	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	sherlock_transcript	transcript	gpt2	"How's your blog going? Yeah, good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian"	life	life	life	5.870196342468262	0.26351258158683777	1.0001976988860406e-05	0.9709854125976562	50
1	sherlock_transcript	transcript	gpt2	"your blog going? Yeah, good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life"	and	and	.	0.0287269726395607	2.1324574947357178	2.1024370653321967e-06	0.5478947162628174	50
2	sherlock_transcript	transcript	gpt2	"blog going? Yeah, good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and"	writing	writing	you	2.6439642906188965	5.585518836975098	1.0472668066086044e-07	0.07957915216684341	50
3	sherlock_transcript	transcript	gpt2	"going? Yeah, good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing"	a	a	.	8.465091705322266	4.448798656463623	1.6573743550907238e-06	0.22559420764446259	50
4	sherlock_transcript	transcript	gpt2	"Yeah, good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a"	blog	blog	book	3.1517891883850098	5.157402038574219	3.799031134121833e-08	0.13188831508159637	50
5	sherlock_transcript	transcript	gpt2	"good, very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a blog"	about	about	.	5.568782806396484	3.4993700981140137	2.9809167244820856e-05	0.2725449502468109	50
6	sherlock_transcript	transcript	gpt2	"very good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a blog about"	everything	everything	it	2.550506114959717	4.502054214477539	2.0959839730494423e-07	0.2127990573644638	50
7	sherlock_transcript	transcript	gpt2	"good. You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a blog about everything"	that	that	.	5.348432540893555	3.241281509399414	1.7106877976402757e-06	0.3064974844455719	50
8	sherlock_transcript	transcript	gpt2	"You haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a blog about everything that"	h	happens	's	2.1135873794555664	3.4019811153411865	8.145183869601169e-07	0.2747248113155365	50
9	sherlock_transcript	transcript	gpt2	"haven't written a word, have you? You just wrote ""still has trust issues"". And you read my writing upside down. You see what I mean? John, you're a soldier and it's going to take you a while to adjust to civilian life and writing a blog about everything that happens"	to	to	in	2.563697099685669	3.0249087810516357	1.0978224054269958e-06	0.2993672788143158	50
