	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	milkywayvodka	gpt2	30	transcript	She took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy	340	 it	262	 the	0.24760869145393372	0.109341561794281	0.019840072840452194	0.001675305305980146	5.130190038471483e-05	5.016373601229862e-12	1.9897730453521945e-05
1	milkywayvodka	gpt2	30	transcript	took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the	1334	 rest	2589	 moment	0.10341407358646393	0.036184974014759064	0.01284009963274002	0.003187919268384576	0.00030551018426194787	1.2686121250715665e-11	1.9897724996553734e-05
2	milkywayvodka	gpt2	30	transcript	a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment.	198	"
"	1375	 She	0.4399060606956482	0.051164112985134125	0.014765264466404915	0.0020088201854377985	8.057201921474189e-05	1.245345244028223e-13	1.9897730453521945e-05
3	milkywayvodka	gpt2	30	transcript	deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She	373	 was	3114	 looked	0.0770292729139328	0.040212392807006836	0.019376618787646294	0.004701353143900633	0.0002427590952720493	8.021146545361332e-14	1.9897726815543137e-05
4	milkywayvodka	gpt2	30	transcript	breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked	379	 at	379	 at	0.19707731902599335	0.11023819446563721	0.0331154502928257	0.001615834073163569	4.6109515096759424e-05	5.545553165980932e-13	1.9897724996553734e-05
5	milkywayvodka	gpt2	30	transcript	and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at	262	 the	607	 her	0.3165439963340759	0.07072668522596359	0.008624066598713398	0.0012587070232257247	0.00016673166828695685	6.049494238880015e-11	1.9897730453521945e-05
6	milkywayvodka	gpt2	30	transcript	tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her	2342	 watch	14580	 reflection	0.09195078909397125	0.03109922632575035	0.020282577723264694	0.003451299387961626	0.00025929842377081513	2.6636864589035802e-11	1.989772317756433e-05
7	milkywayvodka	gpt2	30	transcript	to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection	287	 in	287	 in	0.47731974720954895	0.08422347903251648	0.013018426485359669	0.0009409277699887753	3.2882413506740704e-05	3.8493275407447403e-13	1.9897730453521945e-05
8	milkywayvodka	gpt2	30	transcript	calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in	262	 the	262	 the	0.8157779574394226	0.02754060924053192	0.002111617475748062	0.0003270760935265571	2.3663293177378364e-05	9.83769142537394e-12	1.989773772947956e-05
9	milkywayvodka	gpt2	30	transcript	down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the	10162	 mirror	10162	 mirror	0.841463029384613	0.006461357697844505	0.003508586436510086	0.0005913315690122545	4.8190711822826415e-05	1.965799701839077e-12	1.9897732272511348e-05
