	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	forgot	gpt2	30	transcript	This is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins	351	 with	588	 like	0.4955415725708008	0.05135501176118851	0.021550755947828293	0.001620581722818315	4.200063267489895e-05	3.491003059546971e-12	1.9897724996553734e-05
1	forgot	gpt2	30	transcript	is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like	428	 this	428	 this	0.5634365081787109	0.07173669338226318	0.01109105721116066	0.000776791013777256	1.7499130990472622e-05	1.0930787525120778e-12	1.989773409150075e-05
2	forgot	gpt2	30	transcript	a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this.	198	"
"	314	 I	0.29878780245780945	0.06287238746881485	0.02226966619491577	0.002312825294211507	0.00010337576532037929	3.2651325762057815e-13	1.9897730453521945e-05
3	forgot	gpt2	30	transcript	story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I	1101	'm	716	 am	0.11696398258209229	0.04730944335460663	0.028091931715607643	0.004328752402216196	0.0001612986234249547	6.80126365382866e-13	1.9897730453521945e-05
4	forgot	gpt2	30	transcript	that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am	257	 a	32012	 forgetting	0.07896105200052261	0.044641997665166855	0.015737656503915787	0.003072161693125963	0.00030370656168088317	1.113558464188591e-11	1.9897721358574927e-05
5	forgot	gpt2	30	transcript	I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting	7760	 Ray	1243	 things	0.1148499995470047	0.06764771044254303	0.03176875784993172	0.0035801543854177	0.00010158265649806708	1.4026926321852873e-11	1.9897726815543137e-05
6	forgot	gpt2	30	transcript	wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things,	290	 and	543	 which	0.19266842305660248	0.09201586246490479	0.011456207372248173	0.002450617030262947	0.00012037315173074603	2.7025383667056424e-11	1.989772317756433e-05
7	forgot	gpt2	30	transcript	called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which	318	 is	44462	 scares	0.23221178352832794	0.08584783971309662	0.012808452360332012	0.002553928643465042	0.00011377821647329256	1.3466596761324556e-11	1.9897719539585523e-05
8	forgot	gpt2	30	transcript	The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares	502	 me	502	 me	0.8651512861251831	0.015156887471675873	0.005699142813682556	0.00033151707611978054	1.1974369044764899e-05	1.7370959271706399e-12	1.9897730453521945e-05
9	forgot	gpt2	30	transcript	Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me.	314	 I	314	 I	0.24215403199195862	0.057689402252435684	0.018832717090845108	0.0031135103199630976	0.00012551486724987626	4.905905868178573e-13	1.9897730453521945e-05
10	forgot	gpt2	30	transcript	who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me. I	716	 am	716	 am	0.14725443720817566	0.05193501338362694	0.025273416191339493	0.004097830504179001	0.00014563865261152387	9.869827394606845e-13	1.9897730453521945e-05
