	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	vinny	gpt2	15	transcript	Vinny and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted,	475	 but	3613	 save	0.21479611098766327	0.06475792080163956	0.014859706163406372	0.002480861498042941	0.00017076797666959465	5.946526691197329e-12	1.9897726815543137e-05
1	vinny	gpt2	15	transcript	and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save	329	 for	329	 for	0.8611626625061035	0.021571705117821693	0.0025481944903731346	0.00029112864285707474	8.71516385814175e-06	1.0291678967377926e-11	1.989773772947956e-05
2	vinny	gpt2	15	transcript	Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for	262	 the	257	 a	0.3112863302230835	0.10897880792617798	0.009937698021531105	0.0008681538747623563	7.355445268331096e-05	2.7133600921658285e-11	1.9897726815543137e-05
3	vinny	gpt2	15	transcript	stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a	1178	 few	1178	 few	0.2982371747493744	0.04981803894042969	0.009320653975009918	0.0016954051097854972	0.00021329087030608207	9.72804649335135e-12	1.9897730453521945e-05
4	vinny	gpt2	15	transcript	bleary eyed into a dingy looking diner. The place was deserted, save for a few	661	 people	17607	 flies	0.049499090760946274	0.01837773434817791	0.008808697573840618	0.0025014374405145645	0.00038390568806789815	1.997876170056756e-11	1.9897724996553734e-05
5	vinny	gpt2	15	transcript	eyed into a dingy looking diner. The place was deserted, save for a few flies	290	 and	37296	 laz	0.18980258703231812	0.09222036600112915	0.022869529202580452	0.0021495770197361708	0.00012244754179846495	7.976095478534617e-12	1.9897724996553734e-05
6	vinny	gpt2	15	transcript	into a dingy looking diner. The place was deserted, save for a few flies lazily	7348	 flying	43080	 circling	0.07861073315143585	0.02396097406744957	0.012084446847438812	0.004085409455001354	0.00037019248702563345	2.759140572267116e-13	1.9897730453521945e-05
7	vinny	gpt2	15	transcript	a dingy looking diner. The place was deserted, save for a few flies lazily circling	262	 the	1088	 around	0.3304634392261505	0.06740131229162216	0.022556480020284653	0.0024743895046412945	4.4465665268944576e-05	1.89730544643274e-12	1.9897730453521945e-05
8	vinny	gpt2	15	transcript	dingy looking diner. The place was deserted, save for a few flies lazily circling around	262	 the	262	 the	0.29099252820014954	0.0947909951210022	0.01683884859085083	0.0018131588585674763	5.3714004025096074e-05	1.2964252935065979e-11	1.9897730453521945e-05
9	vinny	gpt2	15	transcript	looking diner. The place was deserted, save for a few flies lazily circling around the	3084	 table	32209	 lamps	0.07289520651102066	0.04712757468223572	0.018331103026866913	0.003411520505324006	0.0002534801315050572	1.0944310561977755e-11	1.9897724996553734e-05
10	vinny	gpt2	15	transcript	diner. The place was deserted, save for a few flies lazily circling around the lamps.	198	"
"	383	 The	0.2054470330476761	0.0545787513256073	0.017970530316233635	0.0029085397254675627	0.00015683627862017602	2.485310676876573e-13	1.9897724996553734e-05
11	vinny	gpt2	15	transcript	The place was deserted, save for a few flies lazily circling around the lamps. The	691	 only	2583	 host	0.021371671929955482	0.012455156072974205	0.008488786406815052	0.0025803628377616405	0.00037748870090581477	1.679336253390673e-10	1.9897726815543137e-05
12	vinny	gpt2	15	transcript	place was deserted, save for a few flies lazily circling around the lamps. The hostess,	508	 who	508	 who	0.1668747067451477	0.029311608523130417	0.011776335537433624	0.002684842562302947	0.000270441931206733	1.4560718950007434e-11	1.989772317756433e-05
13	vinny	gpt2	15	transcript	was deserted, save for a few flies lazily circling around the lamps. The hostess, who	373	 was	373	 was	0.28123539686203003	0.07128947973251343	0.00976590160280466	0.0024184552021324635	0.00014921468391548842	1.436955047139088e-12	1.9897726815543137e-05
14	vinny	gpt2	15	transcript	deserted, save for a few flies lazily circling around the lamps. The hostess, who was	257	 a	23112	 loudly	0.04345913976430893	0.02552584558725357	0.01406650710850954	0.0035960909444838762	0.00036394354538060725	4.611220693478968e-12	1.9897726815543137e-05
15	vinny	gpt2	15	transcript	save for a few flies lazily circling around the lamps. The hostess, who was loudly	18705	 complaining	36615	 chewing	0.03414745628833771	0.022971369326114655	0.01347282063215971	0.004486739169806242	0.00036615165299735963	2.500607414277628e-13	1.9897730453521945e-05
16	vinny	gpt2	15	transcript	for a few flies lazily circling around the lamps. The hostess, who was loudly chewing	319	 on	257	 a	0.483595609664917	0.05180543661117554	0.01602557860314846	0.001472991076298058	7.652679778402671e-05	5.741378292928312e-12	1.9897730453521945e-05
17	vinny	gpt2	15	transcript	a few flies lazily circling around the lamps. The hostess, who was loudly chewing a	17779	 cigarette	266	 w	0.06601359695196152	0.03621729090809822	0.014529058709740639	0.0034871462266892195	0.0003297501534689218	1.740434879549113e-11	1.989772317756433e-05
18	vinny	gpt2	15	transcript	few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad	286	 of	286	 of	0.9183835387229919	0.010981578379869461	0.0016500543570145965	0.00018062163144350052	1.0035729246737901e-05	7.773944682432088e-12	1.989772317756433e-05
19	vinny	gpt2	15	transcript	flies lazily circling around the lamps. The hostess, who was loudly chewing a wad of	27142	 gum	27142	 gum	0.04072457551956177	0.01754981279373169	0.012225037440657616	0.003955573309212923	0.00037873288965784013	2.1264649763264032e-11	1.9897724996553734e-05
20	vinny	gpt2	15	transcript	lazily circling around the lamps. The hostess, who was loudly chewing a wad of gum,	373	 was	6235	 pointed	0.06358016282320023	0.02556951344013214	0.01427762396633625	0.003950302954763174	0.0003754640056286007	2.0378839674789484e-12	1.9897730453521945e-05
21	vinny	gpt2	15	transcript	circling around the lamps. The hostess, who was loudly chewing a wad of gum, pointed	284	 to	3812	 toward	0.2884421944618225	0.12763798236846924	0.012577240355312824	0.0011982826981693506	2.5273535356973298e-05	3.680280906415145e-12	1.989773409150075e-05
22	vinny	gpt2	15	transcript	around the lamps. The hostess, who was loudly chewing a wad of gum, pointed toward	262	 the	262	 the	0.5664983987808228	0.046474602073431015	0.013974262401461601	0.0008366986876353621	5.431759200291708e-05	1.383018283229731e-10	1.989772317756433e-05
23	vinny	gpt2	15	transcript	the lamps. The hostess, who was loudly chewing a wad of gum, pointed toward the	3420	 door	3753	 counter	0.03046984225511551	0.01844821870326996	0.009344331920146942	0.0028669191524386406	0.0003844990860670805	5.858707963213305e-11	1.9897724996553734e-05
24	vinny	gpt2	15	transcript	lamps. The hostess, who was loudly chewing a wad of gum, pointed toward the counter.	366	" """	366	" """	0.33284974098205566	0.09057123959064484	0.011139149777591228	0.0014501077821478248	7.70292172092013e-05	3.258693228452847e-13	1.9897730453521945e-05
25	vinny	gpt2	15	transcript	"The hostess, who was loudly chewing a wad of gum, pointed toward the counter. ""There's"	257	 a	8632	 seats	0.2412814497947693	0.07237404584884644	0.020783361047506332	0.0025808848440647125	9.354056237498298e-05	2.288252747006947e-11	1.9897726815543137e-05
26	vinny	gpt2	15	transcript	"hostess, who was loudly chewing a wad of gum, pointed toward the counter. ""There's seats"	329	 for	379	 at	0.21442218124866486	0.06488817930221558	0.02557596005499363	0.003499743063002825	7.840251055313274e-05	6.97333163435232e-12	1.989773409150075e-05
27	vinny	gpt2	15	transcript	"who was loudly chewing a wad of gum, pointed toward the counter. ""There's seats at"	262	 the	262	 the	0.35057729482650757	0.023814521729946136	0.012456242926418781	0.002538162749260664	0.00015832211647648364	9.633973480083213e-11	1.9897730453521945e-05
28	vinny	gpt2	15	transcript	"was loudly chewing a wad of gum, pointed toward the counter. ""There's seats at the"	736	 back	3753	 counter	0.14766426384449005	0.05527852475643158	0.020812194794416428	0.0022655671928077936	0.00022184713452588767	3.2887415013505006e-11	1.9897730453521945e-05
29	vinny	gpt2	15	transcript	"loudly chewing a wad of gum, pointed toward the counter. ""There's seats at the counter"	11	,	611	 if	0.21672597527503967	0.1079031229019165	0.023511098697781563	0.002105596475303173	4.029458068544045e-05	5.058719415584889e-11	1.9897732272511348e-05
30	vinny	gpt2	15	transcript	"chewing a wad of gum, pointed toward the counter. ""There's seats at the counter if"	345	 you	345	 you	0.7907852530479431	0.02428545616567135	0.009462714195251465	0.0005446638679131866	1.0284786185366102e-05	1.5837355732406522e-11	1.9897732272511348e-05
31	vinny	gpt2	15	transcript	"a wad of gum, pointed toward the counter. ""There's seats at the counter if you"	765	 want	765	 want	0.2967059314250946	0.09094677865505219	0.018759217113256454	0.002098574535921216	5.5447599152103066e-05	9.264901264802519e-14	1.9897730453521945e-05
32	vinny	gpt2	15	transcript	"wad of gum, pointed toward the counter. ""There's seats at the counter if you want"	284	 to	12607	 breakfast	0.4403350353240967	0.06461381912231445	0.02419762685894966	0.0014509869506582618	3.8524587580468506e-05	6.747025247527683e-12	1.9897732272511348e-05
33	vinny	gpt2	15	transcript	"of gum, pointed toward the counter. ""There's seats at the counter if you want breakfast"	526	"."""	366	" """	0.2283182442188263	0.12055547535419464	0.02259894274175167	0.0014432786265388131	4.1663472075015306e-05	8.79447556445534e-12	1.9897730453521945e-05
34	vinny	gpt2	15	transcript	"gum, pointed toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"""	673	 she	531	 said	0.19587072730064392	0.07996490597724915	0.00495461281388998	0.0013983448734506965	0.00021346307767089456	7.12279332737431e-11	1.9897724996553734e-05
35	vinny	gpt2	15	transcript	"pointed toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said"	262	 the	11820	 Vin	0.19606487452983856	0.018341436982154846	0.008243982680141926	0.0019410133827477694	0.0003311585751362145	1.2298556617551526e-10	1.9897726815543137e-05
36	vinny	gpt2	15	transcript	"toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny"	13	.	290	 and	0.4521421492099762	0.08017607033252716	0.005734763108193874	0.0007745909388177097	7.370641105808318e-05	3.252147440235831e-10	1.9897726815543137e-05
37	vinny	gpt2	15	transcript	"the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny and"	314	 I	484	 they	0.048891905695199966	0.02713773027062416	0.009305661544203758	0.002399821998551488	0.00038673897506669164	6.180347900119898e-11	1.9897726815543137e-05
