	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	milkywayvodka	gpt2	50	transcript	She took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment	11	,	286	 of	0.32749587297439575	0.12061703205108643	0.017300641164183617	0.0009574455325491726	1.4934909813746344e-05	9.570533601732656e-12	1.989773772947956e-05
1	milkywayvodka	gpt2	50	transcript	took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of	607	 her	15499	 triumph	0.22594988346099854	0.07575058937072754	0.013084965758025646	0.0021034732926636934	0.00018254212045576423	1.6601757945808315e-12	1.9897730453521945e-05
2	milkywayvodka	gpt2	50	transcript	a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph,	673	 she	673	 she	0.5512188076972961	0.029082175344228745	0.005887328181415796	0.0011960326228290796	0.0001339552109129727	5.3932466131945134e-11	1.9897730453521945e-05
3	milkywayvodka	gpt2	50	transcript	deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she	550	 had	750	 did	0.0783456489443779	0.03436946123838425	0.013753538951277733	0.005005931481719017	0.0002631311654113233	3.828222325729866e-14	1.9897726815543137e-05
4	milkywayvodka	gpt2	50	transcript	breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did	407	 not	262	 the	0.4018796384334564	0.05112413316965103	0.018715649843215942	0.002257078653201461	8.72584423632361e-05	5.938284152601225e-12	1.9897730453521945e-05
5	milkywayvodka	gpt2	50	transcript	and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the	976	 same	2938	 expected	0.4901003837585449	0.04229125380516052	0.017003322020173073	0.0015506994677707553	7.938613271107897e-05	9.802113114243394e-12	1.9897730453521945e-05
6	milkywayvodka	gpt2	50	transcript	tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected:	673	 she	4585	 calling	0.4362112283706665	0.033968809992074966	0.008199028670787811	0.0014955408405512571	0.0001696980034466833	9.97435675720304e-11	1.9897732272511348e-05
7	milkywayvodka	gpt2	50	transcript	to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling	607	 her	607	 her	0.1535186618566513	0.0899549275636673	0.02378268353641033	0.0023534682113677263	0.00010109315917361528	1.3409650126416928e-11	1.9897730453521945e-05
8	milkywayvodka	gpt2	50	transcript	calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her	2988	 father	2802	 mother	0.0639183446764946	0.05311783030629158	0.034517668187618256	0.0038009868003427982	0.00015575446013826877	5.6387199597052184e-12	1.9897730453521945e-05
9	milkywayvodka	gpt2	50	transcript	down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother	290	 and	284	 to	0.1792534589767456	0.10638527572154999	0.022853650152683258	0.0022696058731526136	6.004721581120975e-05	2.9821798242651854e-12	1.9897724996553734e-05
10	milkywayvodka	gpt2	50	transcript	The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother to	1560	 tell	865	 br	0.22558705508708954	0.051584865897893906	0.0239538736641407	0.0033094759564846754	0.00013975387264508754	8.231916125318872e-13	1.9897724996553734e-05
11	milkywayvodka	gpt2	50	transcript	situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother to brag.	198	"
"	554	 In	0.2574915289878845	0.0832509696483612	0.021822219714522362	0.0021670027635991573	8.363008237211034e-05	1.470043975871499e-13	1.9897726815543137e-05
12	milkywayvodka	gpt2	50	transcript	seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother to brag. In	262	 the	2276	 general	0.2516409158706665	0.09593930095434189	0.012571563012897968	0.002060472499579191	8.335449820151553e-05	1.8163381909630516e-10	1.989772317756433e-05
13	milkywayvodka	gpt2	50	transcript	too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother to brag. In general,	673	 she	10275	 conversations	0.2849547266960144	0.049810316413640976	0.019287724047899246	0.0027900731656700373	0.00011760677443817258	2.0668653420707894e-12	1.9897724996553734e-05
14	milkywayvodka	gpt2	50	transcript	good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her biggest moment of triumph, she did the expected: calling her mother to brag. In general, conversations	546	 about	351	 with	0.2721450626850128	0.07657003402709961	0.020267736166715622	0.002645188709720969	7.66562734497711e-05	1.1201137673638728e-12	1.9897726815543137e-05
