	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	pieman	gpt2	25	transcript	I began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at	262	 the	8092	 Ford	0.3957974910736084	0.026143472641706467	0.01252018939703703	0.0023160409182310104	0.00018461840227246284	2.3912980970375308e-11	1.9897730453521945e-05
1	pieman	gpt2	25	transcript	began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham	2059	 University	2059	 University	0.614126443862915	0.06433852761983871	0.01017276756465435	0.0005323485238477588	2.1943622414255515e-05	1.4329322450823412e-11	1.989772317756433e-05
2	pieman	gpt2	25	transcript	my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University.	198	"
"	843	 And	0.18013016879558563	0.07551378011703491	0.022293174639344215	0.00324065494351089	9.414026135345921e-05	1.344692179871057e-13	1.9897730453521945e-05
3	pieman	gpt2	25	transcript	illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And	314	 I	530	 one	0.14697478711605072	0.06722766160964966	0.022935349494218826	0.003827110631391406	9.466250776313245e-05	4.179213225485867e-11	1.9897726815543137e-05
4	pieman	gpt2	25	transcript	career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one	286	 of	1110	 day	0.4325300455093384	0.07850196957588196	0.010002191178500652	0.0011996424291282892	7.046484824968502e-05	3.192674206606294e-12	1.9897726815543137e-05
5	pieman	gpt2	25	transcript	in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day	11	,	314	 I	0.33458849787712097	0.09234800934791565	0.017865192145109177	0.0018852672073990107	3.062692849198356e-05	6.533239661071777e-13	1.989772317756433e-05
6	pieman	gpt2	25	transcript	journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m	1016	 going	6155	 walking	0.130757138133049	0.025429293513298035	0.014910852536559105	0.004041644278913736	0.0002770903520286083	2.444685287539272e-10	1.9897724996553734e-05
7	pieman	gpt2	25	transcript	in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking	866	 down	3812	 toward	0.19975276291370392	0.07675076276063919	0.04373828321695328	0.0028075394220650196	1.873000292107463e-05	4.1867586329270845e-13	1.9897730453521945e-05
8	pieman	gpt2	25	transcript	the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward	262	 the	262	 the	0.37760698795318604	0.05846039205789566	0.011085642501711845	0.0015241040382534266	0.00013076829782221466	7.138280244678441e-11	1.989773409150075e-05
9	pieman	gpt2	25	transcript	Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the	3420	 door	7611	 campus	0.03490983694791794	0.017566382884979248	0.01150753814727068	0.002963704289868474	0.00034933595452457666	7.546834684957204e-11	1.9897724996553734e-05
