	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	friends	gpt2	20	transcript	"Chandler and Monica walked into the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting"	503	 out	257	 a	0.06671930104494095	0.06079768389463425	0.03931739926338196	0.004050631541758776	9.820201375987381e-05	1.0049428737085586e-12	1.9897730453521945e-05
1	friends	gpt2	20	transcript	"and Monica walked into the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a"	5852	 seat	16212	 cab	0.06662681698799133	0.04402630776166916	0.014076748862862587	0.003638664958998561	0.00028904405189678073	1.728728445116179e-11	1.9897724996553734e-05
2	friends	gpt2	20	transcript	"Monica walked into the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab,"	673	 she	645	 no	0.3509572148323059	0.06056109815835953	0.013805481605231762	0.0017998968251049519	0.00012896610132884234	3.870964746660599e-12	1.9897732272511348e-05
3	friends	gpt2	20	transcript	"walked into the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no"	1917	 problem	4979	 traffic	0.6057588458061218	0.029242265969514847	0.010335543192923069	0.0010412615956738591	9.1941787104588e-05	4.717197119030736e-12	1.9897724996553734e-05
4	friends	gpt2	20	transcript	"into the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic"	11	,	616	 my	0.1527068316936493	0.08162446320056915	0.024727657437324524	0.002711710287258029	0.00012347279698587954	3.3664147858214477e-12	1.9897724996553734e-05
5	friends	gpt2	20	transcript	"the airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my"	835	 way	835	 way	0.45299598574638367	0.018483195453882217	0.004395300056785345	0.0014908474404364824	0.00020954430510755628	1.989568065852154e-09	1.989772317756433e-05
6	friends	gpt2	20	transcript	"airport hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way"	13	.	6635	 totally	0.5240952968597412	0.08130238950252533	0.007696659304201603	0.0009803541470319033	2.0366025637486018e-05	4.112298002123538e-11	1.9897724996553734e-05
7	friends	gpt2	20	transcript	"hand in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally"	13	.	2499	 works	0.08622334152460098	0.02760385535657406	0.013972178101539612	0.0034821329172700644	0.0003277879150118679	6.0703646970194924e-12	1.9897724996553734e-05
8	friends	gpt2	20	transcript	"in hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"""	339	 he	13541	 smiled	0.18977704644203186	0.06844477355480194	0.010580138303339481	0.0012275702320039272	0.00021866355382371694	1.6259134316687351e-10	1.989772317756433e-05
9	friends	gpt2	20	transcript	"hand, pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"" smiled"	262	 the	28346	 Chandler	0.0982099175453186	0.01902521587908268	0.005402535665780306	0.0021521991584450006	0.00040045686182565987	1.0460430438508084e-10	1.9897726815543137e-05
10	friends	gpt2	20	transcript	"pulling their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"" smiled Chandler."	366	" """	23240	 Monica	0.43494710326194763	0.07459304481744766	0.009354977868497372	0.0012408285401761532	7.982510578585789e-05	1.876180200782729e-12	1.9897726815543137e-05
11	friends	gpt2	20	transcript	"their suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"" smiled Chandler. Monica"	373	 was	1718	 took	0.06433247029781342	0.0443902350962162	0.016246212646365166	0.0038117964286357164	0.0002923211141023785	8.104329707325775e-12	1.9897726815543137e-05
12	friends	gpt2	20	transcript	"suitcases behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"" smiled Chandler. Monica took"	257	 a	257	 a	0.25987088680267334	0.09321880340576172	0.025553759187459946	0.0019055753946304321	4.805950811714865e-05	2.10271773951054e-12	1.9897726815543137e-05
13	friends	gpt2	20	transcript	"behind them. ""See honey?"" No problem getting a cab, no traffic my way totally works,"" smiled Chandler. Monica took a"	5852	 seat	2769	 deep	0.22919568419456482	0.058886606246232986	0.02591571770608425	0.0025471600238233805	0.0001451460993848741	1.3402993992439605e-12	1.9897730453521945e-05
