	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	slumlordreach	gpt2	10	transcript	This is the story of my first landlord, and my	717	 first	717	 first	0.2821755111217499	0.039240673184394836	0.010096156969666481	0.0024955025874078274	0.00020189212227705866	1.8179036401222426e-11	1.9897724996553734e-05
1	slumlordreach	gpt2	10	transcript	is the story of my first landlord, and my first	17335	 landlord	7962	 apartment	0.19720013439655304	0.03494767099618912	0.008144138380885124	0.002519468078389764	0.00026228782371617854	5.103610936640912e-11	1.9897726815543137e-05
2	slumlordreach	gpt2	10	transcript	the story of my first landlord, and my first apartment	13	.	287	 in	0.21053650975227356	0.10422024130821228	0.01953110471367836	0.0021626451052725315	7.059648487484083e-05	1.294078733060644e-11	1.9897726815543137e-05
3	slumlordreach	gpt2	10	transcript	story of my first landlord, and my first apartment in	262	 the	968	 New	0.10482631623744965	0.05221516638994217	0.016538267955183983	0.0030189554672688246	0.0002603285829536617	3.6986910062486444e-11	1.989772317756433e-05
4	slumlordreach	gpt2	10	transcript	of my first landlord, and my first apartment in New	1971	 York	1971	 York	0.8976329565048218	0.01442619040608406	0.0025180357042700052	0.00024990926613099873	7.64972446631873e-06	3.707326112767362e-12	1.989773409150075e-05
5	slumlordreach	gpt2	10	transcript	my first landlord, and my first apartment in New York.	314	 I	314	 I	0.21970731019973755	0.06190319359302521	0.030296560376882553	0.003030954161658883	9.09859300008975e-05	1.1938120305678146e-13	1.9897730453521945e-05
6	slumlordreach	gpt2	10	transcript	first landlord, and my first apartment in New York. I	373	 was	892	 think	0.08893563598394394	0.0532158762216568	0.020437482744455338	0.004786579869687557	0.00016371499805245548	5.561586347707648e-13	1.9897730453521945e-05
7	slumlordreach	gpt2	10	transcript	landlord, and my first apartment in New York. I think	314	 I	314	 I	0.22339263558387756	0.08874844014644623	0.025994058698415756	0.0021685289684683084	5.9485621022759005e-05	2.8087253009512203e-11	1.9897721358574927e-05
8	slumlordreach	gpt2	10	transcript	and my first apartment in New York. I think I'm	1016	 going	1016	 going	0.14491881430149078	0.04157218337059021	0.017833825200796127	0.003820359008386731	0.00022398296277970076	3.711786520504967e-12	1.9897726815543137e-05
9	slumlordreach	gpt2	10	transcript	my first apartment in New York. I think I'm going	284	 to	284	 to	0.9098590016365051	0.007721744477748871	0.0029905003029853106	0.00033282829099334776	1.153887660620967e-05	3.7494535254367634e-11	1.9897741367458366e-05
10	slumlordreach	gpt2	10	transcript	first apartment in New York. I think I'm going to	307	 be	869	 call	0.13787366449832916	0.06063321232795715	0.02477826550602913	0.0037522001657634974	0.00014191909576766193	1.975152897140675e-12	1.9897724996553734e-05
11	slumlordreach	gpt2	10	transcript	apartment in New York. I think I'm going to call	340	 it	340	 it	0.3409324288368225	0.07914088666439056	0.024470990523695946	0.001257435535080731	6.818355905124918e-05	4.8859950807500496e-11	1.9897732272511348e-05
12	slumlordreach	gpt2	10	transcript	in New York. I think I'm going to call it	262	 the	564	 �	0.1425577849149704	0.06252014636993408	0.013581807725131512	0.001433675643056631	0.0001854077709140256	8.834787346145845e-10	1.9897730453521945e-05
13	slumlordreach	gpt2	10	transcript	New York. I think I'm going to call it “Rent	13	.	314	 I	0.07374834269285202	0.04615621268749237	0.020405936986207962	0.0037024954799562693	0.00021229668345768005	8.136373796929774e-10	1.9897724996553734e-05
14	slumlordreach	gpt2	10	transcript	York. I think I'm going to call it “Rent I	1101	'm	717	 first	0.21543540060520172	0.04057825356721878	0.015345772728323936	0.003253710689023137	0.00019560167856980115	2.6117158435923216e-10	1.9897724996553734e-05
15	slumlordreach	gpt2	10	transcript	I think I'm going to call it “Rent I first	11	,	1625	 came	0.06747111678123474	0.04823948070406914	0.02102036215364933	0.0030365383718162775	0.00025328612537123263	8.855398081486499e-10	1.989772317756433e-05
16	slumlordreach	gpt2	10	transcript	think I'm going to call it “Rent I first came	994	 here	510	 up	0.3280037045478821	0.10049930214881897	0.020783022046089172	0.001559925265610218	2.1288606149028055e-05	2.7848411077169288e-11	1.9897726815543137e-05
17	slumlordreach	gpt2	10	transcript	I'm going to call it “Rent I first came up	351	 with	994	 here	0.21868236362934113	0.09114988148212433	0.030794989317655563	0.002140254946425557	5.341068026609719e-05	3.3377495212150166e-10	1.9897724996553734e-05
18	slumlordreach	gpt2	10	transcript	going to call it “Rent I first came up here	11	,	422	 from	0.11702293902635574	0.0757228210568428	0.03161393105983734	0.0034721812698990107	9.713639155961573e-05	1.7786584705081765e-10	1.9897724996553734e-05
19	slumlordreach	gpt2	10	transcript	to call it “Rent I first came up here from	262	 the	2520	 South	0.06708497554063797	0.02164267748594284	0.010521745309233665	0.003528430126607418	0.00035813331487588584	3.424670269591701e-10	1.989772317756433e-05
20	slumlordreach	gpt2	10	transcript	call it “Rent I first came up here from South	5478	 Africa	5913	 Carolina	0.21970827877521515	0.08800681680440903	0.019593428820371628	0.002215147251263261	0.00010509177081985399	1.6200761565610122e-10	1.9897724996553734e-05
21	slumlordreach	gpt2	10	transcript	it “Rent I first came up here from South Carolina,	290	 and	588	 like	0.2495175153017044	0.06060486659407616	0.017460688948631287	0.0027494914829730988	0.00013866735389456153	7.536124502216524e-11	1.9897730453521945e-05
22	slumlordreach	gpt2	10	transcript	“Rent I first came up here from South Carolina, like	11	,	5729	 apparently	0.2346336990594864	0.06120223551988602	0.0219479538500309	0.0028366351034492254	0.00012452210648916662	5.928125611925905e-12	1.9897730453521945e-05
23	slumlordreach	gpt2	10	transcript	I first came up here from South Carolina, like apparently,	314	 I	393	 or	0.07044143229722977	0.03855784237384796	0.014874672517180443	0.004732563626021147	0.00022447737865149975	8.651661852210335e-12	1.9897730453521945e-05
24	slumlordreach	gpt2	10	transcript	first came up here from South Carolina, like apparently, or	3863	 maybe	2258	 North	0.2151661366224289	0.053587887436151505	0.022174255922436714	0.003347561461851001	0.00011178452405147254	8.384759553337062e-10	1.989772317756433e-05
25	slumlordreach	gpt2	10	transcript	came up here from South Carolina, like apparently, or North	5913	 Carolina	5913	 Carolina	0.7415501475334167	0.04122397303581238	0.004518426023423672	0.0004565910785458982	2.039883293036837e-05	1.6589171702996452e-10	1.9897732272511348e-05
26	slumlordreach	gpt2	10	transcript	up here from South Carolina, like apparently, or North Carolina,	588	 like	588	 like	0.1968187689781189	0.0685591995716095	0.022507302463054657	0.003126884577795863	0.00011068375897593796	3.799160291917403e-11	1.9897724996553734e-05
27	slumlordreach	gpt2	10	transcript	here from South Carolina, like apparently, or North Carolina, like	5729	 apparently	7288	 everybody	0.14372248947620392	0.04814384877681732	0.018100034445524216	0.0038815527223050594	0.00017473268962930888	2.1673950828526856e-11	1.9897730453521945e-05
28	slumlordreach	gpt2	10	transcript	from South Carolina, like apparently, or North Carolina, like everybody	2073	 else	319	 on	0.801123857498169	0.015108728781342506	0.00713933864608407	0.0008195362170226872	2.66643037321046e-05	5.992731267820406e-13	1.9897732272511348e-05
29	slumlordreach	gpt2	10	transcript	South Carolina, like apparently, or North Carolina, like everybody on	262	 the	428	 this	0.29741713404655457	0.11150595545768738	0.009909575805068016	0.0014351960271596909	5.496142330230214e-05	2.741730280308996e-11	1.9897732272511348e-05
30	slumlordreach	gpt2	10	transcript	Carolina, like apparently, or North Carolina, like everybody on this	5440	 planet	3800	 stage	0.26929140090942383	0.06860445439815521	0.02457871101796627	0.0021271638106554747	0.0001141912434832193	4.528627906702498e-12	1.9897730453521945e-05
31	slumlordreach	gpt2	10	transcript	like apparently, or North Carolina, like everybody on this stage	13	.	9975	 tonight	0.24909189343452454	0.08761876821517944	0.017667237669229507	0.0024325354024767876	8.493211498716846e-05	1.1034765115547351e-11	1.9897730453521945e-05
32	slumlordreach	gpt2	10	transcript	apparently, or North Carolina, like everybody on this stage tonight,	318	 is	736	 back	0.10869282484054565	0.043812256306409836	0.022763166576623917	0.004264018032699823	0.00017257410218007863	3.169503895450454e-11	1.9897726815543137e-05
33	slumlordreach	gpt2	10	transcript	or North Carolina, like everybody on this stage tonight, back	284	 to	287	 in	0.21101634204387665	0.08308151364326477	0.022619763389229774	0.0026623932644724846	7.165769056882709e-05	3.4495109546561764e-10	1.989772317756433e-05
34	slumlordreach	gpt2	10	transcript	North Carolina, like everybody on this stage tonight, back in	262	 the	262	 the	0.20874962210655212	0.02253107726573944	0.014759753830730915	0.004595058970153332	0.0001828546664910391	3.6129768881537627e-12	1.9897730453521945e-05
35	slumlordreach	gpt2	10	transcript	Carolina, like everybody on this stage tonight, back in the	1110	 day	1903	 early	0.2050650268793106	0.029451696202158928	0.009574051946401596	0.0028528852853924036	0.00026544093270786107	1.557760517800766e-11	1.989772317756433e-05
