	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	sherlock	gpt2	15	transcript	Okay, so, they began with, like, a dream sequence of, um, a shootout. It's during	262	 the	262	 the	0.28230831027030945	0.12677815556526184	0.013299182057380676	0.0007822054903954268	4.622677806764841e-05	3.4021330891365054e-11	1.9897726815543137e-05
1	sherlock	gpt2	15	transcript	so, they began with, like, a dream sequence of, um, a shootout. It's during the	34995	 shootout	1110	 day	0.09064450114965439	0.046602360904216766	0.015392109751701355	0.0031860636081546545	0.0002363096282351762	2.4677234214398602e-11	1.9897726815543137e-05
2	sherlock	gpt2	15	transcript	they began with, like, a dream sequence of, um, a shootout. It's during the day.	632	 It	632	 It	0.1948457658290863	0.08761787414550781	0.030164163559675217	0.0025356884580105543	6.354306970024481e-05	2.666584231799784e-14	1.9897726815543137e-05
3	sherlock	gpt2	15	transcript	began with, like, a dream sequence of, um, a shootout. It's during the day. It	338	's	3073	 looks	0.7997323870658875	0.014620639383792877	0.005640632938593626	0.0010049724951386452	2.187162681366317e-05	9.48671479913954e-13	1.989773409150075e-05
4	sherlock	gpt2	15	transcript	with, like, a dream sequence of, um, a shootout. It's during the day. It looks	588	 like	588	 like	0.73557049036026	0.014346243813633919	0.00845089741051197	0.0012167954118922353	4.740152508020401e-05	1.2881004856496459e-12	1.9897732272511348e-05
5	sherlock	gpt2	15	transcript	like, a dream sequence of, um, a shootout. It's during the day. It looks like	257	 a	663	 its	0.21734316647052765	0.06281515955924988	0.0261002816259861	0.0023951679468154907	0.00011725338117685169	3.732030656733443e-11	1.9897726815543137e-05
6	sherlock	gpt2	15	transcript	a dream sequence of, um, a shootout. It's during the day. It looks like its	1016	 going	287	 in	0.07065974920988083	0.03772708401083946	0.016498509794473648	0.0030287529807537794	0.0002707753155846149	6.532750035370682e-11	1.9897726815543137e-05
7	sherlock	gpt2	15	transcript	dream sequence of, um, a shootout. It's during the day. It looks like its in	262	 the	257	 a	0.3357957601547241	0.04638572037220001	0.009650900028645992	0.002063282299786806	0.00016928672266658396	7.79602937761581e-10	1.9897730453521945e-05
8	sherlock	gpt2	15	transcript	sequence of, um, a shootout. It's during the day. It looks like its in a	34995	 shootout	8701	 grass	0.03489283472299576	0.015693424269557	0.008849700912833214	0.0031162358354777098	0.000413638714235276	2.4455559105573954e-11	1.9897724996553734e-05
9	sherlock	gpt2	15	transcript	of, um, a shootout. It's during the day. It looks like its in a grassy	1989	 area	2214	 field	0.582835853099823	0.07414533942937851	0.004846247844398022	0.0007457968313246965	2.6043297111755237e-05	1.142162970105276e-12	1.9897726815543137e-05
10	sherlock	gpt2	15	transcript	um, a shootout. It's during the day. It looks like its in a grassy field	13	.	351	 with	0.34939199686050415	0.07150327414274216	0.024769524112343788	0.0021289908327162266	4.594253914547153e-05	1.0386396603889736e-11	1.9897730453521945e-05
11	sherlock	gpt2	15	transcript	a shootout. It's during the day. It looks like its in a grassy field with	257	 a	617	 some	0.2393282651901245	0.05152241140604019	0.016789209097623825	0.0022720464039593935	0.00019800646987278014	5.411283834216851e-12	1.9897730453521945e-05
12	sherlock	gpt2	15	transcript	shootout. It's during the day. It looks like its in a grassy field with some	7150	 trees	3297	 sort	0.10515239834785461	0.03145840764045715	0.012281762436032295	0.003014164511114359	0.0003156173916067928	8.62196425366335e-12	1.9897730453521945e-05
13	sherlock	gpt2	15	transcript	It's during the day. It looks like its in a grassy field with some sort	286	 of	286	 of	0.9961961507797241	0.0002579728316050023	9.826143650570884e-05	1.3691746971744578e-05	8.149771701937425e-07	2.179624211152975e-13	1.989773772947956e-05
14	sherlock	gpt2	15	transcript	during the day. It looks like its in a grassy field with some sort of	8701	 grass	595	 dis	0.03248576447367668	0.014300484210252762	0.007342361845076084	0.002458614530041814	0.0004273222293704748	2.1390918550356908e-11	1.9897726815543137e-05
15	sherlock	gpt2	15	transcript	the day. It looks like its in a grassy field with some sort of disheveled,	8701	 grass	588	 like	0.012195795774459839	0.010666325688362122	0.007389344274997711	0.002766768215224147	0.0004692289512604475	7.760153630798072e-11	1.989772317756433e-05
16	sherlock	gpt2	15	transcript	day. It looks like its in a grassy field with some sort of disheveled, like,	366	" """	2063	 half	0.026945142075419426	0.01797086000442505	0.00777512788772583	0.002450333908200264	0.00041244234307669103	3.5216543570193437e-10	1.9897724996553734e-05
17	sherlock	gpt2	15	transcript	It looks like its in a grassy field with some sort of disheveled, like, half	12	-	38237	 decomp	0.6054890751838684	0.01603561080992222	0.004931307397782803	0.0012376019731163979	0.000138551666168496	1.490322171227021e-10	1.9897739548468962e-05
