	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	tunnel	gpt2	10	transcript	Tonight, a story by Frederik Pohl: Tunnel Under the World.	198	"
"	1550	 On	0.2317492663860321	0.04541699215769768	0.02342928573489189	0.002563524292781949	0.00016177578072529286	2.1624394982988626e-11	1.9897730453521945e-05
1	tunnel	gpt2	10	transcript	a story by Frederik Pohl: Tunnel Under the World. On	262	 the	262	 the	0.20248860120773315	0.04452906548976898	0.016170579940080643	0.0034064266365021467	0.00015893047384452075	5.116183032782828e-10	1.9897726815543137e-05
2	tunnel	gpt2	10	transcript	story by Frederik Pohl: Tunnel Under the World. On the	584	 other	3329	 morning	0.05848829820752144	0.023400427773594856	0.01534966379404068	0.003161874832585454	0.00032360918703489006	6.006944941461256e-11	1.9897724996553734e-05
3	tunnel	gpt2	10	transcript	by Frederik Pohl: Tunnel Under the World. On the morning	286	 of	286	 of	0.9266797304153442	0.011292565613985062	0.001920313574373722	0.00011778833868447691	5.3385188039101195e-06	2.638957411968401e-12	1.9897732272511348e-05
4	tunnel	gpt2	10	transcript	Frederik Pohl: Tunnel Under the World. On the morning of	262	 the	2795	 June	0.13531914353370667	0.054672375321388245	0.040427885949611664	0.004200866911560297	4.553626786218956e-05	1.88894689820418e-12	1.9897724996553734e-05
5	tunnel	gpt2	10	transcript	Pohl: Tunnel Under the World. On the morning of June	718	 6	5515	 fif	0.044652458280324936	0.03822290524840355	0.035891514271497726	0.006886559538543224	3.128974185528932e-06	6.850441641357251e-15	1.9897730453521945e-05
6	tunnel	gpt2	10	transcript	Tunnel Under the World. On the morning of June fifteenth,	262	 the	13145	 Guy	0.09582176059484482	0.03633298724889755	0.015896085649728775	0.003182058222591877	0.00028198285144753754	1.2497984591686162e-10	1.9897724996553734e-05
7	tunnel	gpt2	10	transcript	Under the World. On the morning of June fifteenth, Guy	46081	 Faw	5481	 Bur	0.06498076021671295	0.03225066140294075	0.01899043470621109	0.0026931220199912786	0.00029319574241526425	1.4522368863012503e-09	1.9897724996553734e-05
8	tunnel	gpt2	10	transcript	the World. On the morning of June fifteenth, Guy Burckhardt	11	,	19092	 woke	0.320936381816864	0.05410544574260712	0.01825461909174919	0.00220459490083158	0.00014008030120749027	7.553960928996517e-11	1.9897726815543137e-05
9	tunnel	gpt2	10	transcript	World. On the morning of June fifteenth, Guy Burckhardt woke	510	 up	510	 up	0.6427112221717834	0.04554305970668793	0.012653365731239319	0.0008491655462421477	2.5505196390440688e-05	2.2834401470356314e-12	1.9897732272511348e-05
10	tunnel	gpt2	10	transcript	On the morning of June fifteenth, Guy Burckhardt woke up	284	 to	14788	 screaming	0.1342751532793045	0.09771028161048889	0.04367375746369362	0.0020578554831445217	6.301543180597946e-05	5.196323514707057e-13	1.9897730453521945e-05
11	tunnel	gpt2	10	transcript	the morning of June fifteenth, Guy Burckhardt woke up screaming.	679	 He	632	 It	0.28875499963760376	0.07241600006818771	0.0210121963173151	0.0018942649476230145	0.00011243272456340492	1.7120178430300725e-13	1.989773409150075e-05
12	tunnel	gpt2	10	transcript	morning of June fifteenth, Guy Burckhardt woke up screaming. It	373	 was	373	 was	0.6576618552207947	0.03220507502555847	0.013499373570084572	0.0012903998140245676	2.951876558654476e-05	2.322290309272196e-13	1.9897730453521945e-05
13	tunnel	gpt2	10	transcript	of June fifteenth, Guy Burckhardt woke up screaming. It was	262	 the	517	 more	0.12935057282447815	0.04728453606367111	0.014426854439079762	0.003863366786390543	0.00020862344535999	6.224181326591749e-12	1.9897724996553734e-05
14	tunnel	gpt2	10	transcript	June fifteenth, Guy Burckhardt woke up screaming. It was more	621	 than	1103	 real	0.5221883654594421	0.06636501103639603	0.007350392639636993	0.0009565509972162545	7.252893556142226e-05	1.1291074412250746e-12	1.9897730453521945e-05
15	tunnel	gpt2	10	transcript	fifteenth, Guy Burckhardt woke up screaming. It was more real	621	 than	621	 than	0.6968026161193848	0.04526527225971222	0.007586549036204815	0.0006818375550210476	1.798360790417064e-05	1.5527641672452575e-11	1.989773409150075e-05
16	tunnel	gpt2	10	transcript	Guy Burckhardt woke up screaming. It was more real than	339	 he	597	 any	0.24064186215400696	0.06289777159690857	0.031148046255111694	0.0025248266756534576	8.445903949905187e-05	2.7269107111260737e-12	1.989773409150075e-05
17	tunnel	gpt2	10	transcript	Burckhardt woke up screaming. It was more real than any	286	 of	4320	 dream	0.2144453525543213	0.052082933485507965	0.0135349091142416	0.0020773864816874266	0.00020971946651116014	1.512502449674269e-11	1.989773409150075e-05
18	tunnel	gpt2	10	transcript	woke up screaming. It was more real than any dream	314	 I	339	 he	0.4946170449256897	0.04392963647842407	0.01497003436088562	0.0019153165630996227	6.14915625192225e-05	4.3499339547059535e-11	1.9897730453521945e-05
