	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	slumlordreach	gpt2	25	transcript	This is the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first	11	,	1625	 came	0.05124000459909439	0.028022151440382004	0.019381284713745117	0.004184905905276537	0.00028099914197809994	4.324999525184836e-10	1.9897724996553734e-05
1	slumlordreach	gpt2	25	transcript	is the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came	994	 here	510	 up	0.2776408791542053	0.130209282040596	0.018049992620944977	0.0010951439617201686	1.0763762475107796e-05	6.998090908844068e-12	1.9897732272511348e-05
2	slumlordreach	gpt2	25	transcript	the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up	994	 here	994	 here	0.22720183432102203	0.09644599258899689	0.03108898364007473	0.0019221944967284799	4.6265002310974523e-05	1.244505748454472e-10	1.9897724996553734e-05
3	slumlordreach	gpt2	25	transcript	story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here	11	,	422	 from	0.19413264095783234	0.10898891091346741	0.021059375256299973	0.002161219483241439	6.19353013462387e-05	1.9619231239609292e-10	1.989772317756433e-05
4	slumlordreach	gpt2	25	transcript	of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from	968	 New	2520	 South	0.08222880214452744	0.04278187453746796	0.01491642277687788	0.0033198397140949965	0.00029277338762767613	1.1493967583264819e-10	1.9897724996553734e-05
5	slumlordreach	gpt2	25	transcript	my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South	5478	 Africa	5913	 Carolina	0.16640038788318634	0.09412151575088501	0.021424558013677597	0.0027839629910886288	8.576201798859984e-05	3.901861125865658e-11	1.9897732272511348e-05
6	slumlordreach	gpt2	25	transcript	first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina,	290	 and	588	 like	0.28145653009414673	0.057345420122146606	0.01988960988819599	0.0026987921446561813	0.00011852249008370563	3.512791446613761e-11	1.989772317756433e-05
7	slumlordreach	gpt2	25	transcript	landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like	11	,	5729	 apparently	0.22913366556167603	0.05522947758436203	0.017010217532515526	0.0027345153503119946	0.00017260001914110035	3.4454231134795066e-11	1.9897724996553734e-05
8	slumlordreach	gpt2	25	transcript	and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently,	290	 and	393	 or	0.0678490474820137	0.04441835731267929	0.021665487438440323	0.004465618170797825	0.00018895922403316945	9.266164918697584e-11	1.9897730453521945e-05
9	slumlordreach	gpt2	25	transcript	my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or	3863	 maybe	2258	 North	0.16700901091098785	0.068235382437706	0.016856301575899124	0.0031046480871737003	0.00014795269817113876	3.416417981849662e-10	1.9897724996553734e-05
10	slumlordreach	gpt2	25	transcript	first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North	5913	 Carolina	5913	 Carolina	0.902951180934906	0.015929564833641052	0.0014142878353595734	0.00017253265832550824	8.164852260961197e-06	2.4816478733091785e-11	1.989773772947956e-05
