	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	notthefallintact	gpt2	5	transcript	So I’m, um, five thousand	5054	 dollars	3625	 feet	0.1491025984287262	0.06615947932004929	0.025276685133576393	0.0027342424727976322	0.00015617722237948328	2.656071473872146e-10	1.989772317756433e-05
1	notthefallintact	gpt2	5	transcript	I’m, um, five thousand feet	11	,	2029	 above	0.1572464555501938	0.06921277195215225	0.026442522183060646	0.0038119014352560043	8.308710675919428e-05	8.876831214532643e-11	1.9897724996553734e-05
2	notthefallintact	gpt2	5	transcript	um, five thousand feet above	262	 the	29285	 Albany	0.6356518268585205	0.04703716188669205	0.006800162605941296	0.000922681821975857	4.301638182369061e-05	5.481373601540218e-12	1.9897724996553734e-05
3	notthefallintact	gpt2	5	transcript	five thousand feet above Albany	11	,	319	 on	0.276475191116333	0.1016000285744667	0.012272102758288383	0.001959468936547637	6.316364306258038e-05	4.520652949202564e-11	1.9897726815543137e-05
4	notthefallintact	gpt2	5	transcript	thousand feet above Albany on	262	 the	655	 just	0.2545677423477173	0.03628653660416603	0.021591147407889366	0.003838558681309223	0.00010813191329361871	2.158042147759609e-11	1.9897724996553734e-05
5	notthefallintact	gpt2	5	transcript	feet above Albany on just	530	 one	257	 a	0.0998045951128006	0.06490789353847504	0.020005863159894943	0.004178336355835199	0.00014545649173669517	1.6674621752810204e-11	1.9897732272511348e-05
6	notthefallintact	gpt2	5	transcript	above Albany on just a	1178	 few	2818	 perfect	0.36581331491470337	0.03697343170642853	0.017188694328069687	0.0020672548562288284	0.00016687515017110854	4.36338985776441e-12	1.9897726815543137e-05
7	notthefallintact	gpt2	5	transcript	Albany on just a perfect	1110	 day	1110	 day	0.13817603886127472	0.017471512779593468	0.0106817577034235	0.003466903232038021	0.00032704276964068413	7.802166898662755e-12	1.9897724996553734e-05
8	notthefallintact	gpt2	5	transcript	on just a perfect day,	290	 and	4950	 beautiful	0.10695777088403702	0.050317272543907166	0.01909717731177807	0.00329601694829762	0.00019363495812285691	1.492982820705535e-10	1.989772317756433e-05
9	notthefallintact	gpt2	5	transcript	just a perfect day, beautiful	1110	 day	4171	 blue	0.16880902647972107	0.030828014016151428	0.01652911677956581	0.003119619097560644	0.00023827729455661029	5.736757249796831e-11	1.989772317756433e-05
10	notthefallintact	gpt2	5	transcript	a perfect day, beautiful blue	6766	 sky	6766	 sky	0.23343054950237274	0.0815507248044014	0.016607364639639854	0.0018819448305293918	0.00014529605687130243	4.691173144388827e-11	1.9897724996553734e-05
11	notthefallintact	gpt2	5	transcript	perfect day, beautiful blue sky,	290	 and	407	 not	0.16980257630348206	0.0302160382270813	0.008177347481250763	0.002696416573598981	0.00028810929507017136	3.2760630319650375e-10	1.9897724996553734e-05
12	notthefallintact	gpt2	5	transcript	day, beautiful blue sky, not	257	 a	257	 a	0.09963179379701614	0.060380447655916214	0.0251602940261364	0.0034161529038101435	0.00016924158262554556	1.6971317406966335e-10	1.989772317756433e-05
13	notthefallintact	gpt2	5	transcript	beautiful blue sky, not a	2060	 single	6279	 cloud	0.11442051082849503	0.013345352374017239	0.010509775020182133	0.0032913917675614357	0.0003535138093866408	8.427243625153125e-11	1.9897724996553734e-05
14	notthefallintact	gpt2	5	transcript	blue sky, not a cloud	13	.	287	 in	0.2050393521785736	0.079952172935009	0.018818780779838562	0.0027130511589348316	0.00010473201109562069	2.1367958791262964e-10	1.9897730453521945e-05
15	notthefallintact	gpt2	5	transcript	sky, not a cloud in	262	 the	262	 the	0.46677035093307495	0.056729331612586975	0.017466023564338684	0.001132879056967795	6.826870958320796e-05	2.6590418755745304e-10	1.9897724996553734e-05
16	notthefallintact	gpt2	5	transcript	not a cloud in the	6766	 sky	6766	 sky	0.2943304479122162	0.04300634190440178	0.011233959347009659	0.0021956071723252535	0.00019758686539717019	1.0910208500525265e-11	1.9897730453521945e-05
17	notthefallintact	gpt2	5	transcript	a cloud in the sky,	290	 and	314	 I	0.12052352726459503	0.03547650948166847	0.017341669648885727	0.002890125848352909	0.00023876229533925653	3.601542120090784e-10	1.9897726815543137e-05
18	notthefallintact	gpt2	5	transcript	cloud in the sky, I	1101	'm	460	 can	0.06905072182416916	0.04336538538336754	0.024922426789999008	0.00481930049136281	0.00017741427291184664	3.391132166741251e-11	1.9897726815543137e-05
19	notthefallintact	gpt2	5	transcript	in the sky, I can	766	 see	766	 see	0.24922733008861542	0.08903129398822784	0.014200362376868725	0.002193481894209981	0.00011757934407796711	1.840802250213658e-12	1.9897730453521945e-05
20	notthefallintact	gpt2	5	transcript	the sky, I can see	262	 the	262	 the	0.16341619193553925	0.08181408047676086	0.01848745346069336	0.002737132366746664	0.00012345839058980346	3.9811622748464615e-11	1.9897726815543137e-05
21	notthefallintact	gpt2	5	transcript	sky, I can see the	1917	 problem	17810	 horizon	0.014700144529342651	0.012509021908044815	0.008071592077612877	0.0021953361574560404	0.00037625356344506145	1.2894250944750496e-10	1.9897721358574927e-05
22	notthefallintact	gpt2	5	transcript	I can see the horizon	13	.	287	 in	0.11132780462503433	0.06829024851322174	0.021056268364191055	0.003099821973592043	0.00019578404317144305	1.873610294689243e-11	1.9897730453521945e-05
23	notthefallintact	gpt2	5	transcript	can see the horizon in	262	 the	790	 every	0.3049077093601227	0.043469008058309555	0.013617845252156258	0.0023995107039809227	0.00014638420543633401	1.8189469375151646e-10	1.9897724996553734e-05
24	notthefallintact	gpt2	5	transcript	see the horizon in every	4571	 direction	4571	 direction	0.2783052623271942	0.02826632931828499	0.012552338652312756	0.0026787733659148216	0.00021856541570741683	9.37084923546827e-11	1.9897724996553734e-05
25	notthefallintact	gpt2	5	transcript	the horizon in every direction,	290	 and	618	 when	0.1631908118724823	0.028919309377670288	0.015723947435617447	0.0035236109979450703	0.00020619890710804611	2.180553376751604e-10	1.9897724996553734e-05
26	notthefallintact	gpt2	5	transcript	horizon in every direction, when	262	 the	262	 the	0.110433429479599	0.07781866937875748	0.031868673861026764	0.0020248203072696924	0.0001289448991883546	4.440420808826673e-10	1.9897721358574927e-05
27	notthefallintact	gpt2	5	transcript	in every direction, when the,	21480	 uh	21480	 uh	0.04430130124092102	0.031445395201444626	0.01989397034049034	0.0035809555556625128	0.00022379252186510712	1.651383563228137e-08	1.9897724996553734e-05
28	notthefallintact	gpt2	5	transcript	every direction, when the, uh,	314	 I	2576	 girl	0.023688320070505142	0.01659119874238968	0.005984548479318619	0.0018506876658648252	0.000325170811265707	4.260449770754349e-09	1.989772317756433e-05
29	notthefallintact	gpt2	5	transcript	direction, when the, uh, girl	318	 is	508	 who	0.08962282538414001	0.040251992642879486	0.01634928397834301	0.0036282192450016737	0.00028635316994041204	1.927825260539251e-10	1.9897726815543137e-05
30	notthefallintact	gpt2	5	transcript	when the, uh, girl who	373	 was	655	 just	0.09695897251367569	0.04413057118654251	0.012727419845759869	0.0037753882352262735	0.0002870946773327887	4.074572623746775e-11	1.989772317756433e-05
31	notthefallintact	gpt2	5	transcript	the, uh, girl who just	1392	 got	7121	 pushed	0.1032029539346695	0.03343084454536438	0.019568264484405518	0.004275916144251823	0.00026133208302780986	5.782839051365896e-12	1.9897726815543137e-05
32	notthefallintact	gpt2	5	transcript	uh, girl who just pushed	502	 me	502	 me	0.17575962841510773	0.09001483768224716	0.024567263200879097	0.0023335921578109264	8.241506293416023e-05	2.1240481595796723e-11	1.9897726815543137e-05
33	notthefallintact	gpt2	5	transcript	girl who just pushed me	284	 to	503	 out	0.1140679344534874	0.07680477201938629	0.038835834711790085	0.0037338114343583584	4.617753074853681e-05	7.500084537800933e-13	1.9897726815543137e-05
34	notthefallintact	gpt2	5	transcript	who just pushed me out	286	 of	286	 of	0.6081496477127075	0.03307089954614639	0.014061929658055305	0.0017896302742883563	2.4997505533974618e-05	5.103369463133056e-11	1.9897726815543137e-05
35	notthefallintact	gpt2	5	transcript	just pushed me out of	262	 the	262	 the	0.37344664335250854	0.08358108997344971	0.01814660057425499	0.001180611434392631	5.846879867021926e-05	3.657408750856739e-11	1.9897732272511348e-05
36	notthefallintact	gpt2	5	transcript	pushed me out of the	2119	 room	19401	 airplane	0.15576420724391937	0.08437647670507431	0.013755756430327892	0.0021094540134072304	0.00017779665358830243	3.2608221678387395e-11	1.9897724996553734e-05
37	notthefallintact	gpt2	5	transcript	me out of the airplane	13	.	26557	 screams	0.2387579083442688	0.0809321254491806	0.016428038477897644	0.002659325487911701	9.133599087363109e-05	1.1437644581446804e-10	1.9897726815543137e-05
