	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	merlin	gpt2	30	transcript	Okay, um, so the thing starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through	262	 the	257	 a	0.2981081008911133	0.10655058920383453	0.017615849152207375	0.001635991153307259	2.9829430786776356e-05	3.4150499268748025e-12	1.9897732272511348e-05
1	merlin	gpt2	30	transcript	um, so the thing starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a	4324	 window	7684	 bunch	0.1101306825876236	0.04707907885313034	0.015077175572514534	0.003463463392108679	0.0002555579412728548	1.2629917077455755e-11	1.9897724996553734e-05
2	merlin	gpt2	30	transcript	so the thing starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch	286	 of	286	 of	0.9844949841499329	0.002628850284963846	0.00034062808845192194	2.8867281798738986e-05	5.871791586287145e-07	4.4155128229965424e-13	1.9897732272511348e-05
3	merlin	gpt2	30	transcript	the thing starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of,	588	 like	588	 like	0.8173877596855164	0.028704002499580383	0.004045582376420498	0.00041225613676942885	9.47203989198897e-06	2.6020088861322677e-12	1.9897732272511348e-05
4	merlin	gpt2	30	transcript	thing starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like,	262	 the	8188	 scenes	0.018357791006565094	0.012915436178445816	0.009253337979316711	0.0028931309934705496	0.00040041515603661537	3.6572592176931096e-11	1.9897730453521945e-05
5	merlin	gpt2	30	transcript	starts with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes	13	.	286	 of	0.1985975056886673	0.10975884646177292	0.0324106365442276	0.0018886062316596508	2.8675807698164135e-05	8.373085211288434e-13	1.9897724996553734e-05
6	merlin	gpt2	30	transcript	with, like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of	11	,	655	 just	0.11998322606086731	0.03472210466861725	0.012886421754956245	0.0021739155054092407	0.00027823541313409805	3.306344781295323e-11	1.9897724996553734e-05
7	merlin	gpt2	30	transcript	like, this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just	11	,	11300	 traveling	0.1272234171628952	0.03103705123066902	0.01723567768931389	0.003492920193821192	0.0002551797660999	1.4964779415649332e-11	1.9897726815543137e-05
8	merlin	gpt2	30	transcript	this kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling,	290	 and	588	 like	0.22034846246242523	0.0610179603099823	0.017121048644185066	0.003126793075352907	0.00014969163748901337	2.395963852666605e-12	1.9897730453521945e-05
9	merlin	gpt2	30	transcript	kind of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like,	6155	 walking	287	 in	0.027955705299973488	0.018200000748038292	0.01314032543450594	0.0039030949119478464	0.00034047331428155303	1.512045870455392e-11	1.989772317756433e-05
10	merlin	gpt2	30	transcript	of beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in	257	 a	6547	 fairly	0.1832224428653717	0.07845655828714371	0.01577647030353546	0.0025267857126891613	0.0001390032412018627	2.63399718702928e-10	1.9897726815543137e-05
11	merlin	gpt2	30	transcript	beachy scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly	1790	 short	10016	 rural	0.036022789776325226	0.02236286923289299	0.014709042385220528	0.0039875623770058155	0.00036769939470104873	7.738221521891298e-12	1.989772317756433e-05
12	merlin	gpt2	30	transcript	scene, almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural	3006	 areas	3006	 areas	0.1535189002752304	0.07775327563285828	0.014848773367702961	0.002647306304425001	0.00017703513731248677	5.9236847198274045e-12	1.9897724996553734e-05
13	merlin	gpt2	30	transcript	almost, with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural areas,	588	 like	290	 and	0.21353386342525482	0.07860057801008224	0.016249652951955795	0.00281560979783535	0.00011460496170911938	2.5974801736577957e-12	1.9897724996553734e-05
14	merlin	gpt2	30	transcript	with sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural areas, and	345	 you	262	 the	0.1975155770778656	0.08879495412111282	0.021742427721619606	0.0025135912001132965	9.168246469926089e-05	3.947836849094166e-12	1.9897724996553734e-05
15	merlin	gpt2	30	transcript	sand. And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural areas, and the	5141	 kid	2647	 music	0.16208374500274658	0.05293586105108261	0.012714406475424767	0.0027371924370527267	0.00021517628920264542	1.9977840562401816e-11	1.9897724996553734e-05
16	merlin	gpt2	30	transcript	And then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural areas, and the music’s	3733	ounds	44337	 upbeat	0.15241634845733643	0.03829815611243248	0.01983201690018177	0.0034416159614920616	0.0002347868721699342	2.3496943279965876e-10	1.9897726815543137e-05
17	merlin	gpt2	30	transcript	then you see this kid, Merlin, start walking up, and it flashes through a bunch of, like, scenes of just traveling, like, in fairly rural areas, and the music’s upbeat	11	,	290	 and	0.3515506386756897	0.1082584410905838	0.0065144882537424564	0.0012576321605592966	5.707451782654971e-05	2.098224025082196e-11	1.9897730453521945e-05
