	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	shapesphysical	gpt2	20	transcript	A small triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The	22950	 triangle	22950	 triangle	0.2185739129781723	0.04232039302587509	0.013152403756976128	0.0024290436413139105	0.0002484177239239216	2.7868754179372068e-11	1.9897726815543137e-05
1	shapesphysical	gpt2	20	transcript	small triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle	318	 is	19392	 slides	0.18902315199375153	0.055037930607795715	0.022401301190257072	0.003036807756870985	0.00017883750842884183	8.227259151727395e-12	1.9897724996553734e-05
2	shapesphysical	gpt2	20	transcript	triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides	656	 into	284	 to	0.22277119755744934	0.07032889127731323	0.026716168969869614	0.0034128669649362564	5.318105104379356e-05	1.2729872494662842e-12	1.9897730453521945e-05
3	shapesphysical	gpt2	20	transcript	overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to	262	 the	340	 it	0.6505555510520935	0.05769878625869751	0.00511294137686491	0.0005383168463595212	3.6843153793597594e-05	7.680788643993353e-11	1.989773772947956e-05
4	shapesphysical	gpt2	20	transcript	a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it	338	's	290	 and	0.9030912518501282	0.015128751285374165	0.00142814835999161	0.00019856938160955906	9.455640793021303e-06	1.4601370459943475e-11	1.989773772947956e-05
5	shapesphysical	gpt2	20	transcript	smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and	262	 the	262	 the	0.11139475554227829	0.055083565413951874	0.011655908077955246	0.0034834109246730804	0.0002792674058582634	5.580768052543261e-12	1.9897726815543137e-05
6	shapesphysical	gpt2	20	transcript	circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the	9197	 circle	9197	 circle	0.16911675035953522	0.07486326992511749	0.01034456305205822	0.0021924457978457212	0.00022407472715713084	1.5428068544931506e-11	1.9897724996553734e-05
7	shapesphysical	gpt2	20	transcript	slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle	318	 is	6100	 moves	0.14026851952075958	0.05610540881752968	0.012888869270682335	0.0036312711890786886	0.0002302220236742869	1.680048895141839e-12	1.9897726815543137e-05
8	shapesphysical	gpt2	20	transcript	into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves	284	 to	1497	 away	0.2614416480064392	0.07261381298303604	0.020612452179193497	0.0033433318603783846	4.348294896772131e-05	3.875144562875965e-13	1.9897726815543137e-05
9	shapesphysical	gpt2	20	transcript	a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away.	198	"
"	383	 The	0.2156975120306015	0.07692284137010574	0.018081266433000565	0.002470588544383645	0.00012741702084895223	8.728245556866021e-12	1.9897730453521945e-05
10	shapesphysical	gpt2	20	transcript	rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The	22950	 triangle	22950	 triangle	0.2316921502351761	0.025764305144548416	0.010493608191609383	0.00246342527680099	0.00028927382663823664	8.82717093864116e-11	1.9897724996553734e-05
11	shapesphysical	gpt2	20	transcript	The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle	318	 is	2058	 comes	0.16960647702217102	0.05820636451244354	0.019277269020676613	0.0030966047197580338	0.00019665611034724861	1.108348916117885e-11	1.9897726815543137e-05
12	shapesphysical	gpt2	20	transcript	triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes	736	 back	656	 into	0.21742939949035645	0.10484744608402252	0.03055253066122532	0.0019770849030464888	3.0058285119594075e-05	8.028956189135017e-13	1.9897724996553734e-05
13	shapesphysical	gpt2	20	transcript	touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into	1570	 view	2800	 contact	0.2637946605682373	0.0974545106291771	0.032630257308483124	0.0013497888576239347	4.8818525101523846e-05	1.2142804123316253e-11	1.9897724996553734e-05
14	shapesphysical	gpt2	20	transcript	the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact	351	 with	351	 with	0.9597196578979492	0.006009760312736034	0.0008738493779674172	9.435864194529131e-05	2.90275215775182e-06	9.808337302075198e-12	1.9897730453521945e-05
15	shapesphysical	gpt2	20	transcript	circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with	262	 the	262	 the	0.6269813776016235	0.04862779751420021	0.008081795647740364	0.0008387646521441638	3.81333265977446e-05	1.4526607694520521e-10	1.989772317756433e-05
16	shapesphysical	gpt2	20	transcript	which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with the	2323	 ground	9197	 circle	0.07580113410949707	0.026615090668201447	0.011456377804279327	0.0029700545128434896	0.00035575422225520015	2.6364155650271393e-11	1.9897726815543137e-05
17	shapesphysical	gpt2	20	transcript	glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with the circle	290	 and	757	 again	0.34406131505966187	0.09893525391817093	0.01296109426766634	0.0015670222928747535	4.398676173877902e-05	3.119533797946161e-11	1.9897732272511348e-05
18	shapesphysical	gpt2	20	transcript	away. The triangle slides to it and the circle moves away. The triangle comes into contact with the circle again,	290	 and	290	 and	0.25998109579086304	0.06899823248386383	0.021237602457404137	0.002295413753017783	0.0001305111509282142	2.656892067465222e-11	1.9897726815543137e-05
19	shapesphysical	gpt2	20	transcript	The triangle slides to it and the circle moves away. The triangle comes into contact with the circle again, and	262	 the	262	 the	0.3299252688884735	0.06065593659877777	0.015619320794939995	0.002486436627805233	0.00010956687765428796	1.0984529258406539e-11	1.9897719539585523e-05
20	shapesphysical	gpt2	20	transcript	triangle slides to it and the circle moves away. The triangle comes into contact with the circle again, and the	9197	 circle	9197	 circle	0.157668337225914	0.04897928982973099	0.009235164150595665	0.0023702664766460657	0.0002896110527217388	2.6803285285703637e-11	1.9897726815543137e-05
21	shapesphysical	gpt2	20	transcript	slides to it and the circle moves away. The triangle comes into contact with the circle again, and the circle	6100	 moves	12410	 ric	0.14355020225048065	0.05983588099479675	0.01677011325955391	0.003550395369529724	0.00020384533854667097	1.8385304129814317e-12	1.9897730453521945e-05
22	shapesphysical	gpt2	20	transcript	to it and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets	572	 off	1022	 between	0.35079795122146606	0.06018463522195816	0.02317185141146183	0.002787333680316806	3.967801239923574e-05	3.1591859662137567e-13	1.9897730453521945e-05
23	shapesphysical	gpt2	20	transcript	it and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between	262	 the	262	 the	0.44069674611091614	0.06978143751621246	0.011587860062718391	0.0012203095247969031	7.633800123585388e-05	2.3724591735607703e-11	1.9897724996553734e-05
24	shapesphysical	gpt2	20	transcript	and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the	734	 two	1735	 side	0.35428521037101746	0.03848585486412048	0.01250428892672062	0.0019277464598417282	0.00018833130889106542	1.2432621772362484e-11	1.9897730453521945e-05
25	shapesphysical	gpt2	20	transcript	the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side	286	 of	286	 of	0.18765005469322205	0.04704490303993225	0.024415859952569008	0.002974224742501974	0.00019391122623346746	5.827581472939158e-11	1.9897724996553734e-05
26	shapesphysical	gpt2	20	transcript	circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side of	262	 the	262	 the	0.9066385626792908	0.0072121387347579	0.0029914029873907566	0.00024451082572340965	1.4975598787714262e-05	1.0969197772325856e-10	1.9897724996553734e-05
27	shapesphysical	gpt2	20	transcript	moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side of the	22950	 triangle	35991	 rectangle	0.19920609891414642	0.03154773265123367	0.008483496494591236	0.0021902290172874928	0.00030757568310946226	3.0628558717049614e-11	1.989772317756433e-05
