	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	milkywayoriginal	gpt2	50	transcript	He took a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment	11	,	286	 of	0.5189564228057861	0.10046049952507019	0.004503699950873852	0.0004887271788902581	1.081395021174103e-05	1.5333562544683765e-11	1.9897730453521945e-05
1	milkywayoriginal	gpt2	50	transcript	took a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of	20234	 despair	20234	 despair	0.08012775331735611	0.03771193325519562	0.02054676041007042	0.004365854896605015	0.000242492591496557	3.8529745258024384e-13	1.9897726815543137e-05
2	milkywayoriginal	gpt2	50	transcript	a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair,	339	 he	339	 he	0.6630105972290039	0.023740166798233986	0.0037206169217824936	0.0007790193776600063	9.453589882468805e-05	4.386199389805334e-11	1.9897732272511348e-05
3	milkywayoriginal	gpt2	50	transcript	deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he	3066	 decided	750	 did	0.0511450357735157	0.03152892738580704	0.017638806253671646	0.005120357498526573	0.0002719733747653663	3.13192770058212e-14	1.9897730453521945e-05
4	milkywayoriginal	gpt2	50	transcript	breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did	407	 not	262	 the	0.5373092293739319	0.06003063917160034	0.013611194677650928	0.001209037029184401	4.119840377825312e-05	5.026536478713872e-12	1.9897726815543137e-05
5	milkywayoriginal	gpt2	50	transcript	and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the	976	 same	39593	 unthinkable	0.24165712296962738	0.11260582506656647	0.017469681799411774	0.0015171518316492438	6.020959699526429e-05	6.04109730989455e-12	1.9897730453521945e-05
6	milkywayoriginal	gpt2	50	transcript	tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable:	339	 he	4585	 calling	0.5772117972373962	0.06286415457725525	0.002375302603468299	0.0007419338799081743	6.902586756041273e-05	2.9002812304557146e-11	1.9897732272511348e-05
7	milkywayoriginal	gpt2	50	transcript	to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling	262	 the	465	 his	0.17182672023773193	0.10310901701450348	0.021456770598888397	0.0021348309237509966	7.354469562415034e-05	6.03306857596686e-12	1.9897730453521945e-05
8	milkywayoriginal	gpt2	50	transcript	calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his	2802	 mother	2802	 mother	0.1884830892086029	0.08268239349126816	0.02873319387435913	0.002373266499489546	9.767322626430541e-05	1.717225320274629e-12	1.9897730453521945e-05
9	milkywayoriginal	gpt2	50	transcript	down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother	13	.	284	 to	0.39161401987075806	0.09060864895582199	0.012197406962513924	0.0015565857756882906	3.6906847526552156e-05	1.8707906317833034e-12	1.989773409150075e-05
10	milkywayoriginal	gpt2	50	transcript	The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to	1560	 tell	5725	 consult	0.23131582140922546	0.04987231642007828	0.02711685560643673	0.0033551049418747425	0.0001224237639689818	4.256373899169663e-13	1.9897726815543137e-05
11	milkywayoriginal	gpt2	50	transcript	situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult.	198	"
"	554	 In	0.28678441047668457	0.08638432621955872	0.018126454204320908	0.0020097619853913784	7.399694732157513e-05	1.350844485098826e-13	1.9897726815543137e-05
12	milkywayoriginal	gpt2	50	transcript	seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In	262	 the	2276	 general	0.32136768102645874	0.08216546475887299	0.016144517809152603	0.001743895816616714	8.302585774799809e-05	9.904289888229556e-11	1.989772317756433e-05
13	milkywayoriginal	gpt2	50	transcript	almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general,	339	 he	5608	 advice	0.17004822194576263	0.06356213986873627	0.02122676745057106	0.002904725493863225	0.00013874103024136275	3.791877402348209e-12	1.9897730453521945e-05
14	milkywayoriginal	gpt2	50	transcript	hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice	318	 is	422	 from	0.20725713670253754	0.06383775174617767	0.031860388815402985	0.002901193220168352	0.00010168593871640041	4.7095274728625736e-12	1.9897730453521945e-05
15	milkywayoriginal	gpt2	50	transcript	and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from	257	 a	465	 his	0.14585529267787933	0.08858310431241989	0.020999258384108543	0.0022365585900843143	0.00013614364434033632	6.8856326890243125e-12	1.9897726815543137e-05
16	milkywayoriginal	gpt2	50	transcript	after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his	2802	 mother	2802	 mother	0.2033577859401703	0.055373627692461014	0.02432856336236	0.002744322409853339	0.00016268051695078611	3.5878593932642255e-12	1.9897724996553734e-05
17	milkywayoriginal	gpt2	50	transcript	he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother	373	 was	37657	 resembled	0.2647043764591217	0.06150740757584572	0.020334236323833466	0.002832625061273575	0.00012253412569407374	2.953366988901057e-13	1.9897730453521945e-05
18	milkywayoriginal	gpt2	50	transcript	spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled	257	 a	257	 a	0.16214755177497864	0.0814092755317688	0.019157741218805313	0.0019489425467327237	0.00014272333646658808	1.9532840622726866e-11	1.9897724996553734e-05
19	milkywayoriginal	gpt2	50	transcript	most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a	869	 call	890	 long	0.019058912992477417	0.009300274774432182	0.00564452912658453	0.00249569327570498	0.0004535574989859015	1.372595006404742e-11	1.9897724996553734e-05
20	milkywayoriginal	gpt2	50	transcript	of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long	12	-	290	 and	0.19241371750831604	0.06303242594003677	0.010444311425089836	0.0021672549191862345	0.00022829536464996636	7.518775879677975e-11	1.9897724996553734e-05
