	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	piemanpni	gpt2	20	transcript	I began my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh,	262	 the	8092	 Ford	0.049016840755939484	0.030312757939100266	0.012694021686911583	0.002861812012270093	0.0003033187531400472	2.276259181144269e-10	1.9897724996553734e-05
1	piemanpni	gpt2	20	transcript	began my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham	3000	 News	2059	 University	0.12708206474781036	0.06109338998794556	0.020805517211556435	0.003000909462571144	0.0001691791694611311	1.1116492448781656e-10	1.989772317756433e-05
2	piemanpni	gpt2	20	transcript	my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s	7533	 newspaper	3710	 student	0.04095644876360893	0.017398471012711525	0.010157180950045586	0.0026788038667291403	0.0003547677188180387	4.905966188850641e-10	1.9897724996553734e-05
3	piemanpni	gpt2	20	transcript	illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student	7533	 newspaper	7533	 newspaper	0.9046335220336914	0.010299917310476303	0.004005935974419117	0.00023908226285129786	1.0409191418148112e-05	2.451305868358955e-12	1.989773409150075e-05
4	piemanpni	gpt2	20	transcript	career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper.	198	"
"	843	 And	0.18284939229488373	0.0696621760725975	0.022164084017276764	0.003041427582502365	0.00011972289939876646	1.770335614215135e-12	1.9897730453521945e-05
5	piemanpni	gpt2	20	transcript	as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And	314	 I	530	 one	0.17207442224025726	0.05689086765050888	0.027223218232393265	0.00376134249381721	9.759690874489024e-05	5.2447036297254e-11	1.9897730453521945e-05
6	piemanpni	gpt2	20	transcript	a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one	286	 of	1110	 day	0.4613148272037506	0.06803359091281891	0.007438350468873978	0.0013115134788677096	8.180196164175868e-05	4.8362299408244436e-12	1.989773409150075e-05
7	piemanpni	gpt2	20	transcript	hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day,	314	 I	314	 I	0.2059205025434494	0.05500008165836334	0.029245559126138687	0.0031260557007044554	0.00010406060027889907	1.7556572515231572e-11	1.9897730453521945e-05
8	piemanpni	gpt2	20	transcript	boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m	1016	 going	6155	 walking	0.10418279469013214	0.036534398794174194	0.019468417391180992	0.004334413446485996	0.00022151890152599663	1.378436392807103e-10	1.9897724996553734e-05
9	piemanpni	gpt2	20	transcript	reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking	866	 down	3812	 toward	0.1808825433254242	0.07462199032306671	0.051420051604509354	0.002722947159782052	1.6161951862159185e-05	4.103448266942755e-13	1.9897730453521945e-05
