	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	prettymouth	gpt2	15	transcript	When the phone rang, the gray haired man asked the girl, with quite some little	3725	 knowledge	825	 def	0.02886362187564373	0.019428366795182228	0.009959575720131397	0.003401657333597541	0.00040452126995660365	2.2128867748633096e-12	1.9897724996553734e-05
1	prettymouth	gpt2	15	transcript	the phone rang, the gray haired man asked the girl, with quite some little deference,	366	" """	611	 if	0.2636926770210266	0.12162935733795166	0.023380760103464127	0.0011676584836095572	2.2294168957159854e-05	4.3690089740477944e-11	1.9897730453521945e-05
2	prettymouth	gpt2	15	transcript	phone rang, the gray haired man asked the girl, with quite some little deference, if	673	 she	673	 she	0.6584612131118774	0.057307273149490356	0.009802030399441719	0.0004822310002055019	1.2775410141330212e-05	3.7328504003120155e-12	1.989773409150075e-05
3	prettymouth	gpt2	15	transcript	rang, the gray haired man asked the girl, with quite some little deference, if she	373	 was	561	 would	0.18817301094532013	0.1106971949338913	0.025190571323037148	0.0020751096308231354	5.557941040024161e-05	3.0755976378974564e-14	1.9897726815543137e-05
4	prettymouth	gpt2	15	transcript	the gray haired man asked the girl, with quite some little deference, if she would	588	 like	2138	 rather	0.14101292192935944	0.04116404056549072	0.0218486525118351	0.00425960635766387	0.00019740813877433538	7.46790866992808e-14	1.9897730453521945e-05
5	prettymouth	gpt2	15	transcript	gray haired man asked the girl, with quite some little deference, if she would rather	307	 be	329	 for	0.1437927931547165	0.06391666829586029	0.020647380501031876	0.003734026337042451	0.00014708234812133014	1.887232124048177e-12	1.989772317756433e-05
6	prettymouth	gpt2	15	transcript	haired man asked the girl, with quite some little deference, if she would rather for	683	 him	597	 any	0.16009819507598877	0.09855060279369354	0.01740928925573826	0.0019334894604980946	0.00010929367272183299	8.669754913981365e-10	1.9897724996553734e-05
7	prettymouth	gpt2	15	transcript	man asked the girl, with quite some little deference, if she would rather for any	286	 of	1738	 reason	0.18371959030628204	0.05449048429727554	0.015052410773932934	0.002274527680128813	0.00020821407088078558	5.6552113686381134e-11	1.9897726815543137e-05
8	prettymouth	gpt2	15	transcript	asked the girl, with quite some little deference, if she would rather for any reason	407	 not	339	 he	0.10193120688199997	0.05398211628198624	0.021347155794501305	0.0033070428762584925	0.000253035977948457	8.488719276111834e-12	1.9897726815543137e-05
9	prettymouth	gpt2	15	transcript	the girl, with quite some little deference, if she would rather for any reason he	561	 would	1422	 didn	0.11037743091583252	0.06749130040407181	0.02173454314470291	0.00344115705229342	0.00017681850295048207	3.073148723345409e-12	1.9897730453521945e-05
