	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	vinny	gpt2	20	transcript	Vinny and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies	290	 and	37296	 laz	0.17389822006225586	0.0769123062491417	0.0268678180873394	0.00239871209487319	0.00015287540736608207	1.1865936185018189e-11	1.9897730453521945e-05
1	vinny	gpt2	20	transcript	and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily	7348	 flying	43080	 circling	0.0443323589861393	0.023797616362571716	0.01175763737410307	0.004120447672903538	0.0003993806312792003	3.149636042427961e-13	1.9897726815543137e-05
2	vinny	gpt2	20	transcript	Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling	262	 the	1088	 around	0.32402148842811584	0.06577084213495255	0.02515065111219883	0.002420273143798113	4.75270499009639e-05	1.5694242780361911e-12	1.9897726815543137e-05
3	vinny	gpt2	20	transcript	stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around	262	 the	262	 the	0.30664584040641785	0.08769717812538147	0.019556181505322456	0.0016898359172046185	6.275883788475767e-05	7.939919555166597e-12	1.9897730453521945e-05
4	vinny	gpt2	20	transcript	bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the	3084	 table	32209	 lamps	0.08371452242136002	0.045852482318878174	0.01680215634405613	0.003114338032901287	0.0002699171600397676	1.3253535421919871e-11	1.9897726815543137e-05
5	vinny	gpt2	20	transcript	eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps.	198	"
"	383	 The	0.18849536776542664	0.05985546112060547	0.01730526052415371	0.0028450079262256622	0.00016498926561325788	6.483707207195419e-14	1.9897726815543137e-05
6	vinny	gpt2	20	transcript	into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The	691	 only	2583	 host	0.04003239795565605	0.025921940803527832	0.013546940870583057	0.003138442523777485	0.0003415737592149526	9.57376469767901e-11	1.9897730453521945e-05
7	vinny	gpt2	20	transcript	a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess,	508	 who	508	 who	0.17263872921466827	0.03439157083630562	0.009820513427257538	0.002220079069957137	0.00029710846138186753	1.5179803594667085e-11	1.9897730453521945e-05
8	vinny	gpt2	20	transcript	dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who	373	 was	373	 was	0.2994527816772461	0.055686209350824356	0.013805164024233818	0.002764579374343157	0.00014599507267121226	1.4363751073970255e-12	1.9897730453521945e-05
9	vinny	gpt2	20	transcript	looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was	5762	 wearing	23112	 loudly	0.058413248509168625	0.0367434024810791	0.016918405890464783	0.0035717941354960203	0.0003189043782185763	1.9159012484143423e-12	1.9897730453521945e-05
10	vinny	gpt2	20	transcript	diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly	18705	 complaining	36615	 chewing	0.048843055963516235	0.0304916612803936	0.017382003366947174	0.00417349673807621	0.00033517449628561735	1.8593779944550692e-13	1.9897724996553734e-05
11	vinny	gpt2	20	transcript	The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing	319	 on	257	 a	0.44795840978622437	0.061249926686286926	0.014464147388935089	0.001561284763738513	7.674798689549789e-05	2.9533834145639704e-12	1.9897730453521945e-05
12	vinny	gpt2	20	transcript	place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a	3704	 piece	266	 w	0.06406194716691971	0.035280659794807434	0.015437988564372063	0.0033341695088893175	0.00034323357976973057	1.4098893927338985e-11	1.9897724996553734e-05
13	vinny	gpt2	20	transcript	was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad	286	 of	286	 of	0.9244027137756348	0.010001566261053085	0.0015608558896929026	0.00017699245654512197	8.997319127956871e-06	6.480442051037816e-12	1.9897732272511348e-05
14	vinny	gpt2	20	transcript	deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad of	27142	 gum	27142	 gum	0.029578756541013718	0.016702717170119286	0.011714170686900616	0.00390309514477849	0.0003905095800291747	2.598456172453467e-11	1.9897726815543137e-05
15	vinny	gpt2	20	transcript	save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad of gum,	373	 was	6235	 pointed	0.06968497484922409	0.022847209125757217	0.012271834537386894	0.003975369036197662	0.000383450067602098	1.6875672951069398e-12	1.9897724996553734e-05
