	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	upintheair	gpt2	20	transcript	Ryan looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a	4324	 window	17536	 taxi	0.07563131302595139	0.029535720124840736	0.013738444074988365	0.0031985617242753506	0.0003645952674560249	5.30072513660329e-12	1.9897726815543137e-05
1	upintheair	gpt2	20	transcript	looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi	13	.	379	 at	0.1841888427734375	0.08177148550748825	0.02421417087316513	0.003117316635325551	7.741923036519438e-05	4.356760612000965e-12	1.9897730453521945e-05
2	upintheair	gpt2	20	transcript	up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at	262	 the	262	 the	0.4093380570411682	0.04918314516544342	0.012448369525372982	0.0019495586166158319	0.00010725692118285224	1.6578580522286224e-11	1.9897730453521945e-05
3	upintheair	gpt2	20	transcript	from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the	736	 back	20799	 curb	0.1356990933418274	0.05711805075407028	0.026084769517183304	0.003182418178766966	0.00016100912762340158	1.0170208425419602e-11	1.989772317756433e-05
4	upintheair	gpt2	20	transcript	his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb	13	.	286	 of	0.42932382225990295	0.08344194293022156	0.013645773753523827	0.0015180110931396484	2.799578578560613e-05	2.300632774565603e-11	1.9897730453521945e-05
5	upintheair	gpt2	20	transcript	boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of	262	 the	262	 the	0.35840514302253723	0.10453931987285614	0.008225140161812305	0.0005634998087771237	7.225175795610994e-05	6.016713516299177e-11	1.9897730453521945e-05
6	upintheair	gpt2	20	transcript	pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the	3952	 park	9003	 airport	0.04566479101777077	0.029736123979091644	0.013122362084686756	0.003150742268189788	0.00034078233875334263	3.262000392023623e-11	1.9897726815543137e-05
7	upintheair	gpt2	20	transcript	and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport.	198	"
"	1375	 She	0.1891794353723526	0.09649456292390823	0.024054277688264847	0.001798369805328548	0.00010731945076258853	2.115869836922992e-14	1.9897730453521945e-05
8	upintheair	gpt2	20	transcript	sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She	373	 was	277	 f	0.3215521574020386	0.05055541917681694	0.010880443267524242	0.0026965185534209013	0.00017570951604284346	2.4360504932707805e-13	1.9897730453521945e-05
9	upintheair	gpt2	20	transcript	There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled	351	 with	351	 with	0.329044908285141	0.1001589372754097	0.018804162740707397	0.0016832139808684587	2.09988411370432e-05	8.41427947283202e-13	1.9897732272511348e-05
10	upintheair	gpt2	20	transcript	was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with	607	 her	607	 her	0.39620161056518555	0.11694987118244171	0.007892745546996593	0.0004691465583164245	3.200829087290913e-05	6.137567017117096e-12	1.9897719539585523e-05
