	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	himym	gpt2	25	transcript	"Barney and Quinn walked into the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is"	523	 so	1016	 going	0.10406486690044403	0.05224088951945305	0.02553202584385872	0.0038518053479492664	0.00016571157902944833	7.766676191067745e-12	1.9897730453521945e-05
1	himym	gpt2	25	transcript	"and Quinn walked into the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going"	284	 to	284	 to	0.8489523530006409	0.020434360951185226	0.005234005860984325	0.00037362711736932397	8.769628948357422e-06	4.978001951622124e-12	1.989773409150075e-05
2	himym	gpt2	25	transcript	"Quinn walked into the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to"	307	 be	307	 be	0.8357135653495789	0.014318875037133694	0.005910935811698437	0.0006649488932453096	1.6764335668995045e-05	8.306540676648877e-13	1.9897732272511348e-05
3	himym	gpt2	25	transcript	"walked into the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be"	1257	 fun	281	 an	0.21915219724178314	0.08828215301036835	0.019169479608535767	0.0029338740278035402	6.201420910656452e-05	2.0661525875625975e-12	1.9897730453521945e-05
4	himym	gpt2	25	transcript	"into the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an"	4998	 amazing	4998	 amazing	0.2311110645532608	0.06462088227272034	0.028597671538591385	0.003082538954913616	8.713530405657366e-05	1.1062836844516477e-12	1.9897730453521945e-05
5	himym	gpt2	25	transcript	"the airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing"	1110	 day	1285	 week	0.219565287232399	0.09339606761932373	0.017936233431100845	0.0023257052525877953	9.127076918957755e-05	2.268547762834805e-12	1.9897726815543137e-05
6	himym	gpt2	25	transcript	"airport pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week,"	41921	 Barney	314	 I	0.07763750106096268	0.04765558987855911	0.0145327840000391	0.0037132431752979755	0.00026901779347099364	1.0433880322235911e-11	1.9897730453521945e-05
7	himym	gpt2	25	transcript	"pulling their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m"	523	 so	523	 so	0.17671015858650208	0.05185782536864281	0.025862645357847214	0.003728412324562669	0.00013855757424607873	2.809454578700521e-11	1.9897724996553734e-05
8	himym	gpt2	25	transcript	"their matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so"	6568	 excited	9675	 glad	0.23517408967018127	0.11440856754779816	0.017619362100958824	0.0017591298092156649	5.678765955963172e-05	1.0826937436869688e-11	1.9897730453521945e-05
9	himym	gpt2	25	transcript	"matching pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad"	345	 you	356	 we	0.4756085276603699	0.09472927451133728	0.011958013288676739	0.0007716076797805727	1.3239829968370032e-05	1.4163928710453355e-11	1.989773409150075e-05
10	himym	gpt2	25	transcript	"pink tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we"	821	're	547	 were	0.19726809859275818	0.06923690438270569	0.035790957510471344	0.0031080287881195545	6.793747161282226e-05	1.421598299147786e-12	1.9897730453521945e-05
11	himym	gpt2	25	transcript	"tiger stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were"	1498	 able	1498	 able	0.47738146781921387	0.04778461903333664	0.01754925772547722	0.0019659993704408407	6.301942630670965e-05	1.2457024344339485e-12	1.9897732272511348e-05
12	himym	gpt2	25	transcript	"stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able"	284	 to	284	 to	0.9979854822158813	0.0001105892879422754	5.4011143220122904e-05	1.0489476153452415e-05	3.4831350603781175e-07	3.541942807843215e-14	1.9897730453521945e-05
13	himym	gpt2	25	transcript	"suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to"	651	 get	1234	 put	0.13572059571743011	0.059671226888895035	0.0263745728880167	0.004049783106893301	0.00013055170711595565	1.6466830069644667e-13	1.9897730453521945e-05
14	himym	gpt2	25	transcript	"Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put"	345	 you	2279	 everything	0.184207022190094	0.10550666600465775	0.03022780455648899	0.0022179759107530117	2.832670543284621e-05	1.892059599273299e-11	1.9897724996553734e-05
15	himym	gpt2	25	transcript	"leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put everything"	1978	 together	326	 that	0.479199081659317	0.05968964844942093	0.031730879098176956	0.0012710681185126305	8.100347258732654e-06	9.693498174284665e-13	1.9897730453521945e-05
16	himym	gpt2	25	transcript	"over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put everything that"	356	 we	3022	 happened	0.4266883134841919	0.06796775013208389	0.029110994189977646	0.0011527950409799814	4.036994505440816e-05	2.358918095579643e-11	1.9897726815543137e-05
17	himym	gpt2	25	transcript	"and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put everything that happened"	1978	 together	2157	 behind	0.1629587709903717	0.10412188619375229	0.033891092985868454	0.0025545679964125156	1.9967726984759793e-05	1.1604443968249445e-11	1.9897730453521945e-05
