	dataset	model	context_size	case_sensitive	context	top_id	top_token	true_id	true_token	to_1	to_5	to_10	to_100	to_1000	bottom_1000	avg_all
0	milkywaysynonyms	gpt2	10	transcript	Martin took a deep breath and tried to calm down.	366	" """	383	 The	0.32371512055397034	0.1139034852385521	0.009262632578611374	0.0011365804821252823	5.176042395760305e-05	1.1858667259972977e-13	1.9897726815543137e-05
1	milkywaysynonyms	gpt2	10	transcript	took a deep breath and tried to calm down. The	582	 man	3074	 situation	0.016463592648506165	0.009338115341961384	0.006936107762157917	0.002366257831454277	0.000371902046026662	5.352446263984234e-10	1.9897724996553734e-05
2	milkywaysynonyms	gpt2	10	transcript	a deep breath and tried to calm down. The situation	373	 was	373	 was	0.38285642862319946	0.03834757208824158	0.014729027636349201	0.003123390721157193	0.0001057601475622505	5.913403989567245e-13	1.9897732272511348e-05
3	milkywaysynonyms	gpt2	10	transcript	deep breath and tried to calm down. The situation was	20170	 tense	2048	 almost	0.06940177083015442	0.035284675657749176	0.018554840236902237	0.004519304726272821	0.00027234561275690794	4.718821904406423e-13	1.9897730453521945e-05
4	milkywaysynonyms	gpt2	10	transcript	breath and tried to calm down. The situation was almost	355	 as	12111	 desperate	0.09564841538667679	0.04741595685482025	0.02862533926963806	0.003762447275221348	0.000201082177227363	8.823029112869918e-13	1.9897726815543137e-05
5	milkywaysynonyms	gpt2	10	transcript	and tried to calm down. The situation was almost desperate,	475	 but	290	 and	0.18281476199626923	0.0934378132224083	0.023161007091403008	0.0022260351106524467	7.919561176095158e-05	1.3766716065732876e-11	1.9897724996553734e-05
6	milkywaysynonyms	gpt2	10	transcript	tried to calm down. The situation was almost desperate, and	339	 he	706	 after	0.10713912546634674	0.06141117215156555	0.016743367537856102	0.002888514194637537	0.00017690661479718983	2.5016650209708224e-11	1.9897730453521945e-05
7	milkywaysynonyms	gpt2	10	transcript	to calm down. The situation was almost desperate, and after	257	 a	5780	 Martin	0.2489926964044571	0.036822378635406494	0.016455944627523422	0.002945750020444393	0.00018959846056532115	3.017052579989965e-11	1.9897726815543137e-05
8	milkywaysynonyms	gpt2	10	transcript	calm down. The situation was almost desperate, and after Martin	338	's	3377	 spent	0.10798752307891846	0.039106521755456924	0.013100561685860157	0.0027649765834212303	0.0002917562669608742	2.7877850028446005e-10	1.9897724996553734e-05
9	milkywaysynonyms	gpt2	10	transcript	down. The situation was almost desperate, and after Martin spent	257	 a	749	 most	0.13517874479293823	0.06348659843206406	0.025841841474175453	0.0045553469099104404	6.496463902294636e-05	2.4567485632648323e-12	1.9897726815543137e-05
10	milkywaysynonyms	gpt2	10	transcript	The situation was almost desperate, and after Martin spent most	286	 of	286	 of	0.9869750738143921	0.0011684224009513855	0.0003380504494998604	4.4546162826009095e-05	1.958683469638345e-06	1.221879476938359e-12	1.989772317756433e-05
11	milkywaysynonyms	gpt2	10	transcript	situation was almost desperate, and after Martin spent most of	262	 the	262	 the	0.5296156406402588	0.07402235269546509	0.007064769510179758	0.0010863435454666615	3.20490071317181e-05	4.608872311573364e-12	1.9897724996553734e-05
12	milkywaysynonyms	gpt2	10	transcript	was almost desperate, and after Martin spent most of the	1110	 day	938	 last	0.14675329625606537	0.058566972613334656	0.027112577110528946	0.003452192060649395	0.00013144039257895201	8.254856000144972e-12	1.9897726815543137e-05
13	milkywaysynonyms	gpt2	10	transcript	almost desperate, and after Martin spent most of the last	614	 year	2745	 weeks	0.11783400177955627	0.08146283775568008	0.037173110991716385	0.003265657927840948	6.09190137765836e-05	3.1218343882200017e-12	1.9897726815543137e-05
14	milkywaysynonyms	gpt2	10	transcript	desperate, and after Martin spent most of the last weeks	286	 of	10785	 drunk	0.3426951766014099	0.04273085296154022	0.009827290661633015	0.002079989295452833	0.00020630408835131675	2.8605113069901655e-12	1.9897726815543137e-05
