	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	shapesphysical_transcript	transcript	gpt2	A small triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The	tri	triangle	triangle	1.4836748838424683	5.347439289093018	2.802055178108276e-06	0.2185739129781723	20
1	shapesphysical_transcript	transcript	gpt2	small triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle	sl	slides	is	1.778038740158081	4.712123870849609	3.023292833859159e-07	0.18902315199375153	20
2	shapesphysical_transcript	transcript	gpt2	triangle overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides	to	to	into	4.672296047210693	3.6626105308532715	9.93115804703848e-07	0.22277119755744934	20
3	shapesphysical_transcript	transcript	gpt2	overlapping a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to	it	it	the	3.5581207275390625	1.8204277753829956	6.46496346234926e-07	0.6505555510520935	20
4	shapesphysical_transcript	transcript	gpt2	a smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it	and	and	's	6.971752166748047	0.6693404316902161	1.0003302122640889e-05	0.9030912518501282	20
5	shapesphysical_transcript	transcript	gpt2	smaller circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and	the	the	the	4.721700668334961	5.312355041503906	3.159454536216799e-06	0.11139475554227829	20
6	shapesphysical_transcript	transcript	gpt2	circle slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the	circle	circle	circle	2.1547024250030518	4.932889938354492	1.925000105984509e-05	0.16911675035953522	20
7	shapesphysical_transcript	transcript	gpt2	slides into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle	m	moves	is	2.4495091438293457	4.979325771331787	2.4455701463921287e-07	0.14026851952075958	20
8	shapesphysical_transcript	transcript	gpt2	into a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves	away	away.	to	3.3475191593170166	3.452568292617798	1.8406533399684122e-06	0.2614416480064392	20
9	shapesphysical_transcript	transcript	gpt2	a rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away.	The	The	"
"	0.7179258465766907	4.179178237915039	0.0014724996872246265	0.2156975120306015	20
10	shapesphysical_transcript	transcript	gpt2	rectangle. The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The	tri	triangle	triangle	1.6063951253890991	5.725521087646484	9.029187822306994e-06	0.2316921502351761	20
11	shapesphysical_transcript	transcript	gpt2	The triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle	comes	comes	is	0.7860381007194519	4.841935157775879	8.761929137790503e-08	0.16960647702217102	20
12	shapesphysical_transcript	transcript	gpt2	triangle touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes	into	into	back	5.289377689361572	3.0584335327148438	5.563516651818645e-07	0.21742939949035645	20
13	shapesphysical_transcript	transcript	gpt2	touches the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into	contact	contact	view	3.0976526737213135	3.170382261276245	2.3732810916499147e-07	0.2637946605682373	20
14	shapesphysical_transcript	transcript	gpt2	the circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact	with	with	with	2.7760627269744873	0.3129028379917145	6.015740291331895e-05	0.9597196578979492	20
15	shapesphysical_transcript	transcript	gpt2	circle, which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with	the	the	the	0.031131792813539505	2.2189548015594482	2.1816063963342458e-05	0.6269813776016235	20
16	shapesphysical_transcript	transcript	gpt2	which glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with the	circle	circle	ground	0.4205879867076874	6.646703243255615	1.7149583300124505e-06	0.07580113410949707	20
17	shapesphysical_transcript	transcript	gpt2	glides away. The triangle slides to it and the circle moves away. The triangle comes into contact with the circle	again	again,	and	4.030881881713867	2.807187557220459	4.44878878624877e-06	0.34406131505966187	20
18	shapesphysical_transcript	transcript	gpt2	away. The triangle slides to it and the circle moves away. The triangle comes into contact with the circle again,	and	and	and	1.8372361660003662	4.059844017028809	0.00012719017104245722	0.25998109579086304	20
19	shapesphysical_transcript	transcript	gpt2	The triangle slides to it and the circle moves away. The triangle comes into contact with the circle again, and	the	the	the	1.304891586303711	3.814135789871216	6.29091073278687e-06	0.3299252688884735	20
20	shapesphysical_transcript	transcript	gpt2	triangle slides to it and the circle moves away. The triangle comes into contact with the circle again, and the	circle	circle	circle	1.3185701370239258	5.682804584503174	1.4428195754589979e-05	0.157668337225914	20
21	shapesphysical_transcript	transcript	gpt2	slides to it and the circle moves away. The triangle comes into contact with the circle again, and the circle	ric	ricochets	moves	1.5327880382537842	4.7645134925842285	1.7400882512674798e-08	0.14355020225048065	20
22	shapesphysical_transcript	transcript	gpt2	to it and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets	between	between	off	0.0030573313124477863	3.227534294128418	5.740774966511708e-08	0.35079795122146606	20
23	shapesphysical_transcript	transcript	gpt2	it and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between	the	the	the	5.503604412078857	3.172213077545166	2.806592056003865e-05	0.44069674611091614	20
24	shapesphysical_transcript	transcript	gpt2	and the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the	side	side	two	0.7564775943756104	4.546081066131592	2.047344054290079e-07	0.35428521037101746	20
25	shapesphysical_transcript	transcript	gpt2	the circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side	of	of	of	8.027926445007324	4.940708160400391	6.234448665054515e-05	0.18765005469322205	20
26	shapesphysical_transcript	transcript	gpt2	circle moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side of	the	the	the	1.5628416538238525	0.8293285369873047	8.641852764412761e-05	0.9066385626792908	20
27	shapesphysical_transcript	transcript	gpt2	moves away. The triangle comes into contact with the circle again, and the circle ricochets between the side of the	rect	rectangle	triangle	0.1545780748128891	5.978033065795898	4.864399443249567e-07	0.19920609891414642	20
28	shapesphysical_transcript	transcript	gpt2	away. The triangle comes into contact with the circle again, and the circle ricochets between the side of the rectangle	and	and	and	5.275151252746582	1.9525994062423706	2.6881194571615197e-05	0.6948303580284119	20
29	shapesphysical_transcript	transcript	gpt2	The triangle comes into contact with the circle again, and the circle ricochets between the side of the rectangle and	the	the	the	0.36925962567329407	1.6846575736999512	2.4843187929945998e-05	0.7885503172874451	20
30	shapesphysical_transcript	transcript	gpt2	triangle comes into contact with the circle again, and the circle ricochets between the side of the rectangle and the	tri	triangle	center	0.24704918265342712	4.768110752105713	4.1646839576969796e-07	0.13876742124557495	20
31	shapesphysical_transcript	transcript	gpt2	comes into contact with the circle again, and the circle ricochets between the side of the rectangle and the triangle	sever	several	.	5.333364486694336	2.7787842750549316	9.851069293631554e-09	0.5033719539642334	20
32	shapesphysical_transcript	transcript	gpt2	into contact with the circle again, and the circle ricochets between the side of the rectangle and the triangle several	times	times.	times	9.408109664916992	2.1778695583343506	1.4584084965463262e-05	0.5912941098213196	20
33	shapesphysical_transcript	transcript	gpt2	contact with the circle again, and the circle ricochets between the side of the rectangle and the triangle several times.	The	The	"
"	0.6109294295310974	4.094732284545898	0.0018035763641819358	0.2569177448749542	20
34	shapesphysical_transcript	transcript	gpt2	with the circle again, and the circle ricochets between the side of the rectangle and the triangle several times. The	tri	triangle	circle	2.1558446884155273	6.580251216888428	4.335344328865176e-06	0.11741185188293457	20
35	shapesphysical_transcript	transcript	gpt2	the circle again, and the circle ricochets between the side of the rectangle and the triangle several times. The triangle	m	moves	is	3.2979118824005127	4.985811233520508	1.577981265654671e-06	0.18171024322509766	20
36	shapesphysical_transcript	transcript	gpt2	circle again, and the circle ricochets between the side of the rectangle and the triangle several times. The triangle moves	in	in	around	4.217350959777832	4.795578956604004	4.7042391315699206e-07	0.049760956317186356	20
37	shapesphysical_transcript	transcript	gpt2	again, and the circle ricochets between the side of the rectangle and the triangle several times. The triangle moves in	a	a	the	2.969104766845703	3.8153443336486816	3.6389374145073816e-05	0.23292133212089539	20
38	shapesphysical_transcript	transcript	gpt2	and the circle ricochets between the side of the rectangle and the triangle several times. The triangle moves in a	ring	ring	straight	1.4641691446304321	4.506801128387451	1.0420651364029254e-07	0.2366737276315689	20
39	shapesphysical_transcript	transcript	gpt2	the circle ricochets between the side of the rectangle and the triangle several times. The triangle moves in a ring	around	around	around	7.274513244628906	3.5581307411193848	5.419137596618384e-05	0.33498671650886536	20
40	shapesphysical_transcript	transcript	gpt2	circle ricochets between the side of the rectangle and the triangle several times. The triangle moves in a ring around	the	the	the	1.0630370378494263	1.7984846830368042	6.153032154543325e-05	0.7231069803237915	20
41	shapesphysical_transcript	transcript	gpt2	ricochets between the side of the rectangle and the triangle several times. The triangle moves in a ring around the	circle	circle,	rectangle	0.31120961904525757	5.286975860595703	9.324509733232844e-07	0.12955071032047272	20
42	shapesphysical_transcript	transcript	gpt2	between the side of the rectangle and the triangle several times. The triangle moves in a ring around the circle,	rot	rotating.	and	1.6638154983520508	4.622748374938965	1.2561096127683413e-06	0.18312692642211914	20
43	shapesphysical_transcript	transcript	gpt2	the side of the rectangle and the triangle several times. The triangle moves in a ring around the circle, rotating.	A	A	The	4.354981422424316	4.011288166046143	0.0002029628521995619	0.2028261423110962	20
44	shapesphysical_transcript	transcript	gpt2	side of the rectangle and the triangle several times. The triangle moves in a ring around the circle, rotating. A	large	large	triangle	4.164516925811768	6.33689546585083	1.7948947572676843e-07	0.0821884348988533	20
45	shapesphysical_transcript	transcript	gpt2	of the rectangle and the triangle several times. The triangle moves in a ring around the circle, rotating. A large	tri	triangle	circle	5.748466968536377	5.122135639190674	4.077080291153834e-07	0.14557521045207977	20
46	shapesphysical_transcript	transcript	gpt2	the rectangle and the triangle several times. The triangle moves in a ring around the circle, rotating. A large triangle	sl	slides	is	2.652390956878662	4.427234172821045	4.09243909871293e-08	0.17696554958820343	20
