	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	seinfeld	gpt2	Jerry and George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to	 figure	figure	 make	3.6585025787353516	3.497114896774292	0.0038548342417925596	0.25881147384643555	20	transcript
1	seinfeld	gpt2	and George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure	 out	out	 out	4.188436031341553	0.5050716996192932	0.9324225187301636	0.9324225187301636	20	transcript
2	seinfeld	gpt2	George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out	 which	which	 what	4.012515544891357	2.1584270000457764	0.12298247963190079	0.4136074185371399	20	transcript
3	seinfeld	gpt2	strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which	 way	way	 one	4.029205799102783	4.8300347328186035	0.050718940794467926	0.21268761157989502	20	transcript
4	seinfeld	gpt2	through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way	 to	to	 to	4.0144362449646	3.1694741249084473	0.24922797083854675	0.24922797083854675	20	transcript
5	seinfeld	gpt2	the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to	 go	go.	 go	4.055607318878174	2.4389848709106445	0.4237002730369568	0.4237002730369568	20	transcript
6	seinfeld	gpt2	airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go.	 A	A	"
"	3.977048873901367	4.1308698654174805	0.012938112020492554	0.2914949655532837	20	transcript
7	seinfeld	gpt2	with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A	 man	man	 few	3.808995008468628	6.995310306549072	0.021846309304237366	0.08996924012899399	20	transcript
8	seinfeld	gpt2	their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man	 passing	passing	 in	3.8711836338043213	4.95064115524292	0.0006765431025996804	0.14256909489631653	20	transcript
9	seinfeld	gpt2	suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing	 by	by	 by	4.221381664276123	2.593172073364258	0.6187455654144287	0.6187455654144287	20	transcript
10	seinfeld	gpt2	George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by	 sne	sneezed	,	3.6844849586486816	5.590505599975586	0.0007735422695986927	0.05488046258687973	20	transcript
11	seinfeld	gpt2	walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed	 in	in	 and	3.5059614181518555	3.512143611907959	0.03255718573927879	0.23945537209510803	20	transcript
12	seinfeld	gpt2	quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in	 his	his	 the	3.518761396408081	4.773019313812256	0.04214083030819893	0.08884264528751373	20	transcript
13	seinfeld	gpt2	grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his	 direction	direction,	 direction	3.619476079940796	5.346091270446777	0.20805029571056366	0.20805029571056366	20	transcript
14	seinfeld	gpt2	as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction,	 causing	causing	 and	3.3451597690582275	4.751299858093262	0.0032186706084758043	0.2356179803609848	20	transcript
