	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	bronx	gpt2	When I get the baton to run the anchor leg of the distance medley relay	 that	that’s	,	5.23538875579834	3.4429657459259033	0.005319613963365555	0.4620954394340515	15	transcript
1	bronx	gpt2	I get the baton to run the anchor leg of the distance medley relay that’s	 a	a	 the	6.043470859527588	6.3648176193237305	0.041719406843185425	0.06388930231332779	15	transcript
2	bronx	gpt2	get the baton to run the anchor leg of the distance medley relay that’s a	 race	race	 little	5.829226493835449	6.455475807189941	0.0015160267939791083	0.061382196843624115	15	transcript
3	bronx	gpt2	the baton to run the anchor leg of the distance medley relay that’s a race	 you	you	 that	6.031627655029297	5.307735919952393	0.005665650591254234	0.09392356872558594	15	transcript
4	bronx	gpt2	baton to run the anchor leg of the distance medley relay that’s a race you	 run	run	 can	5.912467002868652	4.276711940765381	0.009202932007610798	0.16392433643341064	15	transcript
5	bronx	gpt2	to run the anchor leg of the distance medley relay that’s a race you run	 on	on	 in	6.093195915222168	4.299768924713135	0.09723713994026184	0.10980313271284103	15	transcript
6	bronx	gpt2	run the anchor leg of the distance medley relay that’s a race you run on	 a	a	 the	5.899164199829102	4.508419513702393	0.09279119968414307	0.1928482949733734	15	transcript
7	bronx	gpt2	the anchor leg of the distance medley relay that’s a race you run on a	 track	track	 track	6.029407501220703	6.3543195724487305	0.05161862075328827	0.05161862075328827	15	transcript
8	bronx	gpt2	anchor leg of the distance medley relay that’s a race you run on a track	 I	I’m	.	5.973299980163574	4.125320911407471	0.00035594627843238413	0.16448135673999786	15	transcript
9	bronx	gpt2	leg of the distance medley relay that’s a race you run on a track I’m	 five	five	 not	5.462089538574219	5.921469688415527	8.499422256136313e-05	0.09053228795528412	15	transcript
10	bronx	gpt2	of the distance medley relay that’s a race you run on a track I’m five	 yards	yards	 miles	5.933376312255859	3.56807279586792	0.003875771537423134	0.2274629771709442	15	transcript
11	bronx	gpt2	the distance medley relay that’s a race you run on a track I’m five yards	 behind	behind	 from	6.183069705963135	2.974982738494873	0.027447352185845375	0.31547287106513977	15	transcript
12	bronx	gpt2	distance medley relay that’s a race you run on a track I’m five yards behind	 Vince	Vince	 you	5.748821258544922	3.0139000415802	2.9974981430314074e-07	0.40144601464271545	15	transcript
13	bronx	gpt2	medley relay that’s a race you run on a track I’m five yards behind Vince	 Mut	Mutarelli.	 Lomb	6.5315117835998535	5.516030311584473	1.51097656271304e-05	0.1034802496433258	15	transcript
14	bronx	gpt2	relay that’s a race you run on a track I’m five yards behind Vince Mutarelli.	 This	This	"
"	5.999884128570557	5.172468662261963	0.013217362575232983	0.12007999420166016	15	transcript
15	bronx	gpt2	that’s a race you run on a track I’m five yards behind Vince Mutarelli. This	 race	race	 is	5.748233318328857	4.2381696701049805	0.039454586803913116	0.411776065826416	15	transcript
