	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	milkywayoriginal	gpt2	He took a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way	 he	he	 he	3.4984915256500244	1.0985543727874756	0.8071451783180237	0.8071451783180237	100	transcript
1	milkywayoriginal	gpt2	took a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he	 had	had	 had	3.501260280609131	5.844551086425781	0.07346630841493607	0.07346630841493607	100	transcript
2	milkywayoriginal	gpt2	a deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had	 ruined	ruined	 been	3.558730363845825	6.110016822814941	0.0025352879893034697	0.09185927361249924	100	transcript
3	milkywayoriginal	gpt2	deep breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined	 the	the	 his	3.607983350753784	2.8804595470428467	0.09251990914344788	0.35628142952919006	100	transcript
4	milkywayoriginal	gpt2	breath and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the	 relationship	relationship	 lives	3.6541192531585693	4.761347770690918	0.011583141051232815	0.28608807921409607	100	transcript
5	milkywayoriginal	gpt2	and tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship	 with	with	 with	3.619508981704712	2.672995090484619	0.3287685811519623	0.3287685811519623	100	transcript
6	milkywayoriginal	gpt2	tried to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with	 Emily	Emily	 his	3.601006269454956	2.7463932037353516	0.00027383299311622977	0.5394119024276733	100	transcript
7	milkywayoriginal	gpt2	to calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily	 L	L’Amour.	,	3.649204730987549	3.1400113105773926	0.00041373400017619133	0.3790174126625061	100	transcript
8	milkywayoriginal	gpt2	calm down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily L’Amour.	 To	To	 He	3.8593947887420654	4.915186882019043	0.00794859416782856	0.14116980135440826	100	transcript
9	milkywayoriginal	gpt2	down. The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily L’Amour. To	 be	be	 what	3.841001510620117	5.782227993011475	0.026289649307727814	0.07399600744247437	100	transcript
10	milkywayoriginal	gpt2	The situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily L’Amour. To be	 honest	honest,	 honest	3.8685851097106934	5.254429340362549	0.15009449422359467	0.15009449422359467	100	transcript
11	milkywayoriginal	gpt2	situation seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily L’Amour. To be honest,	 this	this	 I	3.8644518852233887	3.8216865062713623	0.039336953312158585	0.2075563669204712	100	transcript
12	milkywayoriginal	gpt2	seemed almost hopeless, and after he spent most of the last weeks drinking, he knew he must confront the truth. He looked at his reflection in the mirror and started sobbing uncontrollably. That evening, at his deepest moment of despair, he did the unthinkable: calling his mother to consult. In general, advice from his mother resembled a long and gruesomely painful lecture about all the big mistakes he had made in his life. Starting from how he fought to stay in his mother’s womb, up to the way he had ruined the relationship with Emily L’Amour. To be honest, this	 wasn	wasn’t	 was	3.858170986175537	4.4779157638549805	0.020609525963664055	0.3781070113182068	100	transcript
