	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	slumlordreach	gpt2	This is the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of	 sub	subleases	 things	3.3510091304779053	6.824253082275391	0.0003302410477772355	0.05230225622653961	100	transcript
1	slumlordreach	gpt2	is the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases	 and	and	,	3.4939630031585693	2.869302272796631	0.12041272222995758	0.27547189593315125	100	transcript
2	slumlordreach	gpt2	the story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and	 various	various	 stuff	3.509921073913574	6.527205467224121	0.0017815979663282633	0.0735783651471138	100	transcript
3	slumlordreach	gpt2	story of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various	 shady	shady	 other	3.5344667434692383	6.544895172119141	0.0009309587767347693	0.07730066031217575	100	transcript
4	slumlordreach	gpt2	of my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady	 documents	documents	 deals	3.5914676189422607	3.250828981399536	0.0001681550347711891	0.47274333238601685	100	transcript
5	slumlordreach	gpt2	my first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents	 that	that	.	3.654512405395508	2.814040184020996	0.1357921063899994	0.2556106150150299	100	transcript
6	slumlordreach	gpt2	first landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents that	 had	had	 were	3.661836624145508	4.3581695556640625	0.020319387316703796	0.16559869050979614	100	transcript
7	slumlordreach	gpt2	landlord, and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents that had	 to	to	 to	3.6728897094726562	2.519444704055786	0.4806923270225525	0.4806923270225525	100	transcript
8	slumlordreach	gpt2	and my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents that had to	 be	be	 be	3.6275086402893066	1.3721907138824463	0.7414377331733704	0.7414377331733704	100	transcript
9	slumlordreach	gpt2	my first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents that had to be	 m	mimeographed	 filed	3.606058120727539	5.601924419403076	0.0003294523630756885	0.08041530847549438	100	transcript
10	slumlordreach	gpt2	first apartment in New York. I think I'm going to call it “Rent I first came up here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s, and I was living on people's floors, and I was trying to find an apartment. And I don't know if y’all remember what it was like to get an apartment in 1981. Um, some of you may not, but it required that you sort of commit a crime. It was all sorts of subleases and various shady documents that had to be mimeographed	 in	in,	.	3.634310007095337	2.952016830444336	0.03371226415038109	0.26083746552467346	100	transcript
