	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	black_transcript	transcript	gpt2	So I was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm	getting	getting	a	1.2038702964782715	3.6248767375946045	1.7408692087883537e-07	0.23719532787799835	25
1	black_transcript	transcript	gpt2	I was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting	a	a	paid	4.642880439758301	2.1193935871124268	4.114923740416998e-06	0.6106888055801392	25
2	black_transcript	transcript	gpt2	was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a	check	check.	job	1.9564733505249023	5.386697769165039	7.711216909456198e-08	0.17945730686187744	25
3	black_transcript	transcript	gpt2	a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check.	It	It	I	2.485405921936035	4.14279842376709	0.00013747852062806487	0.25062358379364014	25
4	black_transcript	transcript	gpt2	junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It	was	was	's	2.8791136741638184	1.9762340784072876	3.093369514317601e-06	0.6432927846908569	25
5	black_transcript	transcript	gpt2	in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was	a	a	a	2.475358009338379	4.976146697998047	4.954314590577269e-06	0.15711212158203125	25
6	black_transcript	transcript	gpt2	college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a	country	country	good	1.8336427211761475	6.5047502517700195	4.931602237689958e-09	0.033779483288526535	25
7	black_transcript	transcript	gpt2	when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country	and	and	club	9.900497436523438	5.644604206085205	1.9004733076144475e-07	0.11374108493328094	25
8	black_transcript	transcript	gpt2	I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and	western	western	I	5.676756858825684	4.101524829864502	6.867808366450845e-08	0.2853550910949707	25
9	black_transcript	transcript	gpt2	got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western	radio	radio	tour	7.970582962036133	7.241969108581543	1.7085230865632184e-06	0.03469852730631828	25
10	black_transcript	transcript	gpt2	my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio	station	station	station	4.21584939956665	4.012901782989502	1.7312777345068753e-05	0.3720312714576721	25
11	black_transcript	transcript	gpt2	first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station	and	and	.	1.117881417274475	3.507765769958496	9.68573567661224e-06	0.2861718535423279	25
12	black_transcript	transcript	gpt2	paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and	my	my	I	3.2579188346862793	3.765791893005371	6.701330335090461e-07	0.3204592168331146	25
13	black_transcript	transcript	gpt2	in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my	job	job,	job	3.838794708251953	6.0256028175354	7.781395652273204e-07	0.05034016817808151	25
14	black_transcript	transcript	gpt2	my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job,	though	though	I	4.552300930023193	4.540879726409912	1.0996603805324412e-07	0.18177758157253265	25
15	black_transcript	transcript	gpt2	field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though	it	it	,	5.356364727020264	3.6513309478759766	1.0670983101590537e-06	0.3868325352668762	25
