	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	piemanpni_transcript	transcript	gpt2	I began my illustrious career as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham	University	University’s	University	4.827456951141357	5.120110034942627	1.7194379324791953e-05	0.15640529990196228	20
1	piemanpni_transcript	transcript	gpt2	began my illustrious career as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s	student	student	newspaper	3.834181070327759	7.530992031097412	3.989404433468735e-07	0.029034269973635674	20
2	piemanpni_transcript	transcript	gpt2	my illustrious career as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student	new	newspaper.	newspaper	5.418429374694824	0.703616738319397	2.532659415521721e-09	0.9048689007759094	20
3	piemanpni_transcript	transcript	gpt2	illustrious career as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper.	And	And	"
"	0.9953334927558899	4.5140485763549805	0.0005465750582516193	0.18468281626701355	20
4	piemanpni_transcript	transcript	gpt2	career as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And	one	one	I	2.9277517795562744	4.194521903991699	3.870638067837717e-07	0.2055639624595642	20
5	piemanpni_transcript	transcript	gpt2	as a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one	day	day,	of	5.037225723266602	3.1689846515655518	1.2880122994829435e-05	0.4579876959323883	20
6	piemanpni_transcript	transcript	gpt2	a hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day,	I	I’m	I	0.9583016037940979	4.3348612785339355	4.093048119102605e-05	0.2151104211807251	20
7	piemanpni_transcript	transcript	gpt2	hard-boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m	walking	walking	going	2.3619041442871094	5.390013217926025	6.156792096589925e-06	0.11401163786649704	20
8	piemanpni_transcript	transcript	gpt2	reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking	t	toward	down	4.651185035705566	3.202458620071411	6.281424447251993e-08	0.1808825433254242	20
9	piemanpni_transcript	transcript	gpt2	in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward	the	the	the	5.3469438552856445	3.8898212909698486	6.859175300633069e-06	0.39168021082878113	20
10	piemanpni_transcript	transcript	gpt2	the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the	campus	campus	subway	0.8977465629577637	7.000190258026123	4.1958202245950815e-07	0.023411741480231285	20
11	piemanpni_transcript	transcript	gpt2	Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus	center	center	,	4.152231216430664	3.821309804916382	1.3044583511145902e-06	0.24524524807929993	20
12	piemanpni_transcript	transcript	gpt2	where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center	and	and	,	7.250410079956055	3.1737990379333496	8.293174687423743e-06	0.32171934843063354	20
13	piemanpni_transcript	transcript	gpt2	I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and	out	out	I	2.2176918983459473	4.7815351486206055	4.770966484102246e-07	0.1534302979707718	20
14	piemanpni_transcript	transcript	gpt2	toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out	comes	comes	of	6.366715908050537	2.3124799728393555	1.0261124771204777e-05	0.5303469896316528	20
15	piemanpni_transcript	transcript	gpt2	for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes	the	the	a	6.530623435974121	3.8363587856292725	1.0166882930207066e-05	0.3054278492927551	20
16	piemanpni_transcript	transcript	gpt2	the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the	el	elusive	Ram	1.8671977519989014	7.405996799468994	3.1159450486484275e-07	0.034225571900606155	20
17	piemanpni_transcript	transcript	gpt2	Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive	Dean	Dean	,	10.081062316894531	7.573678016662598	1.1391047110009822e-06	0.07514781504869461	20
18	piemanpni_transcript	transcript	gpt2	uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean	Mc	McGowan,	of	7.8835601806640625	3.8523917198181152	5.988131670164876e-05	0.4311304986476898	20
19	piemanpni_transcript	transcript	gpt2	Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan,	arch	architect	who	1.562174916267395	4.94438362121582	6.558205001283568e-08	0.1929776668548584	20
20	piemanpni_transcript	transcript	gpt2	University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect	of	of	of	12.853550910949707	1.7402747869491577	0.00014195167750585824	0.7020648121833801	20
21	piemanpni_transcript	transcript	gpt2	student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of	a	a	the	0.34283924102783203	4.263485431671143	3.6463716241996735e-05	0.46592020988464355	20
22	piemanpni_transcript	transcript	gpt2	newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a	policy	policy	new	2.9766438007354736	6.454402923583984	1.0510880343872486e-07	0.1809898465871811	20
23	piemanpni_transcript	transcript	gpt2	And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy	to	to	that	7.147942066192627	4.067700386047363	6.543891686305869e-07	0.40486326813697815	20
24	piemanpni_transcript	transcript	gpt2	one day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to	replace	replace	ban	4.087515354156494	5.843234062194824	1.6341247999207553e-07	0.04194711521267891	20
25	piemanpni_transcript	transcript	gpt2	day, I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace	tr	traditionally—the—Fordham’s	the	6.171027183532715	6.153793811798096	4.648741196433548e-07	0.2524959444999695	20
26	piemanpni_transcript	transcript	gpt2	I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s	tr	traditionally	—	1.1029438972473145	7.375799179077148	4.065076427650638e-05	0.05055932328104973	20
27	piemanpni_transcript	transcript	gpt2	walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally	working	working	—	8.02227783203125	6.754656791687012	1.0776864201034186e-06	0.11626002192497253	20
28	piemanpni_transcript	transcript	gpt2	toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working	to	to	-	7.929948806762695	3.3275184631347656	1.955445668500033e-06	0.5877829194068909	20
29	piemanpni_transcript	transcript	gpt2	the campus center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to	middle	middle	the	6.005245208740234	6.040822982788086	6.950910602654403e-08	0.06104901805520058	20
30	piemanpni_transcript	transcript	gpt2	campus center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle	class	class	class	7.548801898956299	2.3378963470458984	0.04644565284252167	0.3642226755619049	20
31	piemanpni_transcript	transcript	gpt2	center and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class	stud	students	families	0.8792670965194702	5.288242340087891	1.2569704495035694e-06	0.13870558142662048	20
32	piemanpni_transcript	transcript	gpt2	and out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students	with	with	.	3.2046260833740234	2.8233859539031982	2.5515972083667293e-05	0.28430020809173584	20
33	piemanpni_transcript	transcript	gpt2	out comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with	wealth	wealthier	a	1.5867877006530762	5.882612705230713	4.3836143959197216e-07	0.09699007868766785	20
34	piemanpni_transcript	transcript	gpt2	comes the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier	more	more	,	6.357722759246826	3.893737554550171	1.2266049509435106e-07	0.3038434386253357	20
35	piemanpni_transcript	transcript	gpt2	the elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more	p	prestigious	affluent	7.566577911376953	5.057071208953857	1.519561919849366e-05	0.19192549586296082	20
36	piemanpni_transcript	transcript	gpt2	elusive Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious	ones	ones.	students	6.018500804901123	4.774042129516602	1.980368296017332e-07	0.1744370460510254	20
37	piemanpni_transcript	transcript	gpt2	Dean McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones.	So	So,	"
"	0.6067701578140259	4.000824928283691	2.759116978268139e-05	0.37767156958580017	20
38	piemanpni_transcript	transcript	gpt2	McGowan, architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So,	I	I	in	2.071532726287842	5.637811183929443	1.0454862604092341e-05	0.05492968112230301	20
39	piemanpni_transcript	transcript	gpt2	architect of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I	w	whip	think	3.8252952098846436	4.890583515167236	4.076597633684287e-06	0.11541447043418884	20
40	piemanpni_transcript	transcript	gpt2	of a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip	out	out	up	13.65968132019043	2.3354222774505615	7.105901022441685e-05	0.5776274800300598	20
41	piemanpni_transcript	transcript	gpt2	a policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip out	my	my	my	2.2719337940216064	2.950205087661743	2.4351165848202072e-05	0.3380676805973053	20
42	piemanpni_transcript	transcript	gpt2	policy to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip out my	note	notebook	iPhone	1.1004449129104614	7.777095317840576	1.461303043015505e-07	0.02576705627143383	20
43	piemanpni_transcript	transcript	gpt2	to replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip out my notebook	and	and	and	6.987808704376221	2.4135935306549072	6.178211151564028e-06	0.4541570544242859	20
44	piemanpni_transcript	transcript	gpt2	replace traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip out my notebook and	I	I	write	0.8079664707183838	5.760534286499023	6.4012415350589436e-06	0.07769487798213959	20
45	piemanpni_transcript	transcript	gpt2	traditionally—the—Fordham’s traditionally working to middle class students with wealthier more prestigious ones. So, I whip out my notebook and I	m	march	start	4.175633430480957	5.502203941345215	6.959992333577247e-06	0.06464613229036331	20
46	piemanpni_transcript	transcript	gpt2	traditionally working to middle class students with wealthier more prestigious ones. So, I whip out my notebook and I march	right	right	to	9.7619047164917	3.6700446605682373	1.6175734174339595e-07	0.13103246688842773	20
47	piemanpni_transcript	transcript	gpt2	working to middle class students with wealthier more prestigious ones. So, I whip out my notebook and I march right	up	up	into	5.024714469909668	2.74247145652771	6.481690888904268e-06	0.27943381667137146	20
48	piemanpni_transcript	transcript	gpt2	to middle class students with wealthier more prestigious ones. So, I whip out my notebook and I march right up	to	to	to	1.921351432800293	0.9272189140319824	1.4287928934209049e-05	0.8503109216690063	20
49	piemanpni_transcript	transcript	gpt2	middle class students with wealthier more prestigious ones. So, I whip out my notebook and I march right up to	him	him,	the	0.1632441133260727	4.445312976837158	1.8045507488295698e-07	0.3960171639919281	20
50	piemanpni_transcript	transcript	gpt2	class students with wealthier more prestigious ones. So, I whip out my notebook and I march right up to him,	I	I	and	1.8563531637191772	6.192531108856201	7.997127795533743e-06	0.1102384626865387	20
51	piemanpni_transcript	transcript	gpt2	students with wealthier more prestigious ones. So, I whip out my notebook and I march right up to him, I	say	say,	'm	4.824795722961426	5.286689758300781	1.3673278544956702e-06	0.13545548915863037	20
52	piemanpni_transcript	transcript	gpt2	with wealthier more prestigious ones. So, I whip out my notebook and I march right up to him, I say,	�	“Dean	""""	0.7094780802726746	2.775625467300415	6.916981476479123e-08	0.5652240514755249	20
53	piemanpni_transcript	transcript	gpt2	wealthier more prestigious ones. So, I whip out my notebook and I march right up to him, I say, “Dean	Mc	McGowan,	,	14.360191345214844	3.6918177604675293	1.0041498171631247e-05	0.441662073135376	20
54	piemanpni_transcript	transcript	gpt2	more prestigious ones. So, I whip out my notebook and I march right up to him, I say, “Dean McGowan,	is	is	you	1.1607606410980225	5.192163467407227	9.24296909943223e-06	0.12890903651714325	20
55	piemanpni_transcript	transcript	gpt2	prestigious ones. So, I whip out my notebook and I march right up to him, I say, “Dean McGowan, is	it	it	this	5.29279088973999	3.2185041904449463	3.0305547625175677e-05	0.24994416534900665	20
56	piemanpni_transcript	transcript	gpt2	ones. So, I whip out my notebook and I march right up to him, I say, “Dean McGowan, is it	true	true	you	2.068699836730957	5.13735818862915	1.1398764172554365e-06	0.0905734971165657	20
57	piemanpni_transcript	transcript	gpt2	So, I whip out my notebook and I march right up to him, I say, “Dean McGowan, is it true	that	that	that	2.9465975761413574	2.2558844089508057	3.1999603379517794e-05	0.468276709318161	20
58	piemanpni_transcript	transcript	gpt2	I whip out my notebook and I march right up to him, I say, “Dean McGowan, is it true that	Ford	Fordham	you	0.8263283967971802	4.1685099601745605	2.272618537801918e-08	0.3251105844974518	20
59	piemanpni_transcript	transcript	gpt2	whip out my notebook and I march right up to him, I say, “Dean McGowan, is it true that Fordham	pl	plans	is	4.732823371887207	4.3215250968933105	8.86836176050565e-07	0.20351651310920715	20
60	piemanpni_transcript	transcript	gpt2	out my notebook and I march right up to him, I say, “Dean McGowan, is it true that Fordham plans	to	to	to	8.140323638916016	0.8894146680831909	7.626559181517223e-06	0.823606550693512	20
61	piemanpni_transcript	transcript	gpt2	my notebook and I march right up to him, I say, “Dean McGowan, is it true that Fordham plans to	raise	raise	move	0.20450599491596222	5.749422073364258	7.942904112212545e-09	0.031468383967876434	20
62	piemanpni_transcript	transcript	gpt2	notebook and I march right up to him, I say, “Dean McGowan, is it true that Fordham plans to raise	tu	tuition	tuition	6.192521095275879	3.4120607376098633	4.677043108358703e-08	0.2657832205295563	20
63	piemanpni_transcript	transcript	gpt2	and I march right up to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition	sub	substantially	at	1.2275831699371338	3.194098949432373	7.958392167495276e-09	0.27439236640930176	20
64	piemanpni_transcript	transcript	gpt2	I march right up to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially	above	above	"?"""	8.155401229858398	3.5887227058410645	1.7838270878201001e-06	0.14540281891822815	20
65	piemanpni_transcript	transcript	gpt2	march right up to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above	the	the	the	3.963343858718872	3.454028367996216	1.99446458282182e-06	0.2827121317386627	20
66	piemanpni_transcript	transcript	gpt2	right up to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the	in	inflation	state	1.2744824886322021	4.546192169189453	2.645740266871144e-07	0.11516695469617844	20
67	piemanpni_transcript	transcript	gpt2	up to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation	rate	rate	rate	6.3122053146362305	3.0964553356170654	1.9178527509211563e-05	0.3210262358188629	20
68	piemanpni_transcript	transcript	gpt2	to him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate	and	and,	"?"""	1.0818734169006348	3.3161511421203613	5.541222662941436e-07	0.19369834661483765	20
69	piemanpni_transcript	transcript	gpt2	him, I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate and,	if	if	if	4.415277004241943	3.5771541595458984	1.304795023315819e-05	0.23079164326190948	20
70	piemanpni_transcript	transcript	gpt2	I say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate and, if	so	so,	so	1.629819393157959	1.3263306617736816	2.24214654735988e-05	0.7809712290763855	20
71	piemanpni_transcript	transcript	gpt2	say, “Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate and, if so,	would	wouldn’t	how	0.016488363966345787	3.212590217590332	5.651293577102479e-06	0.2707134783267975	20
72	piemanpni_transcript	transcript	gpt2	“Dean McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t	that	that	it	2.279101610183716	4.592700004577637	8.559448906453326e-05	0.21628844738006592	20
73	piemanpni_transcript	transcript	gpt2	McGowan, is it true that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that	be	be	be	2.9543652534484863	4.541618347167969	1.503903968114173e-05	0.3032626211643219	20
74	piemanpni_transcript	transcript	gpt2	is it true that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be	a	a	a	1.2651963233947754	4.631386756896973	1.3126486010150984e-05	0.26287463307380676	20
75	piemanpni_transcript	transcript	gpt2	it true that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a	bet	betrayal	good	1.3365323543548584	4.756158828735352	6.257428464273573e-10	0.23371796309947968	20
76	piemanpni_transcript	transcript	gpt2	true that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal	of	of	of	8.304231643676758	1.8254607915878296	1.9266095478087664e-05	0.5884388089179993	20
77	piemanpni_transcript	transcript	gpt2	that Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of	its	its	the	0.5740004777908325	4.092308044433594	1.7791980155834608e-07	0.3536047637462616	20
78	piemanpni_transcript	transcript	gpt2	Fordham plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its	mission	mission?”	commitment	2.992844581604004	5.52724027633667	8.572591525535245e-09	0.07132292538881302	20
79	piemanpni_transcript	transcript	gpt2	plans to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?”	And	And	"
"	8.539807319641113	5.3775811195373535	0.0006194069283083081	0.2408936321735382	20
80	piemanpni_transcript	transcript	gpt2	to raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And	he	he	if	4.419906139373779	4.5250163078308105	1.594601599208545e-06	0.10478564351797104	20
81	piemanpni_transcript	transcript	gpt2	raise tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he	look	looks	�	5.965046405792236	5.229677200317383	1.1423958312661853e-06	0.08417192101478577	20
82	piemanpni_transcript	transcript	gpt2	tuition substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks	at	at	at	7.09782600402832	4.344579219818115	1.3619244782603346e-05	0.2700097858905792	20
83	piemanpni_transcript	transcript	gpt2	substantially above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks at	me	me	the	1.3603814840316772	4.2941999435424805	2.405822215223452e-06	0.35748279094696045	20
84	piemanpni_transcript	transcript	gpt2	above the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks at me	like	like,	and	3.2954676151275635	3.98172664642334	4.453270776139107e-06	0.15729935467243195	20
85	piemanpni_transcript	transcript	gpt2	the inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks at me like,	�	“What	""""	2.6091036796569824	4.442179203033447	0.0023465461563318968	0.2958201766014099	20
86	piemanpni_transcript	transcript	gpt2	inflation rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks at me like, “What	are	are	�	6.231489181518555	3.969287633895874	1.195532240672037e-05	0.12319895625114441	20
87	piemanpni_transcript	transcript	gpt2	rate and, if so, wouldn’t that be a betrayal of its mission?” And he looks at me like, “What are	you	you	you	2.919938325881958	0.8928337097167969	0.00023272012185771018	0.8395785689353943	20
88	piemanpni_transcript	transcript	gpt2	and, if so, wouldn’t that be a betrayal of its mission?” And he looks at me like, “What are you	talking	talking	�	0.16496527194976807	3.01171875	2.9510771128116176e-05	0.2704617977142334	20
89	piemanpni_transcript	transcript	gpt2	if so, wouldn’t that be a betrayal of its mission?” And he looks at me like, “What are you talking	about	about,	about	1.6765756607055664	0.1686864048242569	0.0001683101727394387	0.9765918850898743	20
90	piemanpni_transcript	transcript	gpt2	so, wouldn’t that be a betrayal of its mission?” And he looks at me like, “What are you talking about,	punk	punk?”	�	2.18475341796875	7.123235702514648	2.1150729878627317e-07	0.06696291267871857	20
91	piemanpni_transcript	transcript	gpt2	wouldn’t that be a betrayal of its mission?” And he looks at me like, “What are you talking about, punk?”	And	And	And	1.1232918500900269	4.153346538543701	0.0015529791126027703	0.12243075668811798	20
92	piemanpni_transcript	transcript	gpt2	that be a betrayal of its mission?” And he looks at me like, “What are you talking about, punk?” And	then	then	I	2.345775604248047	3.220564842224121	4.222590632707579e-06	0.30780401825904846	20
93	piemanpni_transcript	transcript	gpt2	be a betrayal of its mission?” And he looks at me like, “What are you talking about, punk?” And then	right	right	he	2.4722561836242676	3.3629209995269775	2.3726417452962778e-07	0.3930594027042389	20
94	piemanpni_transcript	transcript	gpt2	a betrayal of its mission?” And he looks at me like, “What are you talking about, punk?” And then right	then	then,	after	7.713778972625732	2.7101223468780518	6.104571639298229e-07	0.26014450192451477	20
95	piemanpni_transcript	transcript	gpt2	betrayal of its mission?” And he looks at me like, “What are you talking about, punk?” And then right then,	out	outta	�	1.1575334072113037	3.88118839263916	1.4180885727910209e-06	0.21853938698768616	20
96	piemanpni_transcript	transcript	gpt2	of its mission?” And he looks at me like, “What are you talking about, punk?” And then right then, outta	the	the	the	5.325118064880371	2.8704004287719727	3.760746767511591e-05	0.3203957974910736	20
97	piemanpni_transcript	transcript	gpt2	its mission?” And he looks at me like, “What are you talking about, punk?” And then right then, outta the	cor	corner	corner	1.2161833047866821	3.1218950748443604	1.8607151375249487e-08	0.39042460918426514	20
98	piemanpni_transcript	transcript	gpt2	mission?” And he looks at me like, “What are you talking about, punk?” And then right then, outta the corner	of	of	of	0.9620333909988403	0.34232306480407715	2.2155301849124953e-05	0.9621659517288208	20
99	piemanpni_transcript	transcript	gpt2	And he looks at me like, “What are you talking about, punk?” And then right then, outta the corner of	my	my	his	0.0424981415271759	1.0136020183563232	1.762767283253197e-06	0.6802422404289246	20
100	piemanpni_transcript	transcript	gpt2	he looks at me like, “What are you talking about, punk?” And then right then, outta the corner of my	eye	eye,	eye	0.6426669359207153	0.23554649949073792	2.5085344645958685e-07	0.9505135416984558	20
101	piemanpni_transcript	transcript	gpt2	looks at me like, “What are you talking about, punk?” And then right then, outta the corner of my eye,	comes	comes	I	0.4653369188308716	3.469749927520752	7.979293741300353e-07	0.3846495449542999	20
102	piemanpni_transcript	transcript	gpt2	at me like, “What are you talking about, punk?” And then right then, outta the corner of my eye, comes	this	this	a	7.293211460113525	4.239523887634277	5.172294549993239e-06	0.2197566032409668	20
103	piemanpni_transcript	transcript	gpt2	me like, “What are you talking about, punk?” And then right then, outta the corner of my eye, comes this	bl	blur,	:	2.2543671131134033	6.810454845428467	7.006382816143741e-07	0.048770029097795486	20
104	piemanpni_transcript	transcript	gpt2	like, “What are you talking about, punk?” And then right then, outta the corner of my eye, comes this blur,	which	which	�	2.521221876144409	4.243752956390381	2.0627299818443134e-05	0.3093319535255432	20
105	piemanpni_transcript	transcript	gpt2	“What are you talking about, punk?” And then right then, outta the corner of my eye, comes this blur, which	bec	becomes	is	3.668267250061035	4.12839937210083	1.1397752359698643e-06	0.3405436873435974	20
