	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	himym_transcript	transcript	gpt2	"Barney and Quinn walked into the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week,"	I	I’m	and	2.483954668045044	5.887392520904541	1.8800050384015776e-05	0.06619168817996979	30
1	himym_transcript	transcript	gpt2	"and Quinn walked into the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m"	so	so	so	1.3937326669692993	4.535754203796387	0.00016075640451163054	0.16528421640396118	30
2	himym_transcript	transcript	gpt2	"Quinn walked into the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so"	gl	glad	excited	1.8340845108032227	3.298272132873535	1.910831770146615e-06	0.23103226721286774	30
3	himym_transcript	transcript	gpt2	"walked into the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad"	we	we	you	2.090012550354004	2.017244577407837	5.309548669174546e-06	0.48121294379234314	30
4	himym_transcript	transcript	gpt2	"into the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we"	were	were	're	3.2103333473205566	3.6678271293640137	1.1380831892893184e-05	0.2115931510925293	30
5	himym_transcript	transcript	gpt2	"the airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were"	able	able	able	3.0656933784484863	2.9773366451263428	1.2029345271002967e-06	0.46953803300857544	30
6	himym_transcript	transcript	gpt2	"airport pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able"	to	to	to	0.6027432084083557	0.021574174985289574	1.8571752661955543e-05	0.9982530474662781	30
7	himym_transcript	transcript	gpt2	"pulling their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to"	put	put	get	0.0018346159486100078	4.414580345153809	4.1128057404193896e-08	0.13670110702514648	30
8	himym_transcript	transcript	gpt2	"their matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put"	everything	everything	you	5.169612407684326	3.282348394393921	2.913203900334338e-07	0.1899021863937378	30
9	himym_transcript	transcript	gpt2	"matching pink tiger-stripe suitcases. Barney leaned over and kissed her on the cheek. ""This is going to be an amazing week, I’m so glad we were able to put everything"	that	that	together	5.406905174255371	2.1424663066864014	4.277625293980236e-07	0.5351256728172302	30
