	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	shapessocial	gpt2	A young boy carrying a ball goes to an empty playground to play by himself.	 The	The	"
"	3.9632809162139893	4.444924831390381	0.08523456007242203	0.20022951066493988	15	transcript
1	shapessocial	gpt2	young boy carrying a ball goes to an empty playground to play by himself. The	 boy	boy	 boy	4.302220344543457	6.332805156707764	0.13657115399837494	0.13657115399837494	15	transcript
2	shapessocial	gpt2	boy carrying a ball goes to an empty playground to play by himself. The boy	 kicks	kicks	 is	4.612786769866943	5.354316711425781	0.0006205798708833754	0.10726596415042877	15	transcript
3	shapessocial	gpt2	carrying a ball goes to an empty playground to play by himself. The boy kicks	 the	the	 the	5.010358810424805	3.2618653774261475	0.26717180013656616	0.26717180013656616	15	transcript
4	shapessocial	gpt2	a ball goes to an empty playground to play by himself. The boy kicks the	 ball	ball	 ball	4.967132091522217	1.4966580867767334	0.8381300568580627	0.8381300568580627	15	transcript
5	shapessocial	gpt2	ball goes to an empty playground to play by himself. The boy kicks the ball	 and	and	 out	4.067070960998535	3.881474256515503	0.07424987107515335	0.11450754106044769	15	transcript
6	shapessocial	gpt2	goes to an empty playground to play by himself. The boy kicks the ball and	 then	then	 runs	4.031302452087402	6.164246082305908	0.029625266790390015	0.0633108988404274	15	transcript
7	shapessocial	gpt2	to an empty playground to play by himself. The boy kicks the ball and then	 d	dashes	 runs	4.356866359710693	6.115621089935303	0.0022911743726581335	0.04712444916367531	15	transcript
8	shapessocial	gpt2	an empty playground to play by himself. The boy kicks the ball and then dashes	 after	after	 off	4.5765509605407715	3.456873893737793	0.021951824426651	0.18887533247470856	15	transcript
9	shapessocial	gpt2	empty playground to play by himself. The boy kicks the ball and then dashes after	 it	it.	 the	4.285853862762451	3.9322900772094727	0.20620912313461304	0.30674007534980774	15	transcript
10	shapessocial	gpt2	playground to play by himself. The boy kicks the ball and then dashes after it.	 He	He	"
"	4.261368751525879	4.491304874420166	0.11843786388635635	0.2393459975719452	15	transcript
11	shapessocial	gpt2	to play by himself. The boy kicks the ball and then dashes after it. He	 lines	lines	's	3.6725151538848877	5.604471683502197	0.00011018408258678392	0.05528610199689865	15	transcript
12	shapessocial	gpt2	play by himself. The boy kicks the ball and then dashes after it. He lines	 up	up	 up	4.10125207901001	0.8599445819854736	0.87699955701828	0.87699955701828	15	transcript
13	shapessocial	gpt2	by himself. The boy kicks the ball and then dashes after it. He lines up	 his	his	 for	3.943997621536255	4.113694667816162	0.03468693047761917	0.11159639060497284	15	transcript
14	shapessocial	gpt2	himself. The boy kicks the ball and then dashes after it. He lines up his	 shot	shot	 feet	3.968705415725708	5.799011707305908	0.009409950114786625	0.09341392666101456	15	transcript
15	shapessocial	gpt2	The boy kicks the ball and then dashes after it. He lines up his shot	 and	and	 and	3.971637487411499	3.4812538623809814	0.24514324963092804	0.24514324963092804	15	transcript
16	shapessocial	gpt2	boy kicks the ball and then dashes after it. He lines up his shot and	 kicks	kicks	 then	3.6507558822631836	6.43826150894165	0.003664736170321703	0.041344355791807175	15	transcript
17	shapessocial	gpt2	kicks the ball and then dashes after it. He lines up his shot and kicks	 the	the	 it	4.013036727905273	2.716503143310547	0.15132661163806915	0.47995465993881226	15	transcript
18	shapessocial	gpt2	the ball and then dashes after it. He lines up his shot and kicks the	 ball	ball	 ball	4.089728355407715	1.100192904472351	0.8718491196632385	0.8718491196632385	15	transcript
19	shapessocial	gpt2	ball and then dashes after it. He lines up his shot and kicks the ball	 again	again.	 out	3.7749733924865723	3.7082231044769287	0.0010800148593261838	0.13260726630687714	15	transcript
20	shapessocial	gpt2	and then dashes after it. He lines up his shot and kicks the ball again.	 The	The	"
"	4.024908542633057	5.060396671295166	0.0598747655749321	0.2313995361328125	15	transcript
21	shapessocial	gpt2	then dashes after it. He lines up his shot and kicks the ball again. The	 boy	boy	 ball	3.9393723011016846	6.622847557067871	0.0004295216640457511	0.08991160243749619	15	transcript
22	shapessocial	gpt2	dashes after it. He lines up his shot and kicks the ball again. The boy	 catches	catches	 is	4.696300506591797	5.834163188934326	0.003827704582363367	0.0704643577337265	15	transcript
23	shapessocial	gpt2	after it. He lines up his shot and kicks the ball again. The boy catches	 up	up	 it	4.5226640701293945	1.9764323234558105	0.012179848738014698	0.46344485878944397	15	transcript
24	shapessocial	gpt2	it. He lines up his shot and kicks the ball again. The boy catches up	 to	to	 to	4.277141094207764	2.2855100631713867	0.3345490097999573	0.3345490097999573	15	transcript
25	shapessocial	gpt2	He lines up his shot and kicks the ball again. The boy catches up to	 the	the	 him	4.076676368713379	2.7485454082489014	0.1662464141845703	0.5559072494506836	15	transcript
26	shapessocial	gpt2	lines up his shot and kicks the ball again. The boy catches up to the	 ball	ball	 ball	4.284641742706299	5.455155372619629	0.18664120137691498	0.18664120137691498	15	transcript
27	shapessocial	gpt2	up his shot and kicks the ball again. The boy catches up to the ball	 and	and	 and	4.153769016265869	2.828517198562622	0.4857220947742462	0.4857220947742462	15	transcript
28	shapessocial	gpt2	his shot and kicks the ball again. The boy catches up to the ball and	 bounces	bounces	 runs	3.99342679977417	6.091231822967529	0.002702836412936449	0.024987533688545227	15	transcript
29	shapessocial	gpt2	shot and kicks the ball again. The boy catches up to the ball and bounces	 it	it	 it	3.89350962638855	2.0012824535369873	0.623116672039032	0.623116672039032	15	transcript
30	shapessocial	gpt2	and kicks the ball again. The boy catches up to the ball and bounces it	 off	off	 off	4.037100791931152	3.6996066570281982	0.14476817846298218	0.14476817846298218	15	transcript
31	shapessocial	gpt2	kicks the ball again. The boy catches up to the ball and bounces it off	 the	the	 the	3.9249963760375977	2.5120596885681152	0.47253960371017456	0.47253960371017456	15	transcript
32	shapessocial	gpt2	the ball again. The boy catches up to the ball and bounces it off the	 playground	playground’s	 ground	3.6745381355285645	5.1451263427734375	0.0001359364396193996	0.1293632835149765	15	transcript
33	shapessocial	gpt2	ball again. The boy catches up to the ball and bounces it off the playground’s	 fences	fences	 head	5.01329231262207	6.261274337768555	0.0011780312051996589	0.0707785040140152	15	transcript
34	shapessocial	gpt2	again. The boy catches up to the ball and bounces it off the playground’s fences	 several	several	.	5.138687610626221	2.862677574157715	6.390917405951768e-05	0.38310766220092773	15	transcript
35	shapessocial	gpt2	The boy catches up to the ball and bounces it off the playground’s fences several	 times	times,	 times	5.798532962799072	2.294734001159668	0.449725866317749	0.449725866317749	15	transcript
36	shapessocial	gpt2	boy catches up to the ball and bounces it off the playground’s fences several times,	 passing	passing	 and	5.148283004760742	6.12259578704834	0.0009552757837809622	0.09068907052278519	15	transcript
37	shapessocial	gpt2	catches up to the ball and bounces it off the playground’s fences several times, passing	 it	it	 it	5.3853864669799805	5.167060375213623	0.17816007137298584	0.17816007137298584	15	transcript
38	shapessocial	gpt2	up to the ball and bounces it off the playground’s fences several times, passing it	 to	to	 off	5.471652507781982	3.6583375930786133	0.12327426671981812	0.1625622659921646	15	transcript
39	shapessocial	gpt2	to the ball and bounces it off the playground’s fences several times, passing it to	 himself	himself.	 the	5.500638008117676	5.364578723907471	0.00045612812391482294	0.2553921341896057	15	transcript
40	shapessocial	gpt2	the ball and bounces it off the playground’s fences several times, passing it to himself.	 As	As	"
"	5.590564250946045	4.641506195068359	0.009371120482683182	0.25259220600128174	15	transcript
41	shapessocial	gpt2	ball and bounces it off the playground’s fences several times, passing it to himself. As	 he	he	 he	5.532164573669434	3.7122437953948975	0.3571394085884094	0.3571394085884094	15	transcript
42	shapessocial	gpt2	and bounces it off the playground’s fences several times, passing it to himself. As he	 circles	circles	 does	5.4532999992370605	5.663417339324951	0.0011001013917848468	0.06925249844789505	15	transcript
43	shapessocial	gpt2	bounces it off the playground’s fences several times, passing it to himself. As he circles	 the	the	 around	5.772187232971191	2.7347588539123535	0.23144522309303284	0.36739325523376465	15	transcript
44	shapessocial	gpt2	it off the playground’s fences several times, passing it to himself. As he circles the	 ball	ball,	 fence	5.747028350830078	5.402120590209961	0.010785077698528767	0.16520929336547852	15	transcript
45	shapessocial	gpt2	off the playground’s fences several times, passing it to himself. As he circles the ball,	 lining	lining	 he	5.583827018737793	4.334342002868652	1.2809554391424172e-05	0.3822571635246277	15	transcript
46	shapessocial	gpt2	the playground’s fences several times, passing it to himself. As he circles the ball, lining	 up	up	 up	6.1304931640625	2.002920389175415	0.5062656402587891	0.5062656402587891	15	transcript
47	shapessocial	gpt2	playground’s fences several times, passing it to himself. As he circles the ball, lining up	 his	his	 for	5.704307556152344	4.158746242523193	0.05189942568540573	0.1099071279168129	15	transcript
48	shapessocial	gpt2	fences several times, passing it to himself. As he circles the ball, lining up his	 next	next	 body	4.723045825958252	6.330088138580322	0.0025795076508075	0.04582623764872551	15	transcript
49	shapessocial	gpt2	several times, passing it to himself. As he circles the ball, lining up his next	 shot	shot,	 pass	4.5025835037231445	5.392876625061035	0.04256998747587204	0.14452753961086273	15	transcript
50	shapessocial	gpt2	times, passing it to himself. As he circles the ball, lining up his next shot,	 his	his	 he	4.090185642242432	5.609490394592285	0.03589551895856857	0.28672507405281067	15	transcript
51	shapessocial	gpt2	passing it to himself. As he circles the ball, lining up his next shot, his	 father	father	 eyes	4.10504674911499	5.818746089935303	0.0009330586181022227	0.09481436759233475	15	transcript
52	shapessocial	gpt2	it to himself. As he circles the ball, lining up his next shot, his father	 shows	shows	's	4.247629165649414	6.176473140716553	0.002087190980091691	0.03569621965289116	15	transcript
53	shapessocial	gpt2	to himself. As he circles the ball, lining up his next shot, his father shows	 up	up	 him	4.395586013793945	3.18715763092041	0.19142429530620575	0.34602484107017517	15	transcript
54	shapessocial	gpt2	himself. As he circles the ball, lining up his next shot, his father shows up	 and	and	 and	4.390895366668701	3.500854015350342	0.1516299992799759	0.1516299992799759	15	transcript
55	shapessocial	gpt2	As he circles the ball, lining up his next shot, his father shows up and	 calls	calls	 says	4.207376480102539	6.381045341491699	0.008067222312092781	0.0564962662756443	15	transcript
56	shapessocial	gpt2	he circles the ball, lining up his next shot, his father shows up and calls	 for	for	 the	4.49045991897583	4.093055248260498	0.09167778491973877	0.15973755717277527	15	transcript
57	shapessocial	gpt2	circles the ball, lining up his next shot, his father shows up and calls for	 him	him.	 a	4.328011989593506	4.658990859985352	0.08868537098169327	0.24547608196735382	15	transcript
58	shapessocial	gpt2	the ball, lining up his next shot, his father shows up and calls for him.	 The	The	"
"	4.20084810256958	4.65731954574585	0.06826337426900864	0.23546338081359863	15	transcript
59	shapessocial	gpt2	ball, lining up his next shot, his father shows up and calls for him. The	 boy	boy	 two	3.9582133293151855	7.109753131866455	0.01520602684468031	0.030194688588380814	15	transcript
60	shapessocial	gpt2	lining up his next shot, his father shows up and calls for him. The boy	 takes	takes	 is	4.0614800453186035	5.489499092102051	0.010796795599162579	0.12162484973669052	15	transcript
61	shapessocial	gpt2	up his next shot, his father shows up and calls for him. The boy takes	 one	one	 off	4.061434745788574	3.3685219287872314	0.008801824413239956	0.20874308049678802	15	transcript
62	shapessocial	gpt2	his next shot, his father shows up and calls for him. The boy takes one	 final	final	 step	4.102352619171143	2.80928897857666	0.007464241702109575	0.2831553518772125	15	transcript
63	shapessocial	gpt2	next shot, his father shows up and calls for him. The boy takes one final	 kick	kick	 look	4.15360689163208	3.3432130813598633	0.0013603746192529798	0.36093589663505554	15	transcript
64	shapessocial	gpt2	shot, his father shows up and calls for him. The boy takes one final kick	 of	of	 to	4.069098472595215	2.9697704315185547	0.014678267762064934	0.2542310059070587	15	transcript
65	shapessocial	gpt2	his father shows up and calls for him. The boy takes one final kick of	 the	the	 his	4.403769016265869	2.7703914642333984	0.18348172307014465	0.5693267583847046	15	transcript
66	shapessocial	gpt2	father shows up and calls for him. The boy takes one final kick of the	 ball	ball	 head	4.13750696182251	6.738830089569092	0.029987305402755737	0.0483444482088089	15	transcript
67	shapessocial	gpt2	shows up and calls for him. The boy takes one final kick of the ball	 before	before	 and	4.265986919403076	2.6440587043762207	0.0393022857606411	0.4233073592185974	15	transcript
68	shapessocial	gpt2	up and calls for him. The boy takes one final kick of the ball before	 leaving	leaving	 he	4.493762016296387	6.207262992858887	0.005641492549329996	0.08003056049346924	15	transcript
69	shapessocial	gpt2	and calls for him. The boy takes one final kick of the ball before leaving	 the	the	 the	4.627904891967773	2.755854845046997	0.43654438853263855	0.43654438853263855	15	transcript
70	shapessocial	gpt2	calls for him. The boy takes one final kick of the ball before leaving the	 playground	playground	 field	4.318802356719971	4.347969055175781	0.00019341714505571872	0.2632642984390259	15	transcript
71	shapessocial	gpt2	for him. The boy takes one final kick of the ball before leaving the playground	 to	to	.	4.447471618652344	2.6442770957946777	0.05050870031118393	0.42439746856689453	15	transcript
72	shapessocial	gpt2	him. The boy takes one final kick of the ball before leaving the playground to	 meet	meet	 run	4.30062198638916	5.5644073486328125	0.007870237343013287	0.05717696249485016	15	transcript
73	shapessocial	gpt2	The boy takes one final kick of the ball before leaving the playground to meet	 his	his	 his	4.561957359313965	4.08929443359375	0.24688176810741425	0.24688176810741425	15	transcript
74	shapessocial	gpt2	boy takes one final kick of the ball before leaving the playground to meet his	 waiting	waiting	 father	4.513787269592285	5.890774726867676	0.00012714088370557874	0.05289141833782196	15	transcript
75	shapessocial	gpt2	takes one final kick of the ball before leaving the playground to meet his waiting	 father	father.	 teammates	4.980008125305176	6.5134429931640625	0.021004583686590195	0.04147251695394516	15	transcript
76	shapessocial	gpt2	one final kick of the ball before leaving the playground to meet his waiting father.	 The	The	"
"	4.900068759918213	3.2787699699401855	0.05989903211593628	0.5363237261772156	15	transcript
77	shapessocial	gpt2	final kick of the ball before leaving the playground to meet his waiting father. The	 boy	boy	 father	4.592743873596191	7.333334922790527	0.030197851359844208	0.03189407289028168	15	transcript
78	shapessocial	gpt2	kick of the ball before leaving the playground to meet his waiting father. The boy	 and	and	 was	4.321371555328369	5.156639575958252	0.011046931147575378	0.15002284944057465	15	transcript
79	shapessocial	gpt2	of the ball before leaving the playground to meet his waiting father. The boy and	 his	his	 his	4.665698528289795	1.7748347520828247	0.7629637718200684	0.7629637718200684	15	transcript
80	shapessocial	gpt2	the ball before leaving the playground to meet his waiting father. The boy and his	 father	father	 father	4.534713268280029	3.440920829772949	0.36968994140625	0.36968994140625	15	transcript
81	shapessocial	gpt2	ball before leaving the playground to meet his waiting father. The boy and his father	 exchange	exchange	 were	3.9349043369293213	5.447996139526367	0.000965630286373198	0.09041900187730789	15	transcript
82	shapessocial	gpt2	before leaving the playground to meet his waiting father. The boy and his father exchange	 a	a	 a	4.322282314300537	5.571361541748047	0.16000737249851227	0.16000737249851227	15	transcript
83	shapessocial	gpt2	leaving the playground to meet his waiting father. The boy and his father exchange a	 few	few	 few	4.371485710144043	5.22511625289917	0.17914967238903046	0.17914967238903046	15	transcript
84	shapessocial	gpt2	the playground to meet his waiting father. The boy and his father exchange a few	 words	words	 words	4.302259922027588	4.680882930755615	0.3621283769607544	0.3621283769607544	15	transcript
85	shapessocial	gpt2	playground to meet his waiting father. The boy and his father exchange a few words	 and	and	,	4.188711643218994	2.8512372970581055	0.08338674902915955	0.20164021849632263	15	transcript
