	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	lucy	gpt2	Okay, so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane,	 who	who's	 who	3.5430970191955566	3.7388226985931396	0.2364039570093155	0.2364039570093155	100	transcript
1	lucy	gpt2	so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's	 a	a	 a	3.5537617206573486	4.775290012359619	0.17094138264656067	0.17094138264656067	100	transcript
2	lucy	gpt2	getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a	 social	social	 psychologist	3.5390753746032715	5.692370414733887	0.004901728127151728	0.17783673107624054	100	transcript
3	lucy	gpt2	back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social	 worker	worker,	 worker	3.563204050064087	0.8811370730400085	0.8772717118263245	0.8772717118263245	100	transcript
4	lucy	gpt2	to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker,	 she	she's	 and	3.537160634994507	4.628777027130127	0.019357170909643173	0.1783967912197113	100	transcript
5	lucy	gpt2	our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker, she's	 the	the	 a	3.4963138103485107	4.221628189086914	0.1423197090625763	0.23828428983688354	100	transcript
6	lucy	gpt2	story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker, she's the	 mom	mom.	 mother	3.4936435222625732	5.436742782592773	0.016398726031184196	0.0895506963133812	100	transcript
7	lucy	gpt2	about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker, she's the mom.	 Now	Now,	 And	3.497764825820923	3.5038371086120605	0.0045441314578056335	0.35643666982650757	100	transcript
8	lucy	gpt2	uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker, she's the mom. Now,	 the	the	 I	3.5119757652282715	4.749557018280029	0.03742310777306557	0.13819974660873413	100	transcript
9	lucy	gpt2	Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy: Growing Up Human; A Chimpanzee Daughter in a Psychotherapist Family, by Maurice K. Temerlin. Maurice K Temerlin, he is the psychotherapist. He's a psychotherapist. And he's also the dad in this story and his wife Jane, who's a social worker, she's the mom. Now, the	 thing	thing	 book	3.5359387397766113	5.5623884201049805	0.0169307142496109	0.15470798313617706	100	transcript
