	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	lucy	gpt2	Okay, so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the	 book	book?	 book	3.7970471382141113	1.932302474975586	0.7215833067893982	0.7215833067893982	50	transcript
1	lucy	gpt2	so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book?	 Do	Do	 It	3.779585599899292	5.381147861480713	0.0015739024383947253	0.0917888954281807	50	transcript
2	lucy	gpt2	getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do	 you	you	 you	3.81923246383667	1.5340749025344849	0.7391678094863892	0.7391678094863892	50	transcript
3	lucy	gpt2	back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you	 actually	actually	 know	3.7892470359802246	2.820176362991333	0.002587119350209832	0.2832847535610199	50	transcript
4	lucy	gpt2	to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually	 have	have	 know	3.8685827255249023	3.4181759357452393	0.12347900122404099	0.1739075928926468	50	transcript
5	lucy	gpt2	our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have	 it	it	 a	3.7872583866119385	3.0383615493774414	0.15810105204582214	0.20926140248775482	50	transcript
6	lucy	gpt2	story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it	 with	with	?	3.7841808795928955	2.543691873550415	0.004594767931848764	0.4574136734008789	50	transcript
7	lucy	gpt2	about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with	 you	you?	 you	3.818737506866455	1.4138295650482178	0.7905652523040771	0.7905652523040771	50	transcript
8	lucy	gpt2	uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you?	 Yeah	Yeah,	"
"	3.7542974948883057	5.318643569946289	0.011868409812450409	0.14535662531852722	50	transcript
9	lucy	gpt2	Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah,	 hold	hold	 I	3.7547810077667236	4.354673385620117	0.00011388953134883195	0.21100784838199615	50	transcript
