	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	shame_transcript	transcript	gpt2	Brandon spotted Marianne at a table as soon as he	ent	entered	arrived	1.7608474493026733	4.072332382202148	3.21744870745988e-08	0.1436639130115509	10
1	shame_transcript	transcript	gpt2	spotted Marianne at a table as soon as he entered	the	the	the	4.273736476898193	3.055461883544922	1.640232039790135e-05	0.3780174255371094	10
2	shame_transcript	transcript	gpt2	Marianne at a table as soon as he entered the	rest	restaurant.	room	0.941412627696991	4.2230634689331055	4.120630876514042e-07	0.4465278387069702	10
3	shame_transcript	transcript	gpt2	at a table as soon as he entered the restaurant.	Though	Though	"
"	0.7120293378829956	4.147273063659668	1.668731783865951e-06	0.23763799667358398	10
4	shame_transcript	transcript	gpt2	a table as soon as he entered the restaurant. Though	he	he	he	7.093915939331055	4.46248722076416	1.1750002158805728e-05	0.3081698417663574	10
5	shame_transcript	transcript	gpt2	table as soon as he entered the restaurant. Though he	was	was	was	1.1956121921539307	4.6939473152160645	8.816853664939117e-07	0.17401914298534393	10
6	shame_transcript	transcript	gpt2	as soon as he entered the restaurant. Though he was	al	already	not	1.5061057806015015	6.1738972663879395	2.158768808158129e-07	0.08394050598144531	10
7	shame_transcript	transcript	gpt2	soon as he entered the restaurant. Though he was already	running	running	in	4.5828752517700195	6.299050807952881	2.5134465175824516e-08	0.05705663561820984	10
8	shame_transcript	transcript	gpt2	as he entered the restaurant. Though he was already running	late	late,	late	6.047027587890625	3.897752523422241	6.469493882832467e-07	0.18839281797409058	10
9	shame_transcript	transcript	gpt2	he entered the restaurant. Though he was already running late,	he	he	he	0.6061571836471558	4.590974807739258	4.4340915337670594e-05	0.3519779145717621	10
10	shame_transcript	transcript	gpt2	entered the restaurant. Though he was already running late, he	stood	stood	was	1.127365231513977	5.043663024902344	3.143390969739812e-08	0.1399657428264618	10
11	shame_transcript	transcript	gpt2	the restaurant. Though he was already running late, he stood	and	and	up	6.315263748168945	3.6918935775756836	5.155785061106144e-07	0.33961227536201477	10
12	shame_transcript	transcript	gpt2	restaurant. Though he was already running late, he stood and	w	watched	watched	3.404971122741699	5.692203521728516	6.573092292683214e-08	0.08764747530221939	10
13	shame_transcript	transcript	gpt2	Though he was already running late, he stood and watched	her	her	the	2.320340156555176	4.453249931335449	1.896105459309183e-07	0.24084945023059845	10
14	shame_transcript	transcript	gpt2	he was already running late, he stood and watched her	for	for	.	2.722428560256958	5.912686824798584	2.5429719698877307e-06	0.08071890473365784	10
15	shame_transcript	transcript	gpt2	was already running late, he stood and watched her for	a	a	a	4.092281341552734	2.3224427700042725	9.822908396017738e-06	0.601190447807312	10
