	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	upintheair_transcript	transcript	gpt2	Ryan looked up from his boarding pass and sighed. There was his new partner Natalie,	aw	awkwardly	who	1.2444170713424683	4.848361968994141	1.0800238214869751e-07	0.2059374898672104	15
1	upintheair_transcript	transcript	gpt2	looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly	cl	climbing	dressed	9.988648414611816	5.844873428344727	7.734205098586244e-08	0.07409842312335968	15
2	upintheair_transcript	transcript	gpt2	up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing	out	out	up	7.403947830200195	3.076040267944336	1.2497262105171103e-06	0.14716032147407532	15
3	upintheair_transcript	transcript	gpt2	from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out	of	of	of	2.555039882659912	1.2011913061141968	1.8205566448159516e-05	0.7741215825080872	15
4	upintheair_transcript	transcript	gpt2	his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of	a	a	the	0.24429628252983093	1.9311065673828125	2.520929001548211e-06	0.5132702589035034	15
5	upintheair_transcript	transcript	gpt2	boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a	tax	taxi	window	2.1291465759277344	6.484968185424805	3.5598881620302336e-09	0.06271293014287949	15
6	upintheair_transcript	transcript	gpt2	pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi	at	at	.	6.670300483703613	3.7537105083465576	1.638147296034731e-06	0.18653619289398193	15
7	upintheair_transcript	transcript	gpt2	and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at	the	the	the	4.330137729644775	3.708786964416504	2.1943267256574472e-06	0.40841150283813477	15
8	upintheair_transcript	transcript	gpt2	sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the	c	curb	back	1.1125794649124146	5.344804286956787	8.35742753224622e-07	0.12925273180007935	15
9	upintheair_transcript	transcript	gpt2	There was his new partner Natalie, awkwardly climbing out of a taxi at the curb	of	of	.	4.897943019866943	2.7651913166046143	2.499177071513259e-06	0.35867634415626526	15
10	upintheair_transcript	transcript	gpt2	was his new partner Natalie, awkwardly climbing out of a taxi at the curb of	the	the	the	2.8189611434936523	3.8146393299102783	1.6382323337893467e-06	0.200079545378685	15
11	upintheair_transcript	transcript	gpt2	his new partner Natalie, awkwardly climbing out of a taxi at the curb of the	air	airport.	street	1.6814541816711426	7.383152484893799	1.1744518957357286e-07	0.02072594314813614	15
12	upintheair_transcript	transcript	gpt2	new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport.	She	She	"
"	1.1503517627716064	4.107553482055664	9.303020488005131e-05	0.2834259271621704	15
13	upintheair_transcript	transcript	gpt2	partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She	f	fumbled	's	2.3635590076446533	5.3676042556762695	6.157380880722485e-07	0.15618906915187836	15
