	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	upintheair	gpt2	Ryan looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a	 taxi	taxi	 window	4.426013946533203	6.317210674285889	0.0029869177378714085	0.07563131302595139	20	transcript
1	upintheair	gpt2	looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi	 at	at	.	4.559785842895508	3.864659070968628	0.013111707754433155	0.1841888427734375	20	transcript
2	upintheair	gpt2	up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at	 the	the	 the	4.92428731918335	3.7737839221954346	0.4093380570411682	0.4093380570411682	20	transcript
3	upintheair	gpt2	from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the	 curb	curb	 back	4.977707862854004	4.980788230895996	0.011058332398533821	0.1356990933418274	20	transcript
4	upintheair	gpt2	his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb	 of	of	.	4.938722610473633	2.5942604541778564	0.034509096294641495	0.42932382225990295	20	transcript
5	upintheair	gpt2	boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of	 the	the	 the	4.918995380401611	3.198842763900757	0.35840514302253723	0.35840514302253723	20	transcript
6	upintheair	gpt2	pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the	 airport	airport.	 park	4.485193729400635	6.710793972015381	0.0026246586348861456	0.04566479101777077	20	transcript
7	upintheair	gpt2	and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport.	 She	She	"
"	4.471889495849609	3.970555305480957	0.09937693178653717	0.1891794353723526	20	transcript
8	upintheair	gpt2	sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She	 f	fumbled	 was	4.586292266845703	4.107712745666504	0.0004303132009226829	0.3215521574020386	20	transcript
9	upintheair	gpt2	There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled	 with	with	 with	4.453901290893555	2.654874324798584	0.329044908285141	0.329044908285141	20	transcript
10	upintheair	gpt2	was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with	 her	her	 her	4.325296401977539	2.325183629989624	0.39620161056518555	0.39620161056518555	20	transcript
11	upintheair	gpt2	his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her	 d	duffle	 purse	4.1943159103393555	4.851874351501465	0.0010618160013109446	0.22868044674396515	20	transcript
12	upintheair	gpt2	new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle	 bag	bag,	 bag	4.49985933303833	0.9362658262252808	0.8178941011428833	0.8178941011428833	20	transcript
13	upintheair	gpt2	partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag,	 jacket	jacket,	 and	4.073525428771973	6.173233509063721	9.219693311024457e-06	0.07756020873785019	20	transcript
14	upintheair	gpt2	Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket,	 and	and	 and	4.071796417236328	4.310304641723633	0.40188831090927124	0.40188831090927124	20	transcript
15	upintheair	gpt2	awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and	 massive	massive	 purse	3.7572336196899414	6.253870010375977	2.7393949494580738e-05	0.034305673092603683	20	transcript
16	upintheair	gpt2	climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive	 luggage	luggage	 bag	3.7817018032073975	6.348511219024658	0.0033866334706544876	0.08071939647197723	20	transcript
17	upintheair	gpt2	out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage	 that	that	 bag	3.99247670173645	3.554934501647949	0.005928621161729097	0.17158642411231995	20	transcript
18	upintheair	gpt2	of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that	 sque	squeaked	 was	4.162647247314453	4.415439605712891	3.8731774111511186e-05	0.18244753777980804	20	transcript
19	upintheair	gpt2	a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked	 shr	shrilly	 and	4.370851039886475	3.898742914199829	4.317371804063441e-06	0.1416381597518921	20	transcript
20	upintheair	gpt2	taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly	 as	as	.	4.4320597648620605	3.4125380516052246	0.08639812469482422	0.17162534594535828	20	transcript
21	upintheair	gpt2	at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as	 she	she	 she	4.295245170593262	1.8548551797866821	0.6338689923286438	0.6338689923286438	20	transcript
22	upintheair	gpt2	the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she	 tug	tugged	 walked	4.262298583984375	5.788658142089844	0.0007933466113172472	0.05441080778837204	20	transcript
23	upintheair	gpt2	curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged	 it	it	 at	4.266817569732666	3.159898281097412	0.11586280167102814	0.24770374596118927	20	transcript
24	upintheair	gpt2	of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it	 through	through	 out	4.1450934410095215	3.8083696365356445	0.0076558757573366165	0.17196741700172424	20	transcript
25	upintheair	gpt2	the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through	 the	the	 the	4.236053943634033	1.8942817449569702	0.6121902465820312	0.6121902465820312	20	transcript
26	upintheair	gpt2	airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the	 airport	airport	 door	4.1272993087768555	6.278603553771973	0.0014274687273427844	0.07790862023830414	20	transcript
27	upintheair	gpt2	She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport	 doors	doors.	 gate	4.0381855964660645	3.2545268535614014	0.03585511073470116	0.2527298629283905	20	transcript
28	upintheair	gpt2	fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors.	 Ryan	Ryan	"
"	4.31049919128418	3.8172359466552734	7.504638779209927e-05	0.30965620279312134	20	transcript
29	upintheair	gpt2	with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan	 walked	walked	 was	4.398138523101807	5.684523105621338	0.009382718242704868	0.08818322420120239	20	transcript
30	upintheair	gpt2	her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked	 reluctantly	reluctantly	 over	4.442061424255371	3.5130319595336914	8.859563968144357e-05	0.1694445013999939	20	transcript
31	upintheair	gpt2	duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly	 toward	toward	 to	4.908257961273193	3.1694283485412598	0.031746186316013336	0.158672496676445	20	transcript
32	upintheair	gpt2	bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward	 her	her,	 the	4.666568756103516	2.2582757472991943	0.17943181097507477	0.5665038824081421	20	transcript
33	upintheair	gpt2	jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her,	 pulling	pulling	 and	4.797484874725342	5.788638114929199	0.006015303079038858	0.08661709725856781	20	transcript
34	upintheair	gpt2	and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling	 his	his	 her	4.76619291305542	3.2069785594940186	0.10158584266901016	0.3296414017677307	20	transcript
35	upintheair	gpt2	massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his	 own	own	 head	4.4438252449035645	5.908196926116943	0.007392816711217165	0.04108121618628502	20	transcript
36	upintheair	gpt2	luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own	 neatly	neatly	 bag	4.571017265319824	5.189155578613281	5.9291145589668304e-05	0.16211804747581482	20	transcript
37	upintheair	gpt2	that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly	 packed	packed	 folded	4.755102634429932	4.362124919891357	0.019877493381500244	0.2254212647676468	20	transcript
38	upintheair	gpt2	squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed	 carry	carry	 bag	5.067457675933838	5.11398458480835	0.002554921433329582	0.17909331619739532	20	transcript
39	upintheair	gpt2	shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry	 on	on	-	4.93218469619751	1.4405730962753296	0.055904846638441086	0.778433620929718	20	transcript
40	upintheair	gpt2	as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on	 bag	bag	 bag	4.932337284088135	4.5231733322143555	0.14453038573265076	0.14453038573265076	20	transcript
41	upintheair	gpt2	she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag	 behind	behind	.	4.718405246734619	3.7327022552490234	0.006996193900704384	0.14035089313983917	20	transcript
42	upintheair	gpt2	tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind	 him	him.	 him	4.963617324829102	1.2401108741760254	0.6678199768066406	0.6678199768066406	20	transcript
43	upintheair	gpt2	it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him.	 After	After	"
"	4.6409783363342285	3.620960235595703	0.00623323442414403	0.2491985410451889	20	transcript
44	upintheair	gpt2	through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After	 checking	checking	 a	4.6924285888671875	4.00210428237915	0.0033811551984399557	0.42320990562438965	20	transcript
45	upintheair	gpt2	the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking	 Natalie	Natalie's	 the	4.941108703613281	3.317136287689209	1.834190356930776e-06	0.27935826778411865	20	transcript
46	upintheair	gpt2	airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's	 bag	bag,	 bag	5.432098865509033	6.603123188018799	0.05819752439856529	0.05819752439856529	20	transcript
47	upintheair	gpt2	doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag,	 the	the	 he	4.921838760375977	2.612762212753296	0.021461470052599907	0.47001343965530396	20	transcript
48	upintheair	gpt2	Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the	 two	two	 two	4.869403839111328	7.088437080383301	0.07936599850654602	0.07936599850654602	20	transcript
49	upintheair	gpt2	walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two	 walked	walked	 of	4.8841166496276855	5.986144542694092	0.01777668297290802	0.06844354420900345	20	transcript
50	upintheair	gpt2	reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked	 toward	toward	 to	4.799657344818115	3.438610315322876	0.012059582397341728	0.13662958145141602	20	transcript
51	upintheair	gpt2	toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward	 the	the	 the	4.972840309143066	3.636215925216675	0.5155854225158691	0.5155854225158691	20	transcript
52	upintheair	gpt2	her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the	 airport	airport	 door	4.5520758628845215	7.117396831512451	0.001771540497429669	0.03860924392938614	20	transcript
53	upintheair	gpt2	pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport	 security	security	.	4.602144241333008	3.303013324737549	0.005142969079315662	0.294371098279953	20	transcript
54	upintheair	gpt2	his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security	 lines	lines.	 desk	4.82144021987915	4.603384494781494	0.006461527198553085	0.10407869517803192	20	transcript
55	upintheair	gpt2	own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines.	 As	As	"
"	4.721802234649658	4.260892391204834	0.030793802812695503	0.2887001931667328	20	transcript
56	upintheair	gpt2	neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As	 Natalie	Natalie	 they	5.015117168426514	2.6048433780670166	0.02283671870827675	0.5031976103782654	20	transcript
57	upintheair	gpt2	packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie	 struggled	struggled	 walked	4.4011735916137695	5.06374979019165	0.0023334475699812174	0.08661450445652008	20	transcript
58	upintheair	gpt2	carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie struggled	 to	to	 to	4.436013698577881	1.5636465549468994	0.6601260304450989	0.6601260304450989	20	transcript
59	upintheair	gpt2	on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie struggled to	 extract	extract	 get	4.229129791259766	3.883697271347046	0.00019318236445542425	0.3659716844558716	20	transcript
60	upintheair	gpt2	bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie struggled to extract	 her	her	 her	4.29586935043335	2.4694793224334717	0.4425766170024872	0.4425766170024872	20	transcript
61	upintheair	gpt2	behind him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie struggled to extract her	 ID	ID	 bag	4.243404388427734	4.749479293823242	0.009971479885280132	0.16988162696361542	20	transcript
62	upintheair	gpt2	him. After checking Natalie's bag, the two walked toward the airport security lines. As Natalie struggled to extract her ID	 from	from	,	4.225492477416992	1.9332386255264282	0.20368610322475433	0.5424020290374756	20	transcript
