	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	bronx_transcript	transcript	gpt2	When I get the baton	to	to	,	3.745384693145752	3.9690616130828857	7.389406277980015e-07	0.2811673879623413	5
1	bronx_transcript	transcript	gpt2	I get the baton to	run	run	go	4.688392162322998	5.759078025817871	2.1172090782783926e-06	0.059140000492334366	5
2	bronx_transcript	transcript	gpt2	get the baton to run	the	the	.	6.009320259094238	4.50324010848999	5.628949111269321e-06	0.0990297943353653	5
3	bronx_transcript	transcript	gpt2	the baton to run the	anch	anchor	ball	2.8792452812194824	6.268823146820068	1.0417627649417227e-08	0.15243837237358093	5
4	bronx_transcript	transcript	gpt2	baton to run the anchor	leg	leg	.	9.822758674621582	5.363749980926514	6.3968586800911e-06	0.13765409588813782	5
5	bronx_transcript	transcript	gpt2	to run the anchor leg	of	of	.	6.979095458984375	4.61630916595459	1.727768176351674e-05	0.13444815576076508	5
6	bronx_transcript	transcript	gpt2	run the anchor leg of	the	the	the	1.8371679782867432	3.505565643310547	1.1849176189571153e-05	0.4978528916835785	5
7	bronx_transcript	transcript	gpt2	the anchor leg of the	distance	distance	leg	0.6373843550682068	8.016380310058594	2.5681283766232355e-09	0.012624425813555717	5
8	bronx_transcript	transcript	gpt2	anchor leg of the distance	med	medley	.	11.047815322875977	5.468995094299316	1.4274207842390751e-06	0.15230195224285126	5
9	bronx_transcript	transcript	gpt2	leg of the distance medley	rel	relay—that’s	.	1.8472789525985718	5.710078716278076	5.85037412292877e-07	0.11601071804761887	5
10	bronx_transcript	transcript	gpt2	of the distance medley relay—that’s	a	a	the	4.655759811401367	5.277558326721191	0.0002164792240364477	0.09971188008785248	5
11	bronx_transcript	transcript	gpt2	the distance medley relay—that’s a	race	race	great	2.3070268630981445	6.689873218536377	2.275341159929667e-07	0.04687464237213135	5
12	bronx_transcript	transcript	gpt2	distance medley relay—that’s a race	you	you	that	6.1216139793396	4.426000118255615	4.0167396946344525e-06	0.1612195521593094	5
13	bronx_transcript	transcript	gpt2	medley relay—that’s a race you	run	run	can	5.293191909790039	4.177253246307373	6.7125233726983424e-06	0.17103180289268494	5
14	bronx_transcript	transcript	gpt2	relay—that’s a race you run	on	on	on	5.414875030517578	4.076961994171143	4.9176801439898554e-06	0.12240683287382126	5
15	bronx_transcript	transcript	gpt2	a race you run on	a	a	the	2.5498716831207275	5.4717607498168945	1.3477433640218806e-05	0.09784034639596939	5
16	bronx_transcript	transcript	gpt2	race you run on a	track	track—I’m	map	2.973259687423706	7.763307094573975	3.729819582076743e-07	0.028949154540896416	5
17	bronx_transcript	transcript	gpt2	you run on a track—I’m	five	five	not	2.468031883239746	5.679210662841797	3.1243712328432593e-06	0.12588383257389069	5
18	bronx_transcript	transcript	gpt2	run on a track—I’m five	yards	yards	feet	8.69594669342041	3.904639482498169	1.9056009250562056e-06	0.18369777500629425	5
19	bronx_transcript	transcript	gpt2	on a track—I’m five yards	behind	behind	away	5.741968154907227	3.5563817024230957	1.0072528766613686e-06	0.16428203880786896	5
20	bronx_transcript	transcript	gpt2	a track—I’m five yards behind	V	Vince	the	2.6452722549438477	3.81064772605896	3.844160687549447e-07	0.16024772822856903	5
21	bronx_transcript	transcript	gpt2	track—I’m five yards behind Vince	Mut	Mutarelli.	.	12.335335731506348	4.779050350189209	4.382529894542131e-09	0.14674657583236694	5
22	bronx_transcript	transcript	gpt2	five yards behind Vince Mutarelli.	This	This	"
"	1.720504879951477	4.779994010925293	4.649776019505225e-05	0.28270018100738525	5
23	bronx_transcript	transcript	gpt2	yards behind Vince Mutarelli. This	race	race	is	4.364317893981934	5.254449367523193	1.4904287581885e-08	0.2055157870054245	5
24	bronx_transcript	transcript	gpt2	behind Vince Mutarelli. This race	is	is	is	7.743613243103027	3.986665725708008	3.1845695502852323e-06	0.21833474934101105	5
25	bronx_transcript	transcript	gpt2	Vince Mutarelli. This race is	over	over.	a	1.4803425073623657	5.714461326599121	1.7789416517643986e-07	0.08904322236776352	5
26	bronx_transcript	transcript	gpt2	Mutarelli. This race is over.	You	You	"
"	1.0215975046157837	5.109139442443848	0.00026873036404140294	0.23694156110286713	5
27	bronx_transcript	transcript	gpt2	This race is over. You	could	could	can	3.1298446655273438	3.920438289642334	6.49240092798209e-08	0.13422685861587524	5
