	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	pieman	gpt2	I began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day	 I	I’m	,	3.7368741035461426	2.675053358078003	0.19971486926078796	0.3532542288303375	30	transcript
1	pieman	gpt2	began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m	 walking	walking	 going	4.315624713897705	5.286769390106201	0.0032140519469976425	0.23298631608486176	30	transcript
2	pieman	gpt2	my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking	 toward	toward	 down	4.510061264038086	3.064220666885376	0.0035406257957220078	0.23893757164478302	30	transcript
3	pieman	gpt2	illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward	 the	the	 the	4.7942423820495605	3.9575841426849365	0.35620713233947754	0.35620713233947754	30	transcript
4	pieman	gpt2	career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the	 campus	campus	 door	4.434759140014648	6.988278865814209	0.0060306088998913765	0.03595346584916115	30	transcript
5	pieman	gpt2	in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus	 center	center	 of	4.511804580688477	3.452906370162964	0.0005729185068048537	0.402314156293869	30	transcript
6	pieman	gpt2	journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center	 and	and	,	4.5888261795043945	3.5552637577056885	0.07534367591142654	0.18594178557395935	30	transcript
7	pieman	gpt2	in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and	 out	out	 saw	4.464990615844727	5.069831848144531	0.001581047778017819	0.09506650269031525	30	transcript
8	pieman	gpt2	the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out	 comes	comes	 of	4.706494331359863	2.2213547229766846	0.0006426465115509927	0.5318454504013062	30	transcript
9	pieman	gpt2	Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes	 the	the	 a	4.811590194702148	4.194756031036377	0.14149005711078644	0.31740376353263855	30	transcript
