	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	piemanpni	gpt2	I began my illustrious career as a hard boiled reporter	 in	in	,	4.711883544921875	3.267484426498413	0.06668320298194885	0.176120325922966	10	transcript
1	piemanpni	gpt2	began my illustrious career as a hard boiled reporter in	 the	the	 the	5.216046333312988	5.035928249359131	0.2948592007160187	0.2948592007160187	10	transcript
2	piemanpni	gpt2	my illustrious career as a hard boiled reporter in the	 Bronx	Bronx	 New	5.304535865783691	6.789376258850098	0.0005120965652167797	0.04270317405462265	10	transcript
3	piemanpni	gpt2	illustrious career as a hard boiled reporter in the Bronx	 where	where	.	5.9177141189575195	3.44970703125	0.008068171329796314	0.36118659377098083	10	transcript
4	piemanpni	gpt2	career as a hard boiled reporter in the Bronx where	 I	I	 he	5.851944923400879	3.8308088779449463	0.05881170928478241	0.3772352635860443	10	transcript
5	piemanpni	gpt2	as a hard boiled reporter in the Bronx where I	 to	toiled	 was	5.490800857543945	4.233853340148926	4.898511178907938e-05	0.11216969788074493	10	transcript
6	piemanpni	gpt2	a hard boiled reporter in the Bronx where I toiled	 for	for	 for	5.9060893058776855	3.5916194915771484	0.2729211747646332	0.2729211747646332	10	transcript
7	piemanpni	gpt2	hard boiled reporter in the Bronx where I toiled for	 the	the	 years	5.801121234893799	4.40704345703125	0.07505500316619873	0.09817064553499222	10	transcript
8	piemanpni	gpt2	boiled reporter in the Bronx where I toiled for the	 Ram	Ram,	 last	5.055602550506592	5.330268383026123	3.8130518078105524e-05	0.18462258577346802	10	transcript
9	piemanpni	gpt2	reporter in the Bronx where I toiled for the Ram,	 uh	uh,	 and	5.35142707824707	6.316410541534424	2.007418152061291e-05	0.15257106721401215	10	transcript
10	piemanpni	gpt2	in the Bronx where I toiled for the Ram, uh,	 Ford	Fordham	 and	5.104490280151367	6.483266353607178	0.00015704955148976296	0.06961788237094879	10	transcript
11	piemanpni	gpt2	the Bronx where I toiled for the Ram, uh, Fordham	 University	University’s	 University	5.8198113441467285	4.604527473449707	0.2790658473968506	0.2790658473968506	10	transcript
12	piemanpni	gpt2	Bronx where I toiled for the Ram, uh, Fordham University’s	 student	student	 football	6.049367427825928	7.56301736831665	0.002078247955068946	0.046242013573646545	10	transcript
13	piemanpni	gpt2	where I toiled for the Ram, uh, Fordham University’s student	 newspaper	newspaper.	 union	5.846005916595459	3.9663782119750977	0.152158722281456	0.15509940683841705	10	transcript
14	piemanpni	gpt2	I toiled for the Ram, uh, Fordham University’s student newspaper.	 And	And	"
"	5.573389530181885	4.794159889221191	0.04429282248020172	0.1377829760313034	10	transcript
15	piemanpni	gpt2	toiled for the Ram, uh, Fordham University’s student newspaper. And	 one	one	 he	5.783325672149658	4.95908260345459	0.005658081267029047	0.07150278985500336	10	transcript
16	piemanpni	gpt2	for the Ram, uh, Fordham University’s student newspaper. And one	 day	day,	 of	5.519983291625977	4.121379375457764	0.032582297921180725	0.4311600625514984	10	transcript
17	piemanpni	gpt2	the Ram, uh, Fordham University’s student newspaper. And one day,	 I	I’m	 he	5.348544597625732	5.053018093109131	0.07735563814640045	0.07834275811910629	10	transcript
18	piemanpni	gpt2	Ram, uh, Fordham University’s student newspaper. And one day, I’m	 walking	walking	 going	4.896152019500732	4.342224597930908	0.004459007643163204	0.29652026295661926	10	transcript
19	piemanpni	gpt2	uh, Fordham University’s student newspaper. And one day, I’m walking	 toward	toward	 down	5.0238776206970215	3.138174295425415	0.004164211917668581	0.17913897335529327	10	transcript
20	piemanpni	gpt2	Fordham University’s student newspaper. And one day, I’m walking toward	 the	the	 the	5.585766792297363	3.995607614517212	0.38215017318725586	0.38215017318725586	10	transcript
21	piemanpni	gpt2	University’s student newspaper. And one day, I’m walking toward the	 campus	campus	 front	5.335987567901611	6.862249374389648	0.025600070133805275	0.030135730281472206	10	transcript
22	piemanpni	gpt2	student newspaper. And one day, I’m walking toward the campus	 center	center	,	5.454944610595703	3.884817123413086	0.0010118522914126515	0.204694926738739	10	transcript
23	piemanpni	gpt2	newspaper. And one day, I’m walking toward the campus center	 and	and	,	5.523688316345215	3.400286912918091	0.09673464298248291	0.23180308938026428	10	transcript
24	piemanpni	gpt2	And one day, I’m walking toward the campus center and	 out	out	 I	5.600441932678223	5.551197528839111	0.0015197537140920758	0.10264992713928223	10	transcript
25	piemanpni	gpt2	one day, I’m walking toward the campus center and out	 comes	comes	 of	5.982572078704834	2.4882664680480957	0.00020342646166682243	0.41929253935813904	10	transcript
26	piemanpni	gpt2	day, I’m walking toward the campus center and out comes	 the	the	 a	6.02630615234375	4.815361499786377	0.15139228105545044	0.2752183973789215	10	transcript
27	piemanpni	gpt2	I’m walking toward the campus center and out comes the	 elusive	elusive	 man	6.414073467254639	7.72616720199585	0.00019894380238838494	0.03541666269302368	10	transcript
28	piemanpni	gpt2	walking toward the campus center and out comes the elusive	 Dean	Dean	" """	6.009942054748535	8.267362594604492	0.00020570946799125522	0.0552215538918972	10	transcript
29	piemanpni	gpt2	toward the campus center and out comes the elusive Dean	 McG	McGowan,	 of	6.670129299163818	4.1516432762146	0.00045349192805588245	0.34874361753463745	10	transcript
30	piemanpni	gpt2	the campus center and out comes the elusive Dean McGowan,	 architect	architect	 who	6.021423816680908	3.875828504562378	3.72009162674658e-05	0.24539814889431	10	transcript
31	piemanpni	gpt2	campus center and out comes the elusive Dean McGowan, architect	 of	of	 of	6.090703964233398	1.5282918214797974	0.6783202290534973	0.6783202290534973	10	transcript
32	piemanpni	gpt2	center and out comes the elusive Dean McGowan, architect of	 a	a	 the	5.3347272872924805	4.558232307434082	0.0574820414185524	0.4400046169757843	10	transcript
33	piemanpni	gpt2	and out comes the elusive Dean McGowan, architect of a	 policy	policy	 new	5.418776988983154	7.376862525939941	0.002367407316341996	0.04821588471531868	10	transcript
