	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	notthefallintact	gpt2	So I’m, um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see	 the	the	 the	4.370533466339111	4.483680248260498	0.15304727852344513	0.15304727852344513	25	transcript
1	notthefallintact	gpt2	I’m, um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the	 horizon	horizon	 sky	4.3205246925354	6.435667991638184	0.00819345936179161	0.06133928894996643	25	transcript
2	notthefallintact	gpt2	um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon	 in	in	,	3.994758367538452	4.468071937561035	0.025812236592173576	0.17583969235420227	25	transcript
3	notthefallintact	gpt2	five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in	 every	every	 the	4.09308385848999	3.537766218185425	0.011698047630488873	0.2956852614879608	25	transcript
4	notthefallintact	gpt2	thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every	 direction	direction,	 direction	4.1903076171875	2.9272971153259277	0.5780781507492065	0.5780781507492065	25	transcript
5	notthefallintact	gpt2	feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction,	 when	when	 and	3.9276480674743652	5.337683200836182	0.0024740889202803373	0.1080009713768959	25	transcript
6	notthefallintact	gpt2	above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when	 the	the,	 I	3.9649338722229004	3.174835681915283	0.12087912112474442	0.37935611605644226	25	transcript
7	notthefallintact	gpt2	Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the,	 uh	uh,	 the	3.8244519233703613	5.96748161315918	0.00287413876503706	0.10733984410762787	25	transcript
8	notthefallintact	gpt2	on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh,	 girl	girl	 I	3.798858404159546	6.8485589027404785	0.0005567464977502823	0.06398642063140869	25	transcript
9	notthefallintact	gpt2	just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh, girl	 who	who	 is	3.7685275077819824	5.420711994171143	0.01810334250330925	0.09028342366218567	25	transcript
10	notthefallintact	gpt2	a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh, girl who	 just	just	's	3.8274986743927	4.939827919006348	0.012002763338387012	0.12371549010276794	25	transcript
