	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	santa	gpt2	"""Denny's, It's always open,"" proclaimed Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't"	 want	want	 know	4.104049205780029	2.642810106277466	0.11147753894329071	0.36654844880104065	30	transcript
1	santa	gpt2	"It's always open,"" proclaimed Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want"	 to	to	 to	4.010100364685059	2.2507262229919434	0.5933493971824646	0.5933493971824646	30	transcript
2	santa	gpt2	"always open,"" proclaimed Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to"	 eat	eat	 be	3.922468900680542	4.435595512390137	0.015894440934062004	0.09966052323579788	30	transcript
3	santa	gpt2	"open,"" proclaimed Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat"	 here	"here,"""	 here	3.9739174842834473	2.7987520694732666	0.432897686958313	0.432897686958313	30	transcript
4	santa	gpt2	"proclaimed Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"""	 he	he	 he	3.8228561878204346	2.161261796951294	0.37150895595550537	0.37150895595550537	30	transcript
5	santa	gpt2	"Scott as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he"	 m	mumbled	 said	3.556687116622925	3.01928448677063	0.02639155462384224	0.4917876720428467	30	transcript
6	santa	gpt2	"as he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled"	 as	as	.	3.5321710109710693	2.512486219406128	0.04609200730919838	0.3924499452114105	30	transcript
7	santa	gpt2	"he opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as"	 Scott	Scott	 he	3.5415196418762207	1.7302075624465942	6.017439955030568e-05	0.6037087440490723	30	transcript
8	santa	gpt2	"opened the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott"	 entered	entered	 walked	3.6292126178741455	5.692441463470459	0.03525028005242348	0.05961470305919647	30	transcript
9	santa	gpt2	"the door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered"	 behind	behind	.	3.7917094230651855	2.0150704383850098	0.0013892435235902667	0.4365805983543396	30	transcript
10	santa	gpt2	"door to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind"	 him	him.	 him	3.8491039276123047	1.8210866451263428	0.6739304661750793	0.6739304661750793	30	transcript
11	santa	gpt2	"to the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him."	 This	This	"
"	3.7853920459747314	2.8808491230010986	0.001193631673231721	0.32414141297340393	30	transcript
12	santa	gpt2	"the restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This"	 wasn	wasn't	 was	3.9066710472106934	4.198738098144531	0.031134260818362236	0.34690290689468384	30	transcript
13	santa	gpt2	"restaurant. His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't"	 how	how	 the	3.78481125831604	4.526265621185303	0.009014558047056198	0.2082773745059967	30	transcript
14	santa	gpt2	"His son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how"	 he	he	 he	3.7858245372772217	3.9395735263824463	0.27735596895217896	0.27735596895217896	30	transcript
15	santa	gpt2	"son Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he"	 had	had	'd	3.7749722003936768	3.6191844940185547	0.0597548708319664	0.22273904085159302	30	transcript
16	santa	gpt2	"Charlie grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had"	 pictured	pictured	 expected	3.580986499786377	4.148180961608887	0.000540053122676909	0.12085817009210587	30	transcript
17	santa	gpt2	"grimly shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured"	 spending	spending	 himself	3.6785781383514404	3.6465938091278076	9.67414234764874e-05	0.2146117389202118	30	transcript
18	santa	gpt2	"shuffled through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending"	 his	his	 his	3.824552536010742	2.773400068283081	0.3431164622306824	0.3431164622306824	30	transcript
19	santa	gpt2	"through the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his"	 Christmas	Christmas	 days	3.822065591812134	4.352257251739502	0.01122372318059206	0.13722413778305054	30	transcript
20	santa	gpt2	"the door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas"	 Eve	Eve.	.	3.9393820762634277	4.145546913146973	0.025825612246990204	0.2049696445465088	30	transcript
21	santa	gpt2	"door, kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve."	" """	"""What"	"
"	3.840432643890381	3.8646857738494873	0.0967542976140976	0.26118579506874084	30	transcript
22	santa	gpt2	"kicking snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What"	 are	are	's	3.939469814300537	3.605678081512451	0.11598055809736252	0.157194584608078	30	transcript
23	santa	gpt2	"snow onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are"	 you	you	 you	3.890784502029419	0.6271048188209534	0.8797490000724792	0.8797490000724792	30	transcript
24	santa	gpt2	"onto the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you"	 talking	talking	 doing	3.568384885787964	2.5110814571380615	0.02862963266670704	0.5375046730041504	30	transcript
25	santa	gpt2	"the entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking"	 about	"about?"""	 about	3.6224474906921387	0.03436532989144325	0.9965860843658447	0.9965860843658447	30	transcript
26	santa	gpt2	"entryway carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"""	" """	"""Everybody"	"
"	3.4675323963165283	3.6542627811431885	0.03021169826388359	0.22486838698387146	30	transcript
27	santa	gpt2	"carpet. ""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody"	 likes	likes	's	3.3747682571411133	4.438216686248779	0.009863766841590405	0.22173388302326202	30	transcript
28	santa	gpt2	"""I don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes"	 D	Denny's	 to	3.387444496154785	5.450616359710693	0.00035755912540480494	0.1965591013431549	30	transcript
29	santa	gpt2	"don't want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's"	" """	"""It's"	","""	3.6410889625549316	4.206077575683594	0.00031172300805337727	0.23045013844966888	30	transcript
30	santa	gpt2	"want to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's"	 an	an	 a	3.7967469692230225	5.399375915527344	0.008777572773396969	0.10450346022844315	30	transcript
31	santa	gpt2	"to eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an"	 American	American	 old	4.012018203735352	5.937975883483887	0.019575076177716255	0.11293506622314453	30	transcript
32	santa	gpt2	"eat here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an American"	 institution	"institution!"""	 Christmas	3.9223501682281494	5.701457977294922	0.0004905834211967885	0.13555070757865906	30	transcript
33	santa	gpt2	"here,"" he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an American institution!"""	 As	As	 he	4.001842498779297	4.424866676330566	0.0007915853057056665	0.20193512737751007	30	transcript
34	santa	gpt2	"he mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an American institution!"" As"	 they	they	 he	4.268990993499756	3.5818734169006348	0.043656181544065475	0.2947724163532257	30	transcript
35	santa	gpt2	"mumbled as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an American institution!"" As they"	 approached	approached	 walked	4.379619121551514	5.2614054679870605	0.043000079691410065	0.07995805889368057	30	transcript
36	santa	gpt2	"as Scott entered behind him. This wasn't how he had pictured spending his Christmas Eve. ""What are you talking about?"" ""Everybody likes Denny's ""It's an American institution!"" As they approached"	 the	the	 the	4.383391380310059	2.7385942935943604	0.406413733959198	0.406413733959198	30	transcript
