	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	vinny	gpt2	Vinny and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted,	 save	save	 but	4.403726577758789	4.732941150665283	0.005069976206868887	0.21479611098766327	15	transcript
1	vinny	gpt2	and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save	 for	for	 for	4.66593074798584	0.8887411952018738	0.8611626625061035	0.8611626625061035	15	transcript
2	vinny	gpt2	Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for	 a	a	 the	4.59763240814209	3.1898703575134277	0.3009159564971924	0.3112863302230835	15	transcript
3	vinny	gpt2	stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a	 few	few	 few	4.222442150115967	4.887233257293701	0.2982371747493744	0.2982371747493744	15	transcript
4	vinny	gpt2	bleary eyed into a dingy looking diner. The place was deserted, save for a few	 flies	flies	 people	4.3052849769592285	7.310155868530273	6.899708387209103e-05	0.049499090760946274	15	transcript
5	vinny	gpt2	eyed into a dingy looking diner. The place was deserted, save for a few flies	 laz	lazily	 and	3.918914318084717	3.9236271381378174	5.992454316583462e-05	0.18980258703231812	15	transcript
6	vinny	gpt2	into a dingy looking diner. The place was deserted, save for a few flies lazily	 circling	circling	 flying	4.080846786499023	5.990977764129639	0.031509872525930405	0.07861073315143585	15	transcript
7	vinny	gpt2	a dingy looking diner. The place was deserted, save for a few flies lazily circling	 around	around	 the	4.342471122741699	3.4335789680480957	0.08598452806472778	0.3304634392261505	15	transcript
8	vinny	gpt2	dingy looking diner. The place was deserted, save for a few flies lazily circling around	 the	the	 the	4.552639484405518	3.3395211696624756	0.29099252820014954	0.29099252820014954	15	transcript
9	vinny	gpt2	looking diner. The place was deserted, save for a few flies lazily circling around the	 lamps	lamps.	 table	3.9145750999450684	5.816110134124756	6.165676313685253e-05	0.07289520651102066	15	transcript
10	vinny	gpt2	diner. The place was deserted, save for a few flies lazily circling around the lamps.	 The	The	"
"	4.139169216156006	4.849462032318115	0.11210856586694717	0.2054470330476761	15	transcript
11	vinny	gpt2	The place was deserted, save for a few flies lazily circling around the lamps. The	 host	hostess,	 only	3.8715317249298096	7.712146282196045	0.0006251404993236065	0.021371671929955482	15	transcript
12	vinny	gpt2	place was deserted, save for a few flies lazily circling around the lamps. The hostess,	 who	who	 who	4.26161003112793	6.124483108520508	0.1668747067451477	0.1668747067451477	15	transcript
13	vinny	gpt2	was deserted, save for a few flies lazily circling around the lamps. The hostess, who	 was	was	 was	4.282040119171143	3.930966377258301	0.28123539686203003	0.28123539686203003	15	transcript
14	vinny	gpt2	deserted, save for a few flies lazily circling around the lamps. The hostess, who was	 loudly	loudly	 a	4.070567607879639	6.4968037605285645	0.0001330828235950321	0.04345913976430893	15	transcript
15	vinny	gpt2	save for a few flies lazily circling around the lamps. The hostess, who was loudly	 chewing	chewing	 complaining	4.782310485839844	6.1515302658081055	0.0029622234869748354	0.03414745628833771	15	transcript
16	vinny	gpt2	for a few flies lazily circling around the lamps. The hostess, who was loudly chewing	 a	a	 on	4.983587265014648	3.049730062484741	0.030493348836898804	0.483595609664917	15	transcript
17	vinny	gpt2	a few flies lazily circling around the lamps. The hostess, who was loudly chewing a	 w	wad	 cigarette	4.924665927886963	6.110660076141357	0.0013330624205991626	0.06601359695196152	15	transcript
18	vinny	gpt2	few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad	 of	of	 of	4.744960784912109	0.5915312767028809	0.9183835387229919	0.9183835387229919	15	transcript
19	vinny	gpt2	flies lazily circling around the lamps. The hostess, who was loudly chewing a wad of	 gum	gum,	 gum	4.286684513092041	6.59726619720459	0.04072457551956177	0.04072457551956177	15	transcript
20	vinny	gpt2	lazily circling around the lamps. The hostess, who was loudly chewing a wad of gum,	 pointed	pointed	 was	4.276987552642822	6.077563285827637	0.004415825940668583	0.06358016282320023	15	transcript
21	vinny	gpt2	circling around the lamps. The hostess, who was loudly chewing a wad of gum, pointed	 toward	toward	 to	4.149002552032471	2.5365142822265625	0.005343116819858551	0.2884421944618225	15	transcript
22	vinny	gpt2	around the lamps. The hostess, who was loudly chewing a wad of gum, pointed toward	 the	the	 the	4.18281888961792	2.774916410446167	0.5664983987808228	0.5664983987808228	15	transcript
23	vinny	gpt2	the lamps. The hostess, who was loudly chewing a wad of gum, pointed toward the	 counter	counter.	 door	4.0460734367370605	7.291738986968994	0.0018566031940281391	0.03046984225511551	15	transcript
24	vinny	gpt2	lamps. The hostess, who was loudly chewing a wad of gum, pointed toward the counter.	" """	"""There's"	" """	4.0672783851623535	3.405616521835327	0.33284974098205566	0.33284974098205566	15	transcript
25	vinny	gpt2	"The hostess, who was loudly chewing a wad of gum, pointed toward the counter. ""There's"	 seats	seats	 a	3.5943949222564697	4.052517414093018	1.2440564205462579e-05	0.2412814497947693	15	transcript
26	vinny	gpt2	"hostess, who was loudly chewing a wad of gum, pointed toward the counter. ""There's seats"	 at	at	 for	4.326320648193359	3.9113869667053223	0.018625685945153236	0.21442218124866486	15	transcript
27	vinny	gpt2	"who was loudly chewing a wad of gum, pointed toward the counter. ""There's seats at"	 the	the	 the	4.2983222007751465	4.866796016693115	0.35057729482650757	0.35057729482650757	15	transcript
28	vinny	gpt2	"was loudly chewing a wad of gum, pointed toward the counter. ""There's seats at the"	 counter	counter	 back	4.231540203094482	5.517229080200195	0.0452575646340847	0.14766426384449005	15	transcript
29	vinny	gpt2	"loudly chewing a wad of gum, pointed toward the counter. ""There's seats at the counter"	 if	if	,	4.3278703689575195	3.1952288150787354	0.001877408940345049	0.21672597527503967	15	transcript
30	vinny	gpt2	"chewing a wad of gum, pointed toward the counter. ""There's seats at the counter if"	 you	you	 you	4.158830642700195	1.279464840888977	0.7907852530479431	0.7907852530479431	15	transcript
31	vinny	gpt2	"a wad of gum, pointed toward the counter. ""There's seats at the counter if you"	 want	want	 want	4.22789192199707	3.192405939102173	0.2967059314250946	0.2967059314250946	15	transcript
32	vinny	gpt2	"wad of gum, pointed toward the counter. ""There's seats at the counter if you want"	 breakfast	breakfast	 to	4.338254928588867	2.8139286041259766	0.0002245381911052391	0.4403350353240967	15	transcript
33	vinny	gpt2	"of gum, pointed toward the counter. ""There's seats at the counter if you want breakfast"	" """	"""Thanks,"""	"."""	4.510608196258545	3.0003318786621094	2.2931984858587384e-05	0.2283182442188263	15	transcript
34	vinny	gpt2	"gum, pointed toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"""	 said	said	 she	4.999949932098389	5.105937480926514	0.09242965281009674	0.19587072730064392	15	transcript
35	vinny	gpt2	"pointed toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said"	 Vin	Vinny	 the	4.949206352233887	6.42864465713501	0.00011602181621128693	0.19606487452983856	15	transcript
36	vinny	gpt2	"toward the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny"	 and	and	.	5.150613307952881	2.87721848487854	0.006342742126435041	0.4521421492099762	15	transcript
37	vinny	gpt2	"the counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny and"	 they	they	 I	5.041409015655518	7.081626892089844	0.003981118556112051	0.048891905695199966	15	transcript
38	vinny	gpt2	"counter. ""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny and they"	 took	took	 all	5.1189470291137695	5.197177410125732	0.03096608631312847	0.07164542376995087	15	transcript
39	vinny	gpt2	"""There's seats at the counter if you want breakfast ""Thanks,"" said Vinny and they took"	 their	their	 a	5.299009799957275	3.966867446899414	0.06320782750844955	0.10740289837121964	15	transcript
