	dataset	type	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size
0	milkywayoriginal_transcript	transcript	gpt2	He took a deep breath and tried to calm down.	The	The	""""	0.7613077759742737	2.8987059593200684	8.815315959509462e-05	0.30218905210494995	10
1	milkywayoriginal_transcript	transcript	gpt2	took a deep breath and tried to calm down. The	sit	situation	man	3.480163097381592	8.006305694580078	3.6359420363396566e-08	0.016463592648506165	10
2	milkywayoriginal_transcript	transcript	gpt2	a deep breath and tried to calm down. The situation	se	seemed	was	6.341482162475586	3.678422689437866	1.1597232685289782e-07	0.38285642862319946	10
3	milkywayoriginal_transcript	transcript	gpt2	deep breath and tried to calm down. The situation seemed	almost	almost	to	3.262071132659912	4.072575092315674	1.730180265724357e-08	0.3403017818927765	10
4	milkywayoriginal_transcript	transcript	gpt2	breath and tried to calm down. The situation seemed almost	hop	hopeless,	hopeless	6.137364387512207	5.295642852783203	2.4210018434445146e-09	0.08963324129581451	10
5	milkywayoriginal_transcript	transcript	gpt2	and tried to calm down. The situation seemed almost hopeless,	and	and	but	1.575927734375	3.657968521118164	1.3168244549888186e-05	0.2732260525226593	10
6	milkywayoriginal_transcript	transcript	gpt2	tried to calm down. The situation seemed almost hopeless, and	after	after	he	1.8794121742248535	5.531566143035889	4.933717718813568e-07	0.10538477450609207	10
7	milkywayoriginal_transcript	transcript	gpt2	to calm down. The situation seemed almost hopeless, and after	he	he	a	5.023622512817383	4.318543910980225	7.992659334377095e-07	0.3696807026863098	10
8	milkywayoriginal_transcript	transcript	gpt2	calm down. The situation seemed almost hopeless, and after he	sp	spent	had	5.115049362182617	5.403863430023193	3.8452494521834524e-08	0.11710357666015625	10
9	milkywayoriginal_transcript	transcript	gpt2	down. The situation seemed almost hopeless, and after he spent	most	most	the	6.010004043579102	3.8225653171539307	4.979772256774595e-06	0.1609702706336975	10
10	milkywayoriginal_transcript	transcript	gpt2	The situation seemed almost hopeless, and after he spent most	of	of	of	3.840709924697876	0.14924627542495728	6.878452495584497e-06	0.9847917556762695	10
11	milkywayoriginal_transcript	transcript	gpt2	situation seemed almost hopeless, and after he spent most of	the	the	the	0.020221155136823654	2.105114221572876	2.940339982160367e-06	0.505805253982544	10
12	milkywayoriginal_transcript	transcript	gpt2	seemed almost hopeless, and after he spent most of the	last	last	day	0.8126983642578125	3.591890335083008	4.087270610853011e-07	0.29279884696006775	10
13	milkywayoriginal_transcript	transcript	gpt2	almost hopeless, and after he spent most of the last	we	weeks	year	3.0554327964782715	4.08958101272583	1.2568381180244614e-07	0.11604040116071701	10
14	milkywayoriginal_transcript	transcript	gpt2	hopeless, and after he spent most of the last weeks	dr	drinking,	of	5.742092132568359	4.544556140899658	2.976634583262694e-08	0.30737006664276123	10
15	milkywayoriginal_transcript	transcript	gpt2	and after he spent most of the last weeks drinking,	he	he	he	1.8526374101638794	6.221886157989502	1.1917711162823252e-05	0.14502105116844177	10
16	milkywayoriginal_transcript	transcript	gpt2	after he spent most of the last weeks drinking, he	k	knew	was	2.652742385864258	5.313153266906738	7.869151374961803e-08	0.11060968786478043	10
17	milkywayoriginal_transcript	transcript	gpt2	he spent most of the last weeks drinking, he knew	he	he	he	5.842271327972412	3.5469930171966553	1.6882958107089507e-06	0.24480709433555603	10
18	milkywayoriginal_transcript	transcript	gpt2	spent most of the last weeks drinking, he knew he	must	must	was	1.3890228271484375	2.6563024520874023	1.0323777388521194e-07	0.2533503770828247	10
19	milkywayoriginal_transcript	transcript	gpt2	most of the last weeks drinking, he knew he must	con	confront	be	4.680039405822754	4.724975109100342	4.644834632472339e-07	0.1628754585981369	10
20	milkywayoriginal_transcript	transcript	gpt2	of the last weeks drinking, he knew he must confront	the	the	the	7.281447410583496	3.8493337631225586	4.228171746945009e-06	0.28294238448143005	10
