	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	merlin	gpt2	Okay, um, so the thing starts with, like, this kind	 of	of	 of	4.038984775543213	0.06765565276145935	0.9936889410018921	0.9936889410018921	10	transcript
1	merlin	gpt2	um, so the thing starts with, like, this kind of	 beach	beachy	 thing	4.042818069458008	7.7720465660095215	4.0801802242640406e-05	0.09881988912820816	10	transcript
2	merlin	gpt2	so the thing starts with, like, this kind of beachy	 scene	scene,	,	4.816030502319336	6.4373955726623535	0.004337367136031389	0.10835520923137665	10	transcript
3	merlin	gpt2	the thing starts with, like, this kind of beachy scene,	 almost	almost,	 where	4.729099273681641	3.765139102935791	0.0003390692872926593	0.2263910472393036	10	transcript
4	merlin	gpt2	thing starts with, like, this kind of beachy scene, almost,	 with	with	 like	4.7784271240234375	3.515772819519043	0.010999382473528385	0.4006607234477997	10	transcript
5	merlin	gpt2	starts with, like, this kind of beachy scene, almost, with	 sand	sand.	 the	4.75831937789917	5.202444076538086	0.0005456822109408677	0.17337529361248016	10	transcript
6	merlin	gpt2	with, like, this kind of beachy scene, almost, with sand.	 And	And	 And	4.721961498260498	4.194644451141357	0.1311938762664795	0.1311938762664795	10	transcript
7	merlin	gpt2	like, this kind of beachy scene, almost, with sand. And	 then	then	 then	4.6581645011901855	4.445507049560547	0.12124475091695786	0.12124475091695786	10	transcript
8	merlin	gpt2	this kind of beachy scene, almost, with sand. And then	 you	you	 there	4.816755771636963	4.098091125488281	0.10600539296865463	0.140538290143013	10	transcript
9	merlin	gpt2	kind of beachy scene, almost, with sand. And then you	 see	see	 have	4.8784871101379395	4.365707874298096	0.06405280530452728	0.131936177611351	10	transcript
10	merlin	gpt2	of beachy scene, almost, with sand. And then you see	 this	this	 the	4.9733967781066895	4.622508525848389	0.04506026208400726	0.2072087973356247	10	transcript
11	merlin	gpt2	beachy scene, almost, with sand. And then you see this	 kid	kid,	 huge	5.205288410186768	7.1136040687561035	0.0024929423816502094	0.030165882781147957	10	transcript
12	merlin	gpt2	scene, almost, with sand. And then you see this kid,	 Merlin	Merlin,	 who	4.270258903503418	5.922220230102539	4.157321654929547e-06	0.06072183698415756	10	transcript
13	merlin	gpt2	almost, with sand. And then you see this kid, Merlin,	 start	start	 who	4.785267353057861	5.557956695556641	0.0002760364150162786	0.09272248297929764	10	transcript
14	merlin	gpt2	with sand. And then you see this kid, Merlin, start	 walking	walking	 to	5.323585033416748	5.44118595123291	0.025498993694782257	0.16514787077903748	10	transcript
15	merlin	gpt2	sand. And then you see this kid, Merlin, start walking	 up	up,	 around	4.5404133796691895	3.7315778732299805	0.07173209637403488	0.15186843276023865	10	transcript
16	merlin	gpt2	And then you see this kid, Merlin, start walking up,	 and	and	 and	4.596937656402588	5.370844841003418	0.19834622740745544	0.19834622740745544	10	transcript
17	merlin	gpt2	then you see this kid, Merlin, start walking up, and	 it	it	 you	4.828763961791992	4.992332458496094	0.016113685443997383	0.12631340324878693	10	transcript
18	merlin	gpt2	you see this kid, Merlin, start walking up, and it	 flashes	flashes	's	4.875737190246582	3.14764142036438	6.4075444242917e-05	0.3887981176376343	10	transcript
19	merlin	gpt2	see this kid, Merlin, start walking up, and it flashes	 through	through	 back	5.7187275886535645	4.318046569824219	0.041113052517175674	0.1316455900669098	10	transcript
20	merlin	gpt2	this kid, Merlin, start walking up, and it flashes through	 a	a	 your	5.729187488555908	2.3740363121032715	0.00432008970528841	0.270142525434494	10	transcript
21	merlin	gpt2	kid, Merlin, start walking up, and it flashes through a	 bunch	bunch	 window	5.572373867034912	6.475854396820068	0.003525587497279048	0.06841190904378891	10	transcript
22	merlin	gpt2	Merlin, start walking up, and it flashes through a bunch	 of	of,	 of	5.731086730957031	0.5238768458366394	0.9313346743583679	0.9313346743583679	10	transcript
23	merlin	gpt2	start walking up, and it flashes through a bunch of,	 like	like,	" """	5.01099967956543	3.65561580657959	0.12888045608997345	0.1727224886417389	10	transcript
24	merlin	gpt2	walking up, and it flashes through a bunch of, like,	 scenes	scenes	 '	4.10610818862915	7.688543796539307	0.0007087754202075303	0.029094774276018143	10	transcript
25	merlin	gpt2	up, and it flashes through a bunch of, like, scenes	 of	of	.	4.234712600708008	3.434223175048828	0.08135423809289932	0.1716012954711914	10	transcript
26	merlin	gpt2	and it flashes through a bunch of, like, scenes of	 just	just	 the	4.545392036437988	7.547451972961426	0.0011346866376698017	0.04502264782786369	10	transcript
27	merlin	gpt2	it flashes through a bunch of, like, scenes of just	 traveling	traveling,	,	4.880800247192383	6.356919288635254	0.00012243985838722438	0.05309752747416496	10	transcript
28	merlin	gpt2	flashes through a bunch of, like, scenes of just traveling,	 like	like,	 and	5.091841697692871	5.565399169921875	0.037188366055488586	0.12470383942127228	10	transcript
29	merlin	gpt2	through a bunch of, like, scenes of just traveling, like,	 in	in	 you	4.304081439971924	6.630094051361084	0.010983174666762352	0.042347971349954605	10	transcript
30	merlin	gpt2	a bunch of, like, scenes of just traveling, like, in	 fairly	fairly	 a	4.683766841888428	4.792619228363037	1.971516576304566e-05	0.18655018508434296	10	transcript
31	merlin	gpt2	bunch of, like, scenes of just traveling, like, in fairly	 rural	rural	 short	5.248259544372559	6.285669326782227	0.0031122209038585424	0.07598606497049332	10	transcript
32	merlin	gpt2	of, like, scenes of just traveling, like, in fairly rural	 areas	areas,	 areas	5.389903545379639	4.344231128692627	0.2463572472333908	0.2463572472333908	10	transcript
33	merlin	gpt2	like, scenes of just traveling, like, in fairly rural areas,	 and	and	 and	5.355166435241699	5.044365882873535	0.11077002435922623	0.11077002435922623	10	transcript
34	merlin	gpt2	scenes of just traveling, like, in fairly rural areas, and	 the	the	 you	5.180952548980713	5.322472095489502	0.02911730855703354	0.07686503976583481	10	transcript
35	merlin	gpt2	of just traveling, like, in fairly rural areas, and the	 music	music’s	 people	4.780058860778809	7.630505561828613	0.0006926950300112367	0.029696252197027206	10	transcript
36	merlin	gpt2	just traveling, like, in fairly rural areas, and the music’s	 upbeat	upbeat	 are	5.73550271987915	5.350661754608154	1.394444643665338e-05	0.17406556010246277	10	transcript
37	merlin	gpt2	traveling, like, in fairly rural areas, and the music’s upbeat	 and	and	,	5.763505935668945	3.2481162548065186	0.2560327649116516	0.33545151352882385	10	transcript
38	merlin	gpt2	like, in fairly rural areas, and the music’s upbeat and	 happy	happy.	 upbeat	5.747345924377441	6.858651161193848	0.00342576764523983	0.06450549513101578	10	transcript
39	merlin	gpt2	in fairly rural areas, and the music’s upbeat and happy.	 And	And	"
"	5.943273067474365	5.133708477020264	0.013337813317775726	0.18076004087924957	10	transcript
40	merlin	gpt2	fairly rural areas, and the music’s upbeat and happy. And	 then	then,	 the	5.680296421051025	5.034074306488037	0.030865678563714027	0.09434175491333008	10	transcript
41	merlin	gpt2	rural areas, and the music’s upbeat and happy. And then,	 um	um,	 of	5.390240669250488	5.118813514709473	0.00025867653312161565	0.07739826291799545	10	transcript
42	merlin	gpt2	areas, and the music’s upbeat and happy. And then, um,	 like	like,	 the	5.055874824523926	5.87053108215332	0.003349324921146035	0.08429751545190811	10	transcript
43	merlin	gpt2	and the music’s upbeat and happy. And then, um, like,	 the	the	" """	5.027327537536621	5.707733154296875	0.04110671952366829	0.06661597639322281	10	transcript
44	merlin	gpt2	the music’s upbeat and happy. And then, um, like, the	 title	title	 music	5.0826029777526855	7.322292327880859	0.0021704065147787333	0.03848576173186302	10	transcript
45	merlin	gpt2	music’s upbeat and happy. And then, um, like, the title	 scene	scene,	 of	5.025905132293701	4.188000679016113	0.00014712646952830255	0.22434568405151367	10	transcript
46	merlin	gpt2	upbeat and happy. And then, um, like, the title scene,	 the	the	 where	4.511771202087402	4.320044994354248	0.045958999544382095	0.1152697205543518	10	transcript
47	merlin	gpt2	and happy. And then, um, like, the title scene, the	 credits	credits	 first	4.315682411193848	7.255923748016357	0.0015181355411186814	0.034244243055582047	10	transcript
48	merlin	gpt2	happy. And then, um, like, the title scene, the credits	 roll	roll	,	4.085681438446045	4.534548282623291	0.07160903513431549	0.14558091759681702	10	transcript
49	merlin	gpt2	And then, um, like, the title scene, the credits roll	 with	with	,	4.40903377532959	2.9013729095458984	0.006611926481127739	0.2939920723438263	10	transcript
50	merlin	gpt2	then, um, like, the title scene, the credits roll with	 the	the	 the	4.644570350646973	4.9215569496154785	0.14379887282848358	0.14379887282848358	10	transcript
51	merlin	gpt2	um, like, the title scene, the credits roll with the	 music	music,	 music	4.733335494995117	7.648076057434082	0.016340618953108788	0.016340618953108788	10	transcript
52	merlin	gpt2	like, the title scene, the credits roll with the music,	 and	and	 and	4.436954021453857	3.2418789863586426	0.4573304355144501	0.4573304355144501	10	transcript
53	merlin	gpt2	the title scene, the credits roll with the music, and	 you	you	 the	4.1125664710998535	4.918701648712158	0.03678493946790695	0.28195077180862427	10	transcript
54	merlin	gpt2	title scene, the credits roll with the music, and you	 see	see,	're	3.794163703918457	4.088321208953857	0.025162113830447197	0.19197839498519897	10	transcript
55	merlin	gpt2	scene, the credits roll with the music, and you see,	 like	like,	 the	3.5027923583984375	6.044399738311768	0.00913605559617281	0.0804414302110672	10	transcript
56	merlin	gpt2	the credits roll with the music, and you see, like,	 a	a	 the	3.925050735473633	6.038573741912842	0.06152202561497688	0.08657415956258774	10	transcript
57	merlin	gpt2	credits roll with the music, and you see, like, a	 bunch	bunch	 lot	4.719058513641357	5.595505237579346	0.05758209899067879	0.23813459277153015	10	transcript
58	merlin	gpt2	roll with the music, and you see, like, a bunch	 of	of,	 of	3.5780980587005615	0.13278038799762726	0.9882335662841797	0.9882335662841797	10	transcript
59	merlin	gpt2	with the music, and you see, like, a bunch of,	 like	like,	 like	3.5974233150482178	1.0046870708465576	0.8073503375053406	0.8073503375053406	10	transcript
60	merlin	gpt2	the music, and you see, like, a bunch of, like,	 medieval	medieval	 people	3.157320737838745	7.698892593383789	0.000143206532811746	0.02803829126060009	10	transcript
61	merlin	gpt2	music, and you see, like, a bunch of, like, medieval	 imagery	imagery	-	3.3447184562683105	6.7605719566345215	0.0019297127146273851	0.05159160867333412	10	transcript
62	merlin	gpt2	and you see, like, a bunch of, like, medieval imagery	 and	and	,	3.906618356704712	4.036139488220215	0.06175386905670166	0.19431357085704803	10	transcript
63	merlin	gpt2	you see, like, a bunch of, like, medieval imagery and	 fire	fire	 stuff	3.8616929054260254	5.314214706420898	0.00010359708539908752	0.24001505970954895	10	transcript
64	merlin	gpt2	see, like, a bunch of, like, medieval imagery and fire	 and	and	-	4.288421630859375	5.040622234344482	0.09183622151613235	0.1144639402627945	10	transcript
65	merlin	gpt2	like, a bunch of, like, medieval imagery and fire and	 stuff	stuff.	 brim	4.538055419921875	5.02607536315918	0.0077955774031579494	0.3330582082271576	10	transcript
66	merlin	gpt2	a bunch of, like, medieval imagery and fire and stuff.	 Um	Um,	"
"	4.711315155029297	4.098601341247559	0.0002123173326253891	0.13686780631542206	10	transcript
67	merlin	gpt2	bunch of, like, medieval imagery and fire and stuff. Um,	 so	so,	 I	4.910090446472168	5.086726188659668	0.014333820901811123	0.14268743991851807	10	transcript
68	merlin	gpt2	of, like, medieval imagery and fire and stuff. Um, so,	 then	then	 I	4.797184467315674	5.260978698730469	0.0023874922189861536	0.10373765975236893	10	transcript
69	merlin	gpt2	like, medieval imagery and fire and stuff. Um, so, then	 after	after	,	5.311182975769043	3.890005588531494	0.00036588936927728355	0.2654121220111847	10	transcript
70	merlin	gpt2	medieval imagery and fire and stuff. Um, so, then after	 that	that,	 that	5.826022624969482	4.983702659606934	0.10764642804861069	0.10764642804861069	10	transcript
71	merlin	gpt2	imagery and fire and stuff. Um, so, then after that,	 uh	uh,	 I	4.538508892059326	4.3810224533081055	0.0033867978490889072	0.19664661586284637	10	transcript
72	merlin	gpt2	and fire and stuff. Um, so, then after that, uh,	 this	this	 I	4.265652656555176	5.545151233673096	0.007016502320766449	0.1100533977150917	10	transcript
73	merlin	gpt2	fire and stuff. Um, so, then after that, uh, this	 kid	kid	 is	4.039488792419434	5.466625690460205	0.0010659587569534779	0.21546457707881927	10	transcript
74	merlin	gpt2	and stuff. Um, so, then after that, uh, this kid	 just	just	,	4.341846466064453	4.941421031951904	0.0189767275005579	0.09667960554361343	10	transcript
75	merlin	gpt2	stuff. Um, so, then after that, uh, this kid just	 keeps	keeps	 got	4.215933799743652	5.529881954193115	0.004899477120488882	0.07225701957941055	10	transcript
76	merlin	gpt2	Um, so, then after that, uh, this kid just keeps	 walking	walking.	 going	4.359565258026123	4.68088436126709	0.009796162135899067	0.13535776734352112	10	transcript
77	merlin	gpt2	so, then after that, uh, this kid just keeps walking.	 He	He’s	 And	4.418950080871582	3.8610382080078125	0.1288706213235855	0.1685875505208969	10	transcript
78	merlin	gpt2	then after that, uh, this kid just keeps walking. He’s	 now	now	 just	5.214076042175293	5.270415306091309	0.0007768954965285957	0.10135962814092636	10	transcript
79	merlin	gpt2	after that, uh, this kid just keeps walking. He’s now	 in	in	 walking	5.261759281158447	5.897406578063965	0.02541346661746502	0.0854351595044136	10	transcript
80	merlin	gpt2	that, uh, this kid just keeps walking. He’s now in	 a	a	 the	5.226531028747559	4.249022006988525	0.1192244365811348	0.24075546860694885	10	transcript
81	merlin	gpt2	uh, this kid just keeps walking. He’s now in a	 town	town	 state	5.188226222991943	6.6455559730529785	0.0014601299772039056	0.049571700394153595	10	transcript
82	merlin	gpt2	this kid just keeps walking. He’s now in a town	 with	with,	 called	5.767392158508301	4.207146644592285	0.04447095841169357	0.1506466120481491	10	transcript
83	merlin	gpt2	kid just keeps walking. He’s now in a town with,	 like	like,	 you	5.385597229003906	4.724452018737793	0.06840169429779053	0.13424010574817657	10	transcript
84	merlin	gpt2	just keeps walking. He’s now in a town with, like,	 lots	lots	 a	5.1295671463012695	5.46812105178833	0.0009211610304191709	0.10592726618051529	10	transcript
85	merlin	gpt2	keeps walking. He’s now in a town with, like, lots	 of	of	 of	5.464775085449219	0.4187793433666229	0.9360892176628113	0.9360892176628113	10	transcript
86	merlin	gpt2	walking. He’s now in a town with, like, lots of	 people	people.	 people	4.8304314613342285	6.430722236633301	0.21011292934417725	0.21011292934417725	10	transcript
87	merlin	gpt2	He’s now in a town with, like, lots of people.	 Um	Um,	"
"	4.5745978355407715	4.400789260864258	0.00019810344383586198	0.1099979355931282	10	transcript
88	merlin	gpt2	now in a town with, like, lots of people. Um,	 it	it’s	 I	3.5633530616760254	5.1477370262146	0.039660122245550156	0.14663635194301605	10	transcript
89	merlin	gpt2	in a town with, like, lots of people. Um, it’s	 very	very	 a	4.645772933959961	5.278435707092285	0.009876877069473267	0.09982448816299438	10	transcript
90	merlin	gpt2	a town with, like, lots of people. Um, it’s very	 obviously	obviously,	 nice	4.848649024963379	5.7686052322387695	0.00024403225688729435	0.0631120502948761	10	transcript
91	merlin	gpt2	town with, like, lots of people. Um, it’s very obviously,	 like	like,	 it	4.789662837982178	4.847665786743164	0.06252188235521317	0.10139480233192444	10	transcript
92	merlin	gpt2	with, like, lots of people. Um, it’s very obviously, like,	 medieval	medieval	 a	4.510943412780762	6.578860282897949	5.636683999910019e-05	0.07720950990915298	10	transcript
93	merlin	gpt2	like, lots of people. Um, it’s very obviously, like, medieval	 times	times.	,	5.196354389190674	5.743031978607178	0.08949063718318939	0.12174010276794434	10	transcript
94	merlin	gpt2	lots of people. Um, it’s very obviously, like, medieval times.	 Uh	Uh,	 It	5.045138359069824	4.37385892868042	0.000907038920558989	0.1329466998577118	10	transcript
95	merlin	gpt2	of people. Um, it’s very obviously, like, medieval times. Uh,	 he	he’s	 I	5.050290107727051	4.95234489440918	0.0030258996412158012	0.09710996598005295	10	transcript
96	merlin	gpt2	people. Um, it’s very obviously, like, medieval times. Uh, he’s	 got	got,	 a	4.501322269439697	5.571156978607178	0.008441485464572906	0.09743746370077133	10	transcript
97	merlin	gpt2	Um, it’s very obviously, like, medieval times. Uh, he’s got,	 like	like,	 like	4.6917901039123535	2.9867968559265137	0.3767890930175781	0.3767890930175781	10	transcript
98	merlin	gpt2	it’s very obviously, like, medieval times. Uh, he’s got, like,	 this	this	 a	4.711750030517578	6.429435729980469	0.014421002008020878	0.13413327932357788	10	transcript
99	merlin	gpt2	very obviously, like, medieval times. Uh, he’s got, like, this	 backpack	backpack	,	5.087863922119141	7.167962074279785	0.00010877194290515035	0.06113234534859657	10	transcript
100	merlin	gpt2	obviously, like, medieval times. Uh, he’s got, like, this backpack	 and	and	.	5.4359211921691895	4.324039459228516	0.02878887578845024	0.1638484001159668	10	transcript
101	merlin	gpt2	like, medieval times. Uh, he’s got, like, this backpack and	 stuff	stuff,	 this	5.573923110961914	4.9245195388793945	0.03398248925805092	0.12318498641252518	10	transcript
102	merlin	gpt2	medieval times. Uh, he’s got, like, this backpack and stuff,	 and	and	 and	5.4658894538879395	4.409736156463623	0.1503341645002365	0.1503341645002365	10	transcript
103	merlin	gpt2	times. Uh, he’s got, like, this backpack and stuff, and	 he	he’s	 he	4.88724422454834	4.089028835296631	0.27296507358551025	0.27296507358551025	10	transcript
104	merlin	gpt2	Uh, he’s got, like, this backpack and stuff, and he’s	 traveled	traveled	 got	4.07374382019043	4.536479473114014	3.365834345459007e-05	0.3188684582710266	10	transcript
105	merlin	gpt2	he’s got, like, this backpack and stuff, and he’s traveled	 a	a	 to	4.712249279022217	4.0214338302612305	0.0789657011628151	0.1468009054660797	10	transcript
106	merlin	gpt2	got, like, this backpack and stuff, and he’s traveled a	 long	long	 lot	5.202538013458252	1.8743128776550293	0.07076363265514374	0.6483614444732666	10	transcript
107	merlin	gpt2	like, this backpack and stuff, and he’s traveled a long	 way	way,	 way	5.84977388381958	1.0244139432907104	0.8093338012695312	0.8093338012695312	10	transcript
108	merlin	gpt2	this backpack and stuff, and he’s traveled a long way,	 um	um,	 and	5.412806034088135	4.429764270782471	0.0001596873189555481	0.23922520875930786	10	transcript
109	merlin	gpt2	backpack and stuff, and he’s traveled a long way, um,	 we	we	 and	5.296419620513916	5.411870956420898	0.006409274879842997	0.07539569586515427	10	transcript
110	merlin	gpt2	and stuff, and he’s traveled a long way, um, we	 understand	understand.	're	5.180538654327393	4.7670488357543945	0.0006856672116555274	0.0858243852853775	10	transcript
111	merlin	gpt2	stuff, and he’s traveled a long way, um, we understand.	 So	So,	"
"	4.990055084228516	4.472224235534668	0.034721650183200836	0.1092836782336235	10	transcript
