	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	milkywayvodka	gpt2	She took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy	 the	the	 it	3.366398334503174	3.174673080444336	0.23474439978599548	0.24760869145393372	30	transcript
1	milkywayvodka	gpt2	took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the	 moment	moment.	 rest	3.490493059158325	6.107629299163818	0.047322940081357956	0.10341407358646393	30	transcript
2	milkywayvodka	gpt2	a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment.	 She	She	"
"	3.629699945449829	3.2773735523223877	0.11411986500024796	0.4399060606956482	30	transcript
3	milkywayvodka	gpt2	deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She	 looked	looked	 was	3.695058822631836	5.240529537200928	0.013451815582811832	0.0770292729139328	30	transcript
4	milkywayvodka	gpt2	breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked	 at	at	 at	3.9257781505584717	3.204409122467041	0.19707731902599335	0.19707731902599335	30	transcript
5	milkywayvodka	gpt2	and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at	 her	her	 the	3.685967445373535	4.228096961975098	0.20307444036006927	0.3165439963340759	30	transcript
6	milkywayvodka	gpt2	tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her	 reflection	reflection	 watch	3.618696928024292	6.08089542388916	0.013859529048204422	0.09195078909397125	30	transcript
7	milkywayvodka	gpt2	to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection	 in	in	 in	3.6938467025756836	2.361079454421997	0.47731974720954895	0.47731974720954895	30	transcript
8	milkywayvodka	gpt2	calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in	 the	the	 the	3.729952812194824	1.205751895904541	0.8157779574394226	0.8157779574394226	30	transcript
9	milkywayvodka	gpt2	down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the	 mirror	mirror	 mirror	3.5092356204986572	1.4107404947280884	0.841463029384613	0.841463029384613	30	transcript
10	milkywayvodka	gpt2	The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror	 and	and	,	3.4738616943359375	2.108433246612549	0.3365420997142792	0.3432007431983948	30	transcript
11	milkywayvodka	gpt2	situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and	 started	started	 said	3.450981378555298	4.941012382507324	0.0065698265098035336	0.08313886821269989	30	transcript
12	milkywayvodka	gpt2	seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started	 laughing	laughing	 to	3.437126636505127	2.9354918003082275	0.03532020002603531	0.5627149343490601	30	transcript
13	milkywayvodka	gpt2	too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing	 uncontroll	uncontrollably.	.	3.2450382709503174	2.584221839904785	0.020471634343266487	0.504593014717102	30	transcript
14	milkywayvodka	gpt2	good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably.	 That	That	"
"	2.9999027252197266	3.4583640098571777	0.005368814803659916	0.34322917461395264	30	transcript
15	milkywayvodka	gpt2	and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That	 evening	evening,	 was	3.1430776119232178	3.9157917499542236	0.015401414595544338	0.35005083680152893	30	transcript
16	milkywayvodka	gpt2	after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening,	 at	at	 she	3.1372039318084717	4.27455997467041	0.012933230958878994	0.35763388872146606	30	transcript
17	milkywayvodka	gpt2	she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at	 her	her	 the	3.1806297302246094	4.331022262573242	0.06271452456712723	0.260309636592865	30	transcript
18	milkywayvodka	gpt2	spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably. That evening, at her	 biggest	biggest	 mother	3.389801502227783	5.765737533569336	0.0002249310491606593	0.05744478851556778	30	transcript
