	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	context_size	case_sensitive
0	forgot	gpt2	This is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a	 birthday	birthday	 way	3.366196393966675	6.318439483642578	0.0004282756126485765	0.06633876264095306	20	transcript
1	forgot	gpt2	is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday	 present	present	 present	3.7745437622070312	2.6412720680236816	0.530834436416626	0.530834436416626	20	transcript
2	forgot	gpt2	a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present	 for	for	 to	3.681408643722534	1.8373442888259888	0.27635684609413147	0.44210919737815857	20	transcript
3	forgot	gpt2	story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for	 Ray	Ray	 my	3.5897209644317627	4.298526763916016	0.031409505754709244	0.25288665294647217	20	transcript
4	forgot	gpt2	that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray	 on	on	 Brad	3.919039011001587	1.3846548795700073	0.00072439294308424	0.8127355575561523	20	transcript
5	forgot	gpt2	I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on	 his	his	 the	4.258661270141602	4.689466953277588	0.0883101373910904	0.11079699546098709	20	transcript
6	forgot	gpt2	wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his	 91	91st	 birthday	4.050049304962158	4.173690319061279	0.00018390202603768557	0.4481521248817444	20	transcript
7	forgot	gpt2	called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st	 birthday	birthday.	 birthday	4.089564323425293	0.1823805272579193	0.9701424241065979	0.9701424241065979	20	transcript
8	forgot	gpt2	The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday.	 It	It	"
"	3.9258527755737305	4.383393287658691	0.07234829664230347	0.17243796586990356	20	transcript
9	forgot	gpt2	Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It	 begins	begins	 was	4.122694492340088	2.9953818321228027	0.00020134903024882078	0.3265966475009918	20	transcript
10	forgot	gpt2	who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins	 like	like	 with	4.116935729980469	2.9095876216888428	0.018445521593093872	0.4664652645587921	20	transcript
11	forgot	gpt2	Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like	 this	this.	 this	4.179500102996826	1.8521088361740112	0.6489019393920898	0.6489019393920898	20	transcript
12	forgot	gpt2	Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this.	 I	I	"
"	3.6910250186920166	3.8885087966918945	0.08364256471395493	0.3561716079711914	20	transcript
13	forgot	gpt2	Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I	 am	am	'm	3.7869527339935303	5.016185283660889	0.037451162934303284	0.09692919254302979	20	transcript
14	forgot	gpt2	and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am	 forgetting	forgetting	 a	3.6382646560668945	6.181842803955078	0.00014583481242880225	0.06653245538473129	20	transcript
15	forgot	gpt2	I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting	 things	things,	 the	3.868469476699829	4.159523963928223	0.0075674462132155895	0.08930421620607376	20	transcript
16	forgot	gpt2	wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things,	 which	which	 but	3.9097161293029785	4.415157318115234	0.008565938100218773	0.22745345532894135	20	transcript
