	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	notthefallintact	gpt2	So I’m, um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in	 the	the	 sight	4.955801010131836	1.668690800666809	0.3493911921977997	0.49203312397003174	1	1	20	transcript
1	notthefallintact	gpt2	I’m, um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the	 sky	sky,	 sky	4.858762741088867	0.8992951512336731	0.8795416951179504	0.8795416951179504	1	1	20	transcript
2	notthefallintact	gpt2	um, five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky,	 I	I	 and	4.096458911895752	5.305957317352295	0.00466692540794611	0.09308702498674393	0	0	20	transcript
3	notthefallintact	gpt2	five thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I	 can	can	 was	4.323918342590332	4.985757827758789	0.03618627414107323	0.08597981929779053	1	1	20	transcript
4	notthefallintact	gpt2	thousand feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can	 see	see	't	4.379356861114502	3.741792678833008	0.17232352495193481	0.22585752606391907	1	1	20	transcript
5	notthefallintact	gpt2	feet above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see	 the	the	 the	4.209768772125244	4.571787357330322	0.16105258464813232	0.16105258464813232	1	1	20	transcript
6	notthefallintact	gpt2	above Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the	 horizon	horizon	 sky	4.07319974899292	6.620193004608154	0.006697458680719137	0.06527233868837357	0	0	20	transcript
7	notthefallintact	gpt2	Albany on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon	 in	in	,	3.7434089183807373	4.495658874511719	0.028728710487484932	0.15575090050697327	1	1	20	transcript
8	notthefallintact	gpt2	on just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in	 every	every	 the	3.7579729557037354	3.2048697471618652	0.0074753304943442345	0.33663666248321533	0	0	20	transcript
9	notthefallintact	gpt2	just a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every	 direction	direction,	 direction	3.5988807678222656	3.1312479972839355	0.5411996841430664	0.5411996841430664	1	1	20	transcript
10	notthefallintact	gpt2	a perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction,	 when	when	 I	3.4209673404693604	5.170537948608398	0.002984072081744671	0.13659070432186127	0	0	20	transcript
11	notthefallintact	gpt2	perfect day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when	 the	the,	 I	3.4736294746398926	2.9304392337799072	0.10871587693691254	0.4265586733818054	1	1	20	transcript
12	notthefallintact	gpt2	day, beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the,	 uh	uh,	 the	3.636504888534546	6.040698528289795	0.003607110818848014	0.11487413197755814	0	0	20	transcript
13	notthefallintact	gpt2	beautiful blue sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh,	 girl	girl	 I	3.547797203063965	6.7503509521484375	0.00044748338405042887	0.05635317414999008	0	0	20	transcript
14	notthefallintact	gpt2	blue sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh, girl	 who	who	 is	3.762631416320801	5.331556797027588	0.014592173509299755	0.11662827432155609	0	0	20	transcript
15	notthefallintact	gpt2	sky, not a cloud in the sky, I can see the horizon in every direction, when the, uh, girl who	 just	just	's	3.745042562484741	4.738400936126709	0.009296141564846039	0.16972355544567108	0	0	20	transcript
16	notthefallintact	gpt2	not a cloud in the sky, I can see the horizon in every direction, when the, uh, girl who just	 pushed	pushed	 got	3.739938259124756	5.298823356628418	0.0004573749902192503	0.09729364514350891	0	0	20	transcript
17	notthefallintact	gpt2	a cloud in the sky, I can see the horizon in every direction, when the, uh, girl who just pushed	 me	me	 me	3.991011142730713	3.0167086124420166	0.4119792580604553	0.4119792580604553	1	1	20	transcript
18	notthefallintact	gpt2	cloud in the sky, I can see the horizon in every direction, when the, uh, girl who just pushed me	 out	out	 out	3.8614368438720703	4.029839992523193	0.12520524859428406	0.12520524859428406	1	1	20	transcript
19	notthefallintact	gpt2	in the sky, I can see the horizon in every direction, when the, uh, girl who just pushed me out	 of	of	 of	3.7089176177978516	2.494492530822754	0.6151229739189148	0.6151229739189148	1	1	20	transcript
20	notthefallintact	gpt2	the sky, I can see the horizon in every direction, when the, uh, girl who just pushed me out of	 the	the	 the	3.802961826324463	2.3738129138946533	0.49279913306236267	0.49279913306236267	1	1	20	transcript
21	notthefallintact	gpt2	sky, I can see the horizon in every direction, when the, uh, girl who just pushed me out of the	 airplane	airplane	 way	3.8183350563049316	4.459142208099365	0.0010826007928699255	0.3324538469314575	0	0	20	transcript
22	notthefallintact	gpt2	I can see the horizon in every direction, when the, uh, girl who just pushed me out of the airplane	 screams	screams,	,	3.993779182434082	5.1721510887146	0.0003519145830068737	0.15717437863349915	0	0	20	transcript
23	notthefallintact	gpt2	can see the horizon in every direction, when the, uh, girl who just pushed me out of the airplane screams,	 �	“Wait,	" """	4.1631598472595215	2.8952624797821045	1.2322244629103807e-06	0.45919060707092285	0	0	20	transcript
24	notthefallintact	gpt2	see the horizon in every direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait,	 wait	wait,	 what	4.831762313842773	4.494775772094727	0.08568581938743591	0.17190960049629211	1	1	20	transcript
25	notthefallintact	gpt2	the horizon in every direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait,	 your	your	 wait	4.6343231201171875	1.9696189165115356	0.0002184766490245238	0.6956360340118408	0	0	20	transcript
26	notthefallintact	gpt2	horizon in every direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your	 ch	chute!”	 mom	4.973346710205078	6.5020527839660645	7.648998143849894e-05	0.03962460532784462	0	0	20	transcript
27	notthefallintact	gpt2	in every direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!”	 �	“It’s	""""	5.0348687171936035	5.39126443862915	0.05186794325709343	0.07260454446077347	1	1	20	transcript
28	notthefallintact	gpt2	every direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s	 And	And,	 coming	5.079185962677002	5.524768829345703	1.0401074177934788e-05	0.06278908252716064	0	0	20	transcript
29	notthefallintact	gpt2	direction, when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And,	 um	um,	 uh	5.246862411499023	2.843428373336792	0.10618207603693008	0.5359599590301514	1	1	20	transcript
30	notthefallintact	gpt2	when the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um,	 and	and	 it	4.984398365020752	5.6479105949401855	0.017565129324793816	0.11742175370454788	0	1	20	transcript
31	notthefallintact	gpt2	the, uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and	 she	she’s	,	5.071937561035156	4.8741044998168945	0.046913839876651764	0.14313432574272156	0	1	20	transcript
32	notthefallintact	gpt2	uh, girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s	 gone	gone,	 right	4.954516887664795	6.417420864105225	0.002717322437092662	0.05319104716181755	0	0	20	transcript
33	notthefallintact	gpt2	girl who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s gone,	 with	with	 and	4.92889928817749	4.701493263244629	0.0016011965926736593	0.14881488680839539	0	0	20	transcript
34	notthefallintact	gpt2	who just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s gone, with	 the	the	 her	5.046949863433838	4.657826900482178	0.08355464786291122	0.15021446347236633	1	1	20	transcript
35	notthefallintact	gpt2	just pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s gone, with the	 plane	plane.	 rest	4.958643913269043	7.855886459350586	0.0032377459574490786	0.023780670017004013	0	0	20	transcript
36	notthefallintact	gpt2	pushed me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s gone, with the plane.	 Um	Um,	 �	4.978279113769531	5.076064109802246	0.0008516695816069841	0.11912648379802704	0	0	20	transcript
37	notthefallintact	gpt2	me out of the airplane screams, “Wait, wait, your chute!” “It’s And, um, and she’s gone, with the plane. Um,	 I	I	 and	4.847132205963135	5.020569801330566	0.056356050074100494	0.16056181490421295	1	1	20	transcript
