	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	seinfeld	gpt2	Jerry and George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by	 sne	sneezed	 said	3.325700044631958	5.507813453674316	0.001046968623995781	0.05514322966337204	0	0	30	transcript
1	seinfeld	gpt2	and George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed	 in	in	 and	3.575765609741211	3.2723300457000732	0.033677197992801666	0.2450987845659256	0	1	30	transcript
2	seinfeld	gpt2	George strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in	 his	his	 the	3.5630266666412354	4.579969882965088	0.06415921449661255	0.0895552784204483	1	1	30	transcript
3	seinfeld	gpt2	strolled through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his	 direction	direction,	 direction	3.590745210647583	5.1149468421936035	0.20040883123874664	0.20040883123874664	1	1	30	transcript
4	seinfeld	gpt2	through the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction,	 causing	causing	 and	3.470940589904785	5.052634239196777	0.003063220763579011	0.17383556067943573	0	0	30	transcript
5	seinfeld	gpt2	the airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing	 him	him	 George	3.6004035472869873	3.7308976650238037	0.1431838423013687	0.22742873430252075	1	1	30	transcript
6	seinfeld	gpt2	airport with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him	 to	to	 to	3.724688768386841	0.6941636800765991	0.920543372631073	0.920543372631073	1	1	30	transcript
7	seinfeld	gpt2	with their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to	 recoil	recoil	 turn	3.4815516471862793	5.708434104919434	0.0035399501211941242	0.05266771838068962	0	0	30	transcript
8	seinfeld	gpt2	their suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil	 backwards	backwards	.	3.5756373405456543	3.2073798179626465	0.006577950902283192	0.22932618856430054	0	0	30	transcript
9	seinfeld	gpt2	suitcases. George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards	 and	and	.	3.7289862632751465	2.3361105918884277	0.11053638160228729	0.44895628094673157	1	1	30	transcript
10	seinfeld	gpt2	George walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and	 then	then	 fall	3.400458335876465	6.268125534057617	0.009411402978003025	0.026211712509393692	0	0	30	transcript
11	seinfeld	gpt2	walked quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then	 frantically	frantically	 back	3.3776187896728516	5.901674747467041	0.0004699545097537339	0.07062669098377228	0	0	30	transcript
12	seinfeld	gpt2	quickly, grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically	 squ	squirt	 run	3.5007760524749756	5.922635078430176	0.001270971493795514	0.06866905838251114	0	0	30	transcript
13	seinfeld	gpt2	grimacing as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt	 Pure	Purell	 a	3.6874473094940186	4.621772766113281	1.8598876749820192e-06	0.1252446174621582	0	0	30	transcript
14	seinfeld	gpt2	as he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell	 onto	onto	's	4.055972576141357	4.877923011779785	0.0015467859338968992	0.11967337876558304	0	0	30	transcript
15	seinfeld	gpt2	he scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell onto	 his	his	 the	4.203101634979248	2.2651257514953613	0.23051173985004425	0.5296228528022766	1	1	30	transcript
16	seinfeld	gpt2	scanned the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell onto his	 hands	hands.	 face	4.182653427124023	5.054965496063232	0.013404917903244495	0.17378591001033783	0	0	30	transcript
17	seinfeld	gpt2	the signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell onto his hands.	 Jerry	Jerry	"
"	4.123826503753662	4.6348876953125	2.123705780832097e-05	0.23911970853805542	0	0	30	transcript
18	seinfeld	gpt2	signs to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell onto his hands. Jerry	 sa	sauntered	's	4.2580246925354	6.330630302429199	0.00010177210788242519	0.06683891266584396	0	0	30	transcript
19	seinfeld	gpt2	to figure out which way to go. A man passing by sneezed in his direction, causing him to recoil backwards and then frantically squirt Purell onto his hands. Jerry sauntered	 up	up	 over	4.127476215362549	3.1664602756500244	0.0922565907239914	0.24565136432647705	1	1	30	transcript
