	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	21styear	gpt2	"This is Los Angeles. And it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the"	 things	things	 amount	3.9807848930358887	6.190895080566406	0.011007911525666714	0.09641613066196442	0	0	50	transcript
1	21styear	gpt2	"is Los Angeles. And it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things"	 on	on	 you	4.024777889251709	2.7972071170806885	0.011758112348616123	0.36132410168647766	0	1	50	transcript
2	21styear	gpt2	"Los Angeles. And it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on"	 my	my	 the	4.047659873962402	3.6662757396698	0.012032651342451572	0.3978469967842102	0	1	50	transcript
3	21styear	gpt2	"Angeles. And it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my"	 list	"list,"""	 plate	4.127650260925293	4.112968444824219	0.03729478269815445	0.30828380584716797	1	1	50	transcript
4	21styear	gpt2	"And it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"""	 she	she	 she	4.051851749420166	1.1556164026260376	0.81141197681427	0.81141197681427	1	1	50	transcript
5	21styear	gpt2	"it's the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she"	 his	hisses	 says	4.030765056610107	1.2911843061447144	1.6190913811442442e-05	0.78117436170578	0	0	50	transcript
6	21styear	gpt2	"the height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses"	 at	at	.	4.15724515914917	1.987301230430603	0.01715201325714588	0.5775050520896912	1	1	50	transcript
7	21styear	gpt2	"height of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at"	 Gary	Gary	 me	4.181373119354248	3.068591833114624	2.6240068109473214e-05	0.2734292447566986	0	0	50	transcript
8	21styear	gpt2	"of summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary"	 as	as	.	4.268173694610596	3.3572094440460205	0.009203392080962658	0.38085949420928955	1	1	50	transcript
9	21styear	gpt2	"summer. In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as"	 he	he	 he	4.320810794830322	1.9500194787979126	0.37159353494644165	0.37159353494644165	1	1	50	transcript
10	21styear	gpt2	"In a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he"	 passes	passes.	 sits	4.258834362030029	6.027165412902832	0.005504215136170387	0.04477715119719505	0	0	50	transcript
11	21styear	gpt2	"a small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes."	 He	He	"
"	4.35087251663208	2.9880614280700684	0.031893182545900345	0.3711365759372711	1	1	50	transcript
12	21styear	gpt2	"small bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He"	 shrug	shrugs.	's	4.331618785858154	5.821484088897705	0.0038425405509769917	0.09091607481241226	0	0	50	transcript
13	21styear	gpt2	"bungalow off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs."	 No	No	" """	4.4235076904296875	2.449554204940796	0.0018943159375339746	0.5929193496704102	0	0	50	transcript
14	21styear	gpt2	"off of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs. No"	 one	one	 one	4.3204779624938965	3.969017744064331	0.3200915455818176	0.3200915455818176	1	1	50	transcript
15	21styear	gpt2	"of La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs. No one"	 seems	seems	 is	4.2947163581848145	4.741446495056152	0.01900053769350052	0.08437972515821457	0	0	50	transcript
16	21styear	gpt2	"La Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs. No one seems"	 to	to	 to	4.3122663497924805	2.0742223262786865	0.704367995262146	0.704367995262146	1	1	50	transcript
17	21styear	gpt2	"Cienega, Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs. No one seems to"	 mind	mind	 mind	4.356068134307861	3.432755947113037	0.14926661550998688	0.14926661550998688	1	1	50	transcript
18	21styear	gpt2	"Clara serves homemade chili and chips in red plastic bowls wine in blue plastic. The colors don't match and the cups are too big to serve wine. ""You didn't get half the things on my list,"" she hisses at Gary as he passes. He shrugs. No one seems to mind"	 but	but	.	4.230339527130127	2.617116928100586	0.007756815757602453	0.5331425666809082	0	0	50	transcript
