	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	pieman	gpt2	I began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s	 traditionally	traditionally	" """	4.378053665161133	7.706676483154297	6.973200652282685e-05	0.027061615139245987	0	0	50	transcript
1	pieman	gpt2	began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally	 working	working	 conservative	4.572596549987793	6.896405220031738	0.0005686765071004629	0.048087310045957565	0	0	50	transcript
2	pieman	gpt2	my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working	 to	to	-	4.715898513793945	3.90309739112854	0.0007706974283792078	0.5166631937026978	0	0	50	transcript
3	pieman	gpt2	illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to	 middle	middle	 the	4.907253265380859	6.090198993682861	0.0006998272147029638	0.06304644048213959	0	0	50	transcript
4	pieman	gpt2	career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle	 class	class	 class	4.774363994598389	1.997763991355896	0.46549949049949646	0.46549949049949646	1	1	50	transcript
5	pieman	gpt2	in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class	 students	students	 students	4.76749849319458	4.686824798583984	0.23771032691001892	0.23771032691001892	1	1	50	transcript
6	pieman	gpt2	journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class students	 with	with	 with	4.728313446044922	2.6328091621398926	0.3128909170627594	0.3128909170627594	1	1	50	transcript
7	pieman	gpt2	in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class students with	 wealthier	wealthier,	 a	4.628227710723877	6.124222278594971	0.0038091111928224564	0.09930455684661865	0	0	50	transcript
8	pieman	gpt2	the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class students with wealthier,	 more	more	 more	4.701803207397461	4.629539489746094	0.34837692975997925	0.34837692975997925	1	1	50	transcript
9	pieman	gpt2	Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class students with wealthier, more	 prestigious	prestigious	 educated	4.658627033233643	5.577532768249512	0.006054892670363188	0.11637374758720398	0	0	50	transcript
10	pieman	gpt2	where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s traditionally working to middle class students with wealthier, more prestigious	 ones	ones.	 ones	4.609743595123291	4.194365501403809	0.21335996687412262	0.21335996687412262	1	1	50	transcript
