	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	shame	gpt2	Brandon spotted Marianne at a table as soon as he	 entered	entered	 arrived	4.860580921173096	4.072332382202148	0.01907925307750702	0.1436639130115509	0	0	10	transcript
1	shame	gpt2	spotted Marianne at a table as soon as he entered	 the	the	 the	5.066374778747559	3.055461883544922	0.3780174255371094	0.3780174255371094	1	1	10	transcript
2	shame	gpt2	Marianne at a table as soon as he entered the	 restaurant	restaurant.	 room	4.438660621643066	4.2230634689331055	0.015142635442316532	0.4465278387069702	0	1	10	transcript
3	shame	gpt2	at a table as soon as he entered the restaurant.	 Though	Though	"
"	3.2717807292938232	4.147273063659668	0.0007429835386574268	0.23763799667358398	0	0	10	transcript
4	shame	gpt2	a table as soon as he entered the restaurant. Though	 he	he	 he	4.062934875488281	4.46248722076416	0.3081698417663574	0.3081698417663574	1	1	10	transcript
5	shame	gpt2	table as soon as he entered the restaurant. Though he	 was	was	 was	3.435009002685547	4.6939473152160645	0.17401914298534393	0.17401914298534393	1	1	10	transcript
6	shame	gpt2	as soon as he entered the restaurant. Though he was	 already	already	 not	3.347722291946411	6.1738972663879395	0.011000018566846848	0.08394050598144531	0	1	10	transcript
7	shame	gpt2	soon as he entered the restaurant. Though he was already	 running	running	 in	3.617089033126831	6.299050807952881	0.0022311918437480927	0.05705663561820984	0	0	10	transcript
8	shame	gpt2	as he entered the restaurant. Though he was already running	 late	late,	 late	4.195105075836182	3.897752523422241	0.18839281797409058	0.18839281797409058	1	1	10	transcript
9	shame	gpt2	he entered the restaurant. Though he was already running late,	 he	he	 he	3.8041977882385254	4.590974807739258	0.3519779145717621	0.3519779145717621	1	1	10	transcript
10	shame	gpt2	entered the restaurant. Though he was already running late, he	 stood	stood	 was	3.9268267154693604	5.043663024902344	0.0019995528273284435	0.1399657428264618	0	0	10	transcript
11	shame	gpt2	the restaurant. Though he was already running late, he stood	 and	and	 up	4.097251892089844	3.6918935775756836	0.04681478813290596	0.33961227536201477	1	1	10	transcript
12	shame	gpt2	restaurant. Though he was already running late, he stood and	 watched	watched	 watched	3.9487926959991455	5.692203521728516	0.08764747530221939	0.08764747530221939	1	1	10	transcript
13	shame	gpt2	Though he was already running late, he stood and watched	 her	her	 the	3.467799663543701	4.453249931335449	0.018934287130832672	0.24084945023059845	0	1	10	transcript
14	shame	gpt2	he was already running late, he stood and watched her	 for	for	.	3.9425244331359863	5.912686824798584	0.015840258449316025	0.08071890473365784	0	1	10	transcript
15	shame	gpt2	was already running late, he stood and watched her for	 a	a	 a	4.283794403076172	2.3224427700042725	0.601190447807312	0.601190447807312	1	1	10	transcript
16	shame	gpt2	already running late, he stood and watched her for a	 moment	moment	 moment	4.790000915527344	2.7501652240753174	0.27585548162460327	0.27585548162460327	1	1	10	transcript
17	shame	gpt2	running late, he stood and watched her for a moment	 until	until	.	3.912726640701294	2.1796038150787354	0.006478573195636272	0.34240400791168213	0	0	10	transcript
18	shame	gpt2	late, he stood and watched her for a moment until	 he	he	 she	3.496455669403076	2.6688477993011475	0.30009227991104126	0.37691444158554077	1	1	10	transcript
19	shame	gpt2	he stood and watched her for a moment until he	 was	was	 finally	3.4170427322387695	4.9975152015686035	0.03901241719722748	0.06378889083862305	1	1	10	transcript
20	shame	gpt2	stood and watched her for a moment until he was	 interrupted	interrupted	 able	3.5498852729797363	5.264749526977539	0.0011906255967915058	0.06411248445510864	0	0	10	transcript
21	shame	gpt2	and watched her for a moment until he was interrupted	 by	by	 by	4.314779281616211	1.4542838335037231	0.6768667697906494	0.6768667697906494	1	1	10	transcript
22	shame	gpt2	watched her for a moment until he was interrupted by	 the	the	 a	4.644365310668945	4.9652791023254395	0.15991225838661194	0.23033955693244934	1	1	10	transcript
23	shame	gpt2	her for a moment until he was interrupted by the	 host	host.	 sound	3.401792287826538	7.301835060119629	0.00013565205154009163	0.07808686792850494	0	0	10	transcript
24	shame	gpt2	for a moment until he was interrupted by the host.	" """	"""Are"	"
"	4.228847026824951	3.8900961875915527	0.24267692863941193	0.26734715700149536	1	1	10	transcript
25	shame	gpt2	"a moment until he was interrupted by the host. ""Are"	 you	you	 you	4.317178249359131	0.7071237564086914	0.8902782201766968	0.8902782201766968	1	1	10	transcript
26	shame	gpt2	"moment until he was interrupted by the host. ""Are you"	 waiting	waiting	 sure	3.824816942214966	5.208347797393799	0.001305604469962418	0.10629330575466156	0	0	10	transcript
27	shame	gpt2	"until he was interrupted by the host. ""Are you waiting"	 for	for	 for	3.862474203109741	1.4011521339416504	0.748655378818512	0.748655378818512	1	1	10	transcript
28	shame	gpt2	"he was interrupted by the host. ""Are you waiting for"	 someone	someone,	 me	3.7106332778930664	3.383167266845703	0.014209664426743984	0.3858244717121124	0	0	10	transcript
29	shame	gpt2	"was interrupted by the host. ""Are you waiting for someone,"	 sir	"sir?"""	 Mr	3.9357922077178955	6.978612422943115	0.0327853187918663	0.06871262937784195	1	1	10	transcript
30	shame	gpt2	"interrupted by the host. ""Are you waiting for someone, sir?"""	" """	"""Oh"	"
"	3.4370205402374268	3.924326181411743	0.03887903690338135	0.4080291986465454	1	1	10	transcript
31	shame	gpt2	"by the host. ""Are you waiting for someone, sir?"" ""Oh"	 no	no,	,	3.672931432723999	2.03226375579834	0.0649309828877449	0.6503884792327881	1	1	10	transcript
32	shame	gpt2	"the host. ""Are you waiting for someone, sir?"" ""Oh no,"	 my	my	 I	3.554586172103882	3.861306667327881	0.020088426768779755	0.29519277811050415	0	1	10	transcript
33	shame	gpt2	"host. ""Are you waiting for someone, sir?"" ""Oh no, my"	 date	date's	 God	3.3665170669555664	4.662539482116699	3.364537769812159e-05	0.13960279524326324	0	0	10	transcript
34	shame	gpt2	"""Are you waiting for someone, sir?"" ""Oh no, my date's"	 here	here,	 not	3.883807420730591	4.92971134185791	0.04761273041367531	0.14832517504692078	1	1	10	transcript
35	shame	gpt2	"you waiting for someone, sir?"" ""Oh no, my date's here,"	 thank	thank	 and	4.122613906860352	5.077473163604736	0.003447570139542222	0.10750719159841537	0	0	10	transcript
36	shame	gpt2	"waiting for someone, sir?"" ""Oh no, my date's here, thank"	 you	"you,"""	 you	4.591758728027344	0.6763901710510254	0.8974345326423645	0.8974345326423645	1	1	10	transcript
37	shame	gpt2	"for someone, sir?"" ""Oh no, my date's here, thank you,"""	 said	said	 said	4.155697345733643	4.471791744232178	0.32147154211997986	0.32147154211997986	1	1	10	transcript
38	shame	gpt2	"someone, sir?"" ""Oh no, my date's here, thank you,"" said"	 Brandon	Brandon,	 the	3.637977361679077	6.288085460662842	0.0001014717563521117	0.18252772092819214	0	0	10	transcript
39	shame	gpt2	"sir?"" ""Oh no, my date's here, thank you,"" said Brandon,"	 and	and	" """	4.302709102630615	5.823260307312012	0.03493371233344078	0.06792936474084854	1	1	10	transcript
40	shame	gpt2	"""Oh no, my date's here, thank you,"" said Brandon, and"	 walked	walked	 he	4.088855266571045	5.720878601074219	0.010148610919713974	0.13397476077079773	0	1	10	transcript
41	shame	gpt2	"no, my date's here, thank you,"" said Brandon, and walked"	 quickly	quickly	 out	4.165060043334961	3.067364454269409	0.0035636750981211662	0.14269955456256866	0	0	10	transcript
42	shame	gpt2	"my date's here, thank you,"" said Brandon, and walked quickly"	 over	over	 to	4.453060626983643	3.08398175239563	0.07097912579774857	0.20103628933429718	1	1	10	transcript
43	shame	gpt2	"date's here, thank you,"" said Brandon, and walked quickly over"	 to	to	 to	4.334000110626221	0.9771304130554199	0.8294203281402588	0.8294203281402588	1	1	10	transcript
44	shame	gpt2	"here, thank you,"" said Brandon, and walked quickly over to"	 Marian	Marianne's	 the	3.6938841342926025	4.234196662902832	3.431228833505884e-05	0.3767814040184021	0	0	10	transcript
45	shame	gpt2	"thank you,"" said Brandon, and walked quickly over to Marianne's"	 table	table.	 bed	3.8911564350128174	5.645569801330566	0.035317208617925644	0.06939084082841873	0	1	10	transcript
46	shame	gpt2	"you,"" said Brandon, and walked quickly over to Marianne's table."	 They	They	" """	3.8345046043395996	2.2583651542663574	0.012267660349607468	0.4585983157157898	0	1	10	transcript
47	shame	gpt2	said Brandon, and walked quickly over to Marianne's table. They	 greeted	greeted	 were	4.46782112121582	5.039645195007324	0.002485138364136219	0.10590321570634842	0	0	10	transcript
48	shame	gpt2	Brandon, and walked quickly over to Marianne's table. They greeted	 each	each	 her	4.261784553527832	2.686629056930542	0.18256935477256775	0.4025309383869171	1	1	10	transcript
49	shame	gpt2	and walked quickly over to Marianne's table. They greeted each	 other	other	 other	4.352163314819336	0.12157231569290161	0.985925018787384	0.985925018787384	1	1	10	transcript
50	shame	gpt2	walked quickly over to Marianne's table. They greeted each other	 with	with	 with	4.101405143737793	4.176883697509766	0.17434389889240265	0.17434389889240265	1	1	10	transcript
51	shame	gpt2	quickly over to Marianne's table. They greeted each other with	 awkward	awkward	 a	4.131158828735352	4.93665885925293	0.0008945618174038827	0.2974170744419098	0	0	10	transcript
52	shame	gpt2	over to Marianne's table. They greeted each other with awkward	 hell	hellos	 smiles	4.287395000457764	4.385012626647949	1.5450900718860794e-06	0.14334388077259064	0	0	10	transcript
53	shame	gpt2	to Marianne's table. They greeted each other with awkward hellos	 as	as	.	5.041410446166992	2.516183376312256	0.031188219785690308	0.3301065266132355	1	1	10	transcript
54	shame	gpt2	Marianne's table. They greeted each other with awkward hellos as	 Brandon	Brandon	 they	5.013644218444824	3.957390785217285	0.0001542099198559299	0.32032322883605957	0	0	10	transcript
55	shame	gpt2	table. They greeted each other with awkward hellos as Brandon	 took	took	 and	5.3686747550964355	6.5896735191345215	0.015263772569596767	0.08488542586565018	0	1	10	transcript
56	shame	gpt2	They greeted each other with awkward hellos as Brandon took	 his	his	 a	5.49330997467041	3.4495110511779785	0.11606321483850479	0.22318069636821747	1	1	10	transcript
57	shame	gpt2	greeted each other with awkward hellos as Brandon took his	 seat	seat.	 place	5.695560455322266	4.79136323928833	0.08284363895654678	0.2764972746372223	1	1	10	transcript
58	shame	gpt2	each other with awkward hellos as Brandon took his seat.	" """	"""Did"	"
"	5.58948278427124	4.510712623596191	0.09414330124855042	0.2821492552757263	1	1	10	transcript
59	shame	gpt2	"other with awkward hellos as Brandon took his seat. ""Did"	 you	you	 you	5.524276256561279	2.356290817260742	0.547848641872406	0.547848641872406	1	1	10	transcript
60	shame	gpt2	"with awkward hellos as Brandon took his seat. ""Did you"	 find	find	 know	5.252220630645752	4.4701361656188965	0.011984441429376602	0.09394329786300659	0	0	10	transcript
61	shame	gpt2	"awkward hellos as Brandon took his seat. ""Did you find"	 it	it	 out	5.3716630935668945	3.6804168224334717	0.03209724649786949	0.22019831836223602	0	1	10	transcript
