	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	vinny	gpt2	Vinny and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps.	 The	The	"
"	4.146095275878906	5.211183071136475	0.08833079040050507	0.18367628753185272	1	1	25	transcript
1	vinny	gpt2	and Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The	 host	hostess,	 waitress	4.2030415534973145	6.364614963531494	0.001048571546562016	0.11171452701091766	0	0	25	transcript
2	vinny	gpt2	Mona stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess,	 who	who	 who	4.197654724121094	6.37518835067749	0.14256146550178528	0.14256146550178528	1	1	25	transcript
3	vinny	gpt2	stumbled bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who	 was	was	 was	3.9979562759399414	3.9238433837890625	0.30590566992759705	0.30590566992759705	1	1	25	transcript
4	vinny	gpt2	bleary eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was	 loudly	loudly	 a	4.0306806564331055	6.177275657653809	0.0001720448926789686	0.058604009449481964	0	0	25	transcript
5	vinny	gpt2	eyed into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly	 chewing	chewing	 complaining	3.772773504257202	5.876572132110596	0.0034262267872691154	0.053253233432769775	0	0	25	transcript
6	vinny	gpt2	into a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing	 a	a	 on	3.875715970993042	3.2266476154327393	0.046066757291555405	0.42651477456092834	1	1	25	transcript
7	vinny	gpt2	a dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a	 w	wad	 cigarette	4.026524543762207	6.186450004577637	0.001392901991494	0.0648106262087822	0	0	25	transcript
8	vinny	gpt2	dingy looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad	 of	of	 of	4.203728199005127	0.4749666452407837	0.941310703754425	0.941310703754425	1	1	25	transcript
9	vinny	gpt2	looking diner. The place was deserted, save for a few flies lazily circling around the lamps. The hostess, who was loudly chewing a wad of	 gum	gum,	 gum	3.7818596363067627	6.449737071990967	0.052671074867248535	0.052671074867248535	1	1	25	transcript
