	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	santa	gpt2	"""Denny's, It's always open,"" proclaimed"	 Scott	Scott	 the	5.431492328643799	6.334383487701416	0.00028647592989727855	0.16877026855945587	0	0	5	transcript
1	santa	gpt2	"It's always open,"" proclaimed Scott"	 as	as	.	6.247203826904297	5.03350830078125	0.006337182596325874	0.2532344460487366	0	1	5	transcript
2	santa	gpt2	"always open,"" proclaimed Scott as"	 he	he	 he	6.941725730895996	2.5217134952545166	0.6296975016593933	0.6296975016593933	1	1	5	transcript
3	santa	gpt2	"open,"" proclaimed Scott as he"	 opened	opened	 walked	6.2180681228637695	5.923759460449219	0.005149142351001501	0.08290473371744156	0	0	5	transcript
4	santa	gpt2	proclaimed Scott as he opened	 the	the	 the	6.565410614013672	2.2912509441375732	0.39135199785232544	0.39135199785232544	1	1	5	transcript
5	santa	gpt2	Scott as he opened the	 door	door	 door	4.235123157501221	4.506900787353516	0.423716276884079	0.423716276884079	1	1	5	transcript
6	santa	gpt2	as he opened the door	 to	to	 to	3.77054500579834	3.1914875507354736	0.20514477789402008	0.20514477789402008	1	1	5	transcript
7	santa	gpt2	he opened the door to	 the	the	 the	3.2803754806518555	4.668661117553711	0.2526150345802307	0.2526150345802307	1	1	5	transcript
8	santa	gpt2	opened the door to the	 restaurant	restaurant.	 room	2.340486526489258	7.21085786819458	0.004655004013329744	0.06880886852741241	0	0	5	transcript
9	santa	gpt2	the door to the restaurant.	 His	His	"
"	3.8111979961395264	4.736593246459961	0.005308258347213268	0.21044693887233734	0	0	5	transcript
10	santa	gpt2	door to the restaurant. His	 son	son	 wife	3.884324312210083	6.897767066955566	0.004622310400009155	0.05942711606621742	0	0	5	transcript
11	santa	gpt2	to the restaurant. His son	 Charlie	Charlie	,	4.854823112487793	5.335773468017578	0.00048060473636724055	0.23286977410316467	0	0	5	transcript
12	santa	gpt2	the restaurant. His son Charlie	 grim	grimly	,	6.027023792266846	5.305783748626709	1.3307592780620325e-05	0.13370920717716217	0	0	5	transcript
13	santa	gpt2	restaurant. His son Charlie grimly	 shuff	shuffled	 said	5.826780796051025	5.922129154205322	0.0006314812926575541	0.044746674597263336	0	0	5	transcript
14	santa	gpt2	His son Charlie grimly shuffled	 through	through	 his	6.171988010406494	3.698524236679077	0.06761305779218674	0.16381947696208954	1	1	5	transcript
15	santa	gpt2	son Charlie grimly shuffled through	 the	the	 the	6.235883712768555	2.100306987762451	0.6553338170051575	0.6553338170051575	1	1	5	transcript
16	santa	gpt2	Charlie grimly shuffled through the	 door	door,	 room	4.44069766998291	7.0839362144470215	0.012477243319153786	0.036363400518894196	0	1	5	transcript
17	santa	gpt2	grimly shuffled through the door,	 kicking	kicking	 and	3.8783516883850098	6.620296955108643	0.00029038547654636204	0.040511246770620346	0	0	5	transcript
18	santa	gpt2	shuffled through the door, kicking	 snow	snow	 and	4.462213516235352	4.221558094024658	0.00011492578050820157	0.149527907371521	0	0	5	transcript
19	santa	gpt2	through the door, kicking snow	 onto	onto	 off	5.915626049041748	2.8311662673950195	0.0011520752450451255	0.4866509735584259	0	0	5	transcript
20	santa	gpt2	the door, kicking snow onto	 the	the	 the	7.286375999450684	2.762770414352417	0.4437016248703003	0.4437016248703003	1	1	5	transcript
21	santa	gpt2	door, kicking snow onto the	 entry	entryway	 ground	5.9629130363464355	5.480834007263184	0.00012727515422739089	0.17365513741970062	0	0	5	transcript
22	santa	gpt2	kicking snow onto the entryway	 carpet	carpet.	.	6.615475177764893	3.706968069076538	1.1752248610719107e-05	0.19959436357021332	0	0	5	transcript
23	santa	gpt2	snow onto the entryway carpet.	" """	"""I"	"
"	6.650655269622803	4.901543140411377	0.023518819361925125	0.23156236112117767	0	1	5	transcript
24	santa	gpt2	"onto the entryway carpet. ""I"	 don	don't	'm	5.081822872161865	4.531578063964844	0.060621827840805054	0.11819297075271606	1	1	5	transcript
25	santa	gpt2	"the entryway carpet. ""I don't"	 want	want	 know	4.665350437164307	2.666733503341675	0.0940530002117157	0.3653768301010132	1	1	5	transcript
26	santa	gpt2	"entryway carpet. ""I don't want"	 to	to	 to	4.373440742492676	2.517573118209839	0.5694407224655151	0.5694407224655151	1	1	5	transcript
27	santa	gpt2	"carpet. ""I don't want to"	 eat	eat	 be	2.8662798404693604	5.0572686195373535	0.002839823719114065	0.14267456531524658	0	0	5	transcript
28	santa	gpt2	"""I don't want to eat"	 here	"here,"""	 that	2.716172933578491	5.553225040435791	0.012631502002477646	0.052598338574171066	0	0	5	transcript
29	santa	gpt2	"don't want to eat here,"""	 he	he	 he	3.576784133911133	5.092726707458496	0.17999304831027985	0.17999304831027985	1	1	5	transcript
30	santa	gpt2	"want to eat here,"" he"	 m	mumbled	 said	3.5668673515319824	2.4629499912261963	0.0018815050134435296	0.49356377124786377	0	0	5	transcript
31	santa	gpt2	"to eat here,"" he mumbled"	 as	as	.	4.8017191886901855	2.379558801651001	0.04185762256383896	0.4566976726055145	1	1	5	transcript
32	santa	gpt2	"eat here,"" he mumbled as"	 Scott	Scott	 he	3.7907936573028564	1.8060145378112793	1.9014232748304494e-05	0.7169617414474487	0	0	5	transcript
33	santa	gpt2	"here,"" he mumbled as Scott"	 entered	entered	's	5.014091968536377	6.1517839431762695	0.011178910732269287	0.04527990147471428	0	0	5	transcript
34	santa	gpt2	he mumbled as Scott entered	 behind	behind	 the	6.813093662261963	2.3502650260925293	0.0008025624556466937	0.4818779230117798	0	0	5	transcript
35	santa	gpt2	mumbled as Scott entered behind	 him	him.	 him	8.099645614624023	3.7446396350860596	0.32607296109199524	0.32607296109199524	1	1	5	transcript
36	santa	gpt2	as Scott entered behind him.	 This	This	"
"	6.651196479797363	4.266899108886719	0.004544166382402182	0.2658510208129883	0	0	5	transcript
37	santa	gpt2	Scott entered behind him. This	 wasn	wasn't	 was	6.044002532958984	4.629169464111328	0.014766821637749672	0.24893051385879517	1	1	5	transcript
38	santa	gpt2	entered behind him. This wasn't	 how	how	 a	4.559029579162598	4.625767707824707	0.006462539546191692	0.18794603645801544	0	0	5	transcript
39	santa	gpt2	behind him. This wasn't how	 he	he	 he	3.886448621749878	4.856800079345703	0.192015141248703	0.192015141248703	1	1	5	transcript
40	santa	gpt2	him. This wasn't how he	 had	had	'd	3.52185320854187	4.3029093742370605	0.0727882906794548	0.10871436446905136	1	1	5	transcript
41	santa	gpt2	This wasn't how he had	 pictured	pictured	 envisioned	3.806577205657959	4.059545040130615	0.0006965380744077265	0.15414059162139893	0	0	5	transcript
42	santa	gpt2	wasn't how he had pictured	 spending	spending	 it	4.795727252960205	3.5114893913269043	8.048442396102473e-05	0.34956490993499756	0	0	5	transcript
43	santa	gpt2	how he had pictured spending	 his	his	 the	6.750278472900391	4.051181793212891	0.1389714479446411	0.16433408856391907	1	1	5	transcript
44	santa	gpt2	he had pictured spending his	 Christmas	Christmas	 time	7.0147905349731445	4.643736362457275	0.007945786230266094	0.15246833860874176	0	0	5	transcript
45	santa	gpt2	had pictured spending his Christmas	 Eve	Eve.	 with	7.121116638183594	4.422847270965576	0.014433259144425392	0.1895502805709839	0	1	5	transcript
46	santa	gpt2	pictured spending his Christmas Eve.	" """	"""What"	"
"	6.457482814788818	3.760118246078491	0.04089883342385292	0.4234046936035156	1	1	5	transcript
47	santa	gpt2	"spending his Christmas Eve. ""What"	 are	are	's	5.490895748138428	4.270286560058594	0.03067118674516678	0.11870676279067993	0	1	5	transcript
48	santa	gpt2	"his Christmas Eve. ""What are"	 you	you	 you	5.011409282684326	1.7328624725341797	0.6221173405647278	0.6221173405647278	1	1	5	transcript
49	santa	gpt2	"Christmas Eve. ""What are you"	 talking	talking	 doing	4.2306742668151855	3.071643352508545	0.04196833074092865	0.3853304386138916	1	1	5	transcript
50	santa	gpt2	"Eve. ""What are you talking"	 about	"about?"""	 about	3.9633562564849854	0.10669737309217453	0.9885681867599487	0.9885681867599487	1	1	5	transcript
51	santa	gpt2	"""What are you talking about?"""	" """	"""Everybody"	"
"	2.476618528366089	4.612727165222168	0.031651824712753296	0.3307998776435852	0	1	5	transcript
52	santa	gpt2	"are you talking about?"" ""Everybody"	 likes	likes	's	4.297934055328369	4.498602867126465	0.012511189095675945	0.16016170382499695	0	0	5	transcript
53	santa	gpt2	"you talking about?"" ""Everybody likes"	 D	Denny's	 to	5.0898518562316895	4.730974197387695	0.00043501067557372153	0.29969456791877747	0	0	5	transcript
54	santa	gpt2	"talking about?"" ""Everybody likes Denny's"	" """	"""It's"	,	5.568668842315674	6.094765663146973	0.0015273730969056487	0.08785641938447952	0	0	5	transcript
55	santa	gpt2	"about?"" ""Everybody likes Denny's ""It's"	 an	an	 a	5.16641902923584	5.618982315063477	0.010072154924273491	0.11957927793264389	0	0	5	transcript
56	santa	gpt2	"""Everybody likes Denny's ""It's an"	 American	American	 American	5.327524185180664	6.407646179199219	0.06405681371688843	0.06405681371688843	1	1	5	transcript
57	santa	gpt2	"likes Denny's ""It's an American"	 institution	"institution!"""	 Girl	4.99822998046875	6.386178970336914	3.5462922824081033e-05	0.05492088943719864	0	0	5	transcript
58	santa	gpt2	"Denny's ""It's an American institution!"""	 As	As	"
"	5.045364856719971	6.634698390960693	0.0005454649799503386	0.0533631294965744	0	0	5	transcript
59	santa	gpt2	"""It's an American institution!"" As"	 they	they	 the	4.808474063873291	5.719721794128418	0.024034472182393074	0.09632188826799393	0	1	5	transcript
60	santa	gpt2	"an American institution!"" As they"	 approached	approached	 say	7.087856292724609	6.345467567443848	0.004092894494533539	0.039864953607320786	0	0	5	transcript
61	santa	gpt2	"American institution!"" As they approached"	 the	the	 the	6.5012993812561035	3.2294559478759766	0.4392438232898712	0.4392438232898712	1	1	5	transcript
62	santa	gpt2	"institution!"" As they approached the"	 host	hostess	 door	5.25880765914917	7.319018840789795	0.00023003309615887702	0.04203098639845848	0	0	5	transcript
63	santa	gpt2	As they approached the hostess	 stand	stand,	,	4.774674415588379	2.794360876083374	2.8963615477550775e-05	0.4922603666782379	0	0	5	transcript
64	santa	gpt2	they approached the hostess stand,	 they	they	 and	5.75960111618042	5.8647332191467285	0.013421621173620224	0.1414964497089386	0	1	5	transcript
65	santa	gpt2	approached the hostess stand, they	 heard	heard	 were	6.072426795959473	5.727663993835449	0.003028026781976223	0.12002198398113251	0	0	5	transcript
66	santa	gpt2	the hostess stand, they heard	 a	a	 the	6.260145664215088	4.564279556274414	0.1605079472064972	0.18709813058376312	1	1	5	transcript
67	santa	gpt2	hostess stand, they heard a	 loud	loud	 loud	6.172586917877197	6.131178379058838	0.08265601098537445	0.08265601098537445	1	1	5	transcript
68	santa	gpt2	stand, they heard a loud	 comm	commotion	 bang	4.031167030334473	4.403439998626709	0.004213429056107998	0.14348505437374115	0	0	5	transcript
69	santa	gpt2	they heard a loud commotion	 from	from	.	3.76568603515625	3.7081823348999023	0.039626967161893845	0.14217188954353333	0	1	5	transcript
70	santa	gpt2	heard a loud commotion from	 inside	inside	 the	3.7344894409179688	4.169900894165039	0.06185552850365639	0.3376152217388153	1	1	5	transcript
71	santa	gpt2	a loud commotion from inside	 the	the	 the	5.288193702697754	2.7830898761749268	0.5821672081947327	0.5821672081947327	1	1	5	transcript
72	santa	gpt2	loud commotion from inside the	 restaurant	restaurant.	 building	5.616117000579834	6.904439926147461	0.006932029966264963	0.11278487741947174	0	0	5	transcript
73	santa	gpt2	commotion from inside the restaurant.	 A	A	"
"	4.889871597290039	4.677823543548584	0.013673137873411179	0.28769803047180176	0	1	5	transcript
74	santa	gpt2	from inside the restaurant. A	 huge	huge	 few	4.747359752655029	7.182621955871582	0.003260770346969366	0.05485297366976738	0	0	5	transcript
75	santa	gpt2	inside the restaurant. A huge	 table	table	 crowd	4.410002708435059	6.7814178466796875	0.0073908246122300625	0.051777102053165436	0	0	5	transcript
76	santa	gpt2	the restaurant. A huge table	 of	of	 was	5.612064361572266	5.071534156799316	0.03862917423248291	0.10122761130332947	0	1	5	transcript
77	santa	gpt2	restaurant. A huge table of	 Japanese	Japanese	 food	4.876436710357666	7.77355432510376	0.00011904448911082	0.035871680825948715	0	0	5	transcript
78	santa	gpt2	A huge table of Japanese	 businessmen	businessmen	 and	7.279096603393555	7.685825347900391	0.00041089588194154203	0.02179441787302494	0	0	5	transcript
79	santa	gpt2	huge table of Japanese businessmen	 were	were	 and	7.305150985717773	4.721668720245361	0.0028035829309374094	0.13779263198375702	0	0	5	transcript
80	santa	gpt2	table of Japanese businessmen were	 excited	excitedly	 also	6.685461044311523	7.225654602050781	0.00037562509533017874	0.018289772793650627	0	0	5	transcript
81	santa	gpt2	of Japanese businessmen were excitedly	 gest	gesturing	 waiting	7.0478973388671875	5.98513126373291	6.252445746213198e-05	0.07621928304433823	0	0	5	transcript
82	santa	gpt2	Japanese businessmen were excitedly gesturing	 to	to	 to	6.195405960083008	3.060225009918213	0.3055725693702698	0.3055725693702698	1	1	5	transcript
83	santa	gpt2	businessmen were excitedly gesturing to	 one	one	 the	5.208156108856201	5.410591125488281	0.015110178850591183	0.24099352955818176	0	1	5	transcript
84	santa	gpt2	were excitedly gesturing to one	 another	another	 of	4.99707555770874	2.9312798976898193	0.09243673831224442	0.5962387323379517	1	1	5	transcript
85	santa	gpt2	excitedly gesturing to one another	 and	and	.	4.240851879119873	3.2033402919769287	0.04795689508318901	0.24803246557712555	1	1	5	transcript
86	santa	gpt2	gesturing to one another and	 erupt	erupting	 to	4.504266738891602	6.697613716125488	1.7600996216060594e-05	0.10849391669034958	0	0	5	transcript
87	santa	gpt2	to one another and erupting	 in	in	 into	5.4076948165893555	2.638118267059326	0.29359132051467896	0.3911563754081726	1	1	5	transcript
88	santa	gpt2	one another and erupting in	 upro	uproars	 a	5.60079288482666	5.640782833099365	2.8309470508247614e-05	0.14598089456558228	0	0	5	transcript
89	santa	gpt2	another and erupting in uproars	 of	of	.	5.6401686668396	3.6687679290771484	0.08874763548374176	0.2087385356426239	1	1	5	transcript
90	santa	gpt2	and erupting in uproars of	 laughter	laughter.	 rage	5.490478992462158	7.040402889251709	0.022756977006793022	0.03526875004172325	1	1	5	transcript
91	santa	gpt2	erupting in uproars of laughter.	 Har	Harried	"
"	6.354637145996094	4.6634674072265625	7.26018042769283e-05	0.271674782037735	0	0	5	transcript
92	santa	gpt2	in uproars of laughter. Harried	 wait	waitresses	,	6.870554447174072	5.2792649269104	4.80912858620286e-05	0.2138524353504181	0	0	5	transcript
93	santa	gpt2	uproars of laughter. Harried waitresses	 we	weaved	 and	6.020193576812744	5.728528022766113	0.00027180559118278325	0.11224772036075592	0	0	5	transcript
94	santa	gpt2	of laughter. Harried waitresses weaved	 between	between	 their	6.577084541320801	5.308837413787842	0.006120509002357721	0.12970130145549774	0	0	5	transcript
95	santa	gpt2	laughter. Harried waitresses weaved between	 them	them	 the	6.342523574829102	6.474634170532227	0.03890344128012657	0.19699303805828094	1	1	5	transcript
96	santa	gpt2	Harried waitresses weaved between them	 to	to	,	6.256491661071777	2.986976146697998	0.05597160756587982	0.2648990750312805	1	1	5	transcript
97	santa	gpt2	waitresses weaved between them to	 pour	pour	 create	6.356601238250732	5.600148677825928	8.527230238541961e-05	0.10617063194513321	0	0	5	transcript
98	santa	gpt2	weaved between them to pour	 ref	refills	 out	6.264379978179932	4.638735771179199	3.928102614736417e-06	0.16014352440834045	0	0	5	transcript
99	santa	gpt2	between them to pour refills	 of	of	 into	6.7060866355896	3.8263258934020996	0.057226620614528656	0.15200792253017426	1	1	5	transcript
100	santa	gpt2	them to pour refills of	 coffee	coffee.	 water	5.679610252380371	6.295690059661865	0.004929163958877325	0.10887674242258072	0	0	5	transcript
101	santa	gpt2	to pour refills of coffee.	 A	A	"
"	5.721733093261719	4.774050235748291	0.011557443998754025	0.2612462043762207	0	0	5	transcript
102	santa	gpt2	pour refills of coffee. A	 host	hostess	 few	5.3956170082092285	7.731202125549316	0.0005690710386261344	0.03954676166176796	0	0	5	transcript
103	santa	gpt2	refills of coffee. A hostess	 hurried	hurried	 at	5.252143383026123	5.716211795806885	0.0001786000357242301	0.06102564185857773	0	0	5	transcript
104	santa	gpt2	of coffee. A hostess hurried	 up	up	ly	5.6398797035217285	3.199892044067383	0.02843630313873291	0.19400392472743988	0	1	5	transcript
105	santa	gpt2	coffee. A hostess hurried up	 to	to	 to	6.264967918395996	1.7332067489624023	0.6232330799102783	0.6232330799102783	1	1	5	transcript
106	santa	gpt2	A hostess hurried up to	 meet	meet	 the	5.756702423095703	4.298797607421875	0.017661768943071365	0.2769582271575928	0	1	5	transcript
107	santa	gpt2	hostess hurried up to meet	 them	them.	 her	6.449452877044678	4.107641696929932	0.039634041488170624	0.21820396184921265	0	1	5	transcript
108	santa	gpt2	hurried up to meet them.	" """	"""Are"	"
"	4.836596965789795	4.578262805938721	0.03683696314692497	0.26630130410194397	1	1	5	transcript
109	santa	gpt2	"up to meet them. ""Are"	 you	you	 you	4.173318386077881	1.3715896606445312	0.7065788507461548	0.7065788507461548	1	1	5	transcript
