	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	merlin	gpt2	Okay, um, so the thing	 starts	starts	 is	3.9956271648406982	2.390284776687622	7.052840373944491e-05	0.2529377341270447	0	0	5	transcript
1	merlin	gpt2	um, so the thing starts	 with	with,	 to	5.180873394012451	4.201552391052246	0.055316925048828125	0.3023301064968109	1	1	5	transcript
2	merlin	gpt2	so the thing starts with,	 like	like,	" """	5.339807033538818	5.276484966278076	0.00600913492962718	0.09517493844032288	0	0	5	transcript
3	merlin	gpt2	the thing starts with, like,	 this	this	 '	4.798798561096191	5.994746685028076	0.016052469611167908	0.13422532379627228	0	1	5	transcript
4	merlin	gpt2	thing starts with, like, this	 kind	kind	:	4.503659725189209	6.035419464111328	0.0020179427228868008	0.17476651072502136	0	0	5	transcript
5	merlin	gpt2	starts with, like, this kind	 of	of	 of	4.698195934295654	0.07067015022039413	0.9936578869819641	0.9936578869819641	1	1	5	transcript
6	merlin	gpt2	with, like, this kind of	 beach	beachy	 thing	3.486311197280884	6.251083850860596	2.5851133614196442e-05	0.2832663059234619	0	0	5	transcript
7	merlin	gpt2	like, this kind of beachy	 scene	scene,	,	4.9244065284729	6.746164321899414	0.00293157622218132	0.11641992628574371	0	0	5	transcript
8	merlin	gpt2	this kind of beachy scene,	 almost	almost,	 but	5.315634250640869	4.893996238708496	0.0007193420315161347	0.15675850212574005	0	0	5	transcript
9	merlin	gpt2	kind of beachy scene, almost,	 with	with	 but	5.782409191131592	4.872534275054932	0.05056688189506531	0.17782576382160187	1	1	5	transcript
10	merlin	gpt2	of beachy scene, almost, with	 sand	sand.	 the	5.9613542556762695	6.038835525512695	0.0008614182006567717	0.15036587417125702	0	0	5	transcript
11	merlin	gpt2	beachy scene, almost, with sand.	 And	And	"
"	6.544302463531494	5.138583660125732	0.01904168166220188	0.19219684600830078	0	1	5	transcript
12	merlin	gpt2	scene, almost, with sand. And	 then	then	 then	5.115701198577881	5.020005702972412	0.10042863339185715	0.10042863339185715	1	1	5	transcript
13	merlin	gpt2	almost, with sand. And then	 you	you	,	5.009566307067871	4.544116020202637	0.05750008672475815	0.11329226940870285	1	1	5	transcript
14	merlin	gpt2	with sand. And then you	 see	see	 can	5.211704254150391	5.086916923522949	0.026958370581269264	0.08894103765487671	0	1	5	transcript
15	merlin	gpt2	sand. And then you see	 this	this	 the	3.7093276977539062	4.5616774559021	0.04218945652246475	0.1521388590335846	0	1	5	transcript
16	merlin	gpt2	And then you see this	 kid	kid,	:	3.870600461959839	6.663835048675537	0.004313500132411718	0.10386984050273895	0	0	5	transcript
17	merlin	gpt2	then you see this kid,	 Merlin	Merlin,	 he	4.558947563171387	4.8159637451171875	4.3308846215950325e-06	0.24491482973098755	0	0	5	transcript
18	merlin	gpt2	you see this kid, Merlin,	 start	start	 he	5.304593086242676	4.938269138336182	0.00020048032456543297	0.15409719944000244	0	0	5	transcript
19	merlin	gpt2	see this kid, Merlin, start	 walking	walking	 to	6.533712387084961	5.99080228805542	0.0034933036658912897	0.07396766543388367	0	0	5	transcript
20	merlin	gpt2	this kid, Merlin, start walking	 up	up,	.	6.849267959594727	4.559506893157959	0.026453889906406403	0.07304710149765015	0	1	5	transcript
21	merlin	gpt2	kid, Merlin, start walking up,	 and	and	 and	6.133373260498047	5.2870893478393555	0.23663608729839325	0.23663608729839325	1	1	5	transcript
22	merlin	gpt2	Merlin, start walking up, and	 it	it	 then	5.9780378341674805	7.077348232269287	0.008449414744973183	0.053676437586545944	0	1	5	transcript
23	merlin	gpt2	start walking up, and it	 flashes	flashes	's	4.909635066986084	4.467566013336182	5.014076305087656e-05	0.20651060342788696	0	0	5	transcript
24	merlin	gpt2	walking up, and it flashes	 through	through	 back	5.3530683517456055	4.6721649169921875	0.05962317809462547	0.11048681288957596	1	1	5	transcript
25	merlin	gpt2	up, and it flashes through	 a	a	 the	4.697599411010742	3.983304738998413	0.02031524106860161	0.23688413202762604	0	1	5	transcript
26	merlin	gpt2	and it flashes through a	 bunch	bunch	 few	5.858057498931885	6.8636064529418945	0.004596631973981857	0.05531226843595505	0	0	5	transcript
27	merlin	gpt2	it flashes through a bunch	 of	of,	 of	6.308960437774658	1.427733063697815	0.7719960808753967	0.7719960808753967	1	1	5	transcript
28	merlin	gpt2	flashes through a bunch of,	 like	like,	 well	5.2455620765686035	4.7480082511901855	0.02580077201128006	0.12333959341049194	0	1	5	transcript
29	merlin	gpt2	through a bunch of, like,	 scenes	scenes	 a	3.5514533519744873	7.636868476867676	4.958002318744548e-05	0.02447240799665451	0	0	5	transcript
30	merlin	gpt2	a bunch of, like, scenes	 of	of	 from	5.326237201690674	3.6596219539642334	0.07892490178346634	0.11140219867229462	1	1	5	transcript
31	merlin	gpt2	bunch of, like, scenes of	 just	just	,	5.078134059906006	7.433125019073486	0.0010351985692977905	0.05992235243320465	0	0	5	transcript
32	merlin	gpt2	of, like, scenes of just	 traveling	traveling,	 being	5.579984188079834	6.392293930053711	0.00013068354746792465	0.04794784262776375	0	0	5	transcript
33	merlin	gpt2	like, scenes of just traveling,	 like	like,	 and	6.076582431793213	6.440329551696777	0.006452323403209448	0.09072654694318771	0	0	5	transcript
34	merlin	gpt2	scenes of just traveling, like,	 in	in	" """	5.918031215667725	5.439232349395752	0.00811704620718956	0.10739200562238693	0	0	5	transcript
