	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	pieman	gpt2	I began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at	 Ford	Fordham	 the	4.0801191329956055	4.314187049865723	0.006559483706951141	0.3957974910736084	0	0	25	transcript
1	pieman	gpt2	began my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham	 University	University.	 University	4.248327732086182	1.881482720375061	0.614126443862915	0.614126443862915	1	1	25	transcript
2	pieman	gpt2	my illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University.	 And	And	"
"	4.192052841186523	4.089443206787109	0.022818662226200104	0.18013016879558563	0	1	25	transcript
3	pieman	gpt2	illustrious career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And	 one	one	 I	4.495429515838623	4.424605846405029	0.005440850276499987	0.14697478711605072	0	0	25	transcript
4	pieman	gpt2	career in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one	 day	day	 of	4.190674304962158	2.8386340141296387	0.25503286719322205	0.4325300455093384	1	1	25	transcript
5	pieman	gpt2	in journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day	 I	I’m	,	4.141576766967773	2.8491108417510986	0.18647105991840363	0.33458849787712097	1	1	25	transcript
6	pieman	gpt2	journalism in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m	 walking	walking	 going	4.557310104370117	5.723288536071777	0.006406348664313555	0.130757138133049	0	0	25	transcript
7	pieman	gpt2	in the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking	 toward	toward	 down	4.490621089935303	3.211127758026123	0.0043458216823637486	0.19975276291370392	0	0	25	transcript
8	pieman	gpt2	the Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward	 the	the	 the	4.7305121421813965	3.993450880050659	0.37760698795318604	0.37760698795318604	1	1	25	transcript
9	pieman	gpt2	Bronx where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the	 campus	campus	 door	4.70767879486084	7.285701751708984	0.01642218977212906	0.03490983694791794	1	1	25	transcript
10	pieman	gpt2	where I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus	 center	center	 of	4.575526237487793	3.9083993434906006	0.0006193405133672059	0.30178651213645935	0	0	25	transcript
11	pieman	gpt2	I toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center	 and	and	,	4.755430698394775	3.5454394817352295	0.07019036263227463	0.23313018679618835	1	1	25	transcript
12	pieman	gpt2	toiled as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and	 out	out	 saw	4.962793350219727	5.074395179748535	0.0012123434571549296	0.08576829731464386	0	0	25	transcript
13	pieman	gpt2	as a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out	 comes	comes	 of	4.937284469604492	2.241791009902954	0.0005705678486265242	0.5136266946792603	0	0	25	transcript
14	pieman	gpt2	a hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes	 the	the	 a	5.198668956756592	4.147354602813721	0.13029742240905762	0.32240065932273865	1	1	25	transcript
15	pieman	gpt2	hard boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the	 elusive	elusive	 man	5.136991024017334	7.592493057250977	0.0001892751024570316	0.021578185260295868	0	0	25	transcript
16	pieman	gpt2	boiled reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive	 Dean	Dean	" """	5.108056545257568	7.760924816131592	0.00035095945349894464	0.0540253110229969	0	0	25	transcript
17	pieman	gpt2	reporter for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean	 McG	McGowan,	 of	5.145992755889893	4.004319667816162	0.00013065927487332374	0.378452330827713	0	0	25	transcript
18	pieman	gpt2	for the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan,	 architect	architect	 who	5.017916679382324	4.765081405639648	3.517806817399105e-06	0.20108622312545776	0	0	25	transcript
19	pieman	gpt2	the Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect	 of	of	 of	5.376943111419678	1.4747645854949951	0.7335487008094788	0.7335487008094788	1	1	25	transcript
20	pieman	gpt2	Ram, the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of	 a	a	 the	5.093862533569336	4.143484115600586	0.05435210093855858	0.48094019293785095	1	1	25	transcript
21	pieman	gpt2	the student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a	 policy	policy	 new	5.154307842254639	6.489935398101807	0.0020886221900582314	0.16482464969158173	0	0	25	transcript
22	pieman	gpt2	student newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy	 to	to	 that	5.326533794403076	3.881782293319702	0.020068692043423653	0.4385063350200653	0	1	25	transcript
23	pieman	gpt2	newspaper at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to	 replace	replace	 ban	5.311534404754639	5.773924827575684	0.0028573886957019567	0.047459788620471954	0	0	25	transcript
24	pieman	gpt2	at Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace	 Ford	Fordham’s	 the	5.421972274780273	5.959082126617432	0.002169142011553049	0.27198341488838196	0	0	25	transcript
25	pieman	gpt2	Fordham University. And one day I’m walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham’s	 traditionally	traditionally	 $	5.236461162567139	7.458034515380859	5.0186899898108095e-05	0.02948438562452793	0	0	25	transcript
