	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	piemanpni	gpt2	I began my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward	 the	the	 the	4.666940689086914	3.6770172119140625	0.39814063906669617	0.39814063906669617	1	1	30	transcript
1	piemanpni	gpt2	began my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the	 campus	campus	 corner	4.7584452629089355	7.019822597503662	0.006494580768048763	0.030815118923783302	0	0	30	transcript
2	piemanpni	gpt2	my illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus	 center	center	 of	4.85434627532959	3.466130256652832	0.00045623930054716766	0.3473367393016815	0	0	30	transcript
3	piemanpni	gpt2	illustrious career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center	 and	and	,	5.1199421882629395	3.4829678535461426	0.09967222809791565	0.22369816899299622	1	1	30	transcript
4	piemanpni	gpt2	career as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and	 out	out	 I	4.936668872833252	4.896761894226074	0.002324002329260111	0.14014090597629547	0	0	30	transcript
5	piemanpni	gpt2	as a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out	 comes	comes	 of	4.920552730560303	2.378415822982788	0.0011599352583289146	0.5321448445320129	0	0	30	transcript
6	piemanpni	gpt2	a hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes	 the	the	 a	5.070555686950684	3.914665937423706	0.12621572613716125	0.3406953811645508	1	1	30	transcript
7	piemanpni	gpt2	hard boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the	 elusive	elusive	 man	5.041114807128906	7.613956451416016	0.00017858564388006926	0.022612424567341805	0	0	30	transcript
8	piemanpni	gpt2	boiled reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive	 Dean	Dean	,	5.00049352645874	7.663029193878174	0.00043019017903134227	0.07505684345960617	0	0	30	transcript
9	piemanpni	gpt2	reporter in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean	 McG	McGowan,	 of	5.019807815551758	4.043277740478516	0.00016015965957194567	0.3881412744522095	0	0	30	transcript
10	piemanpni	gpt2	in the Bronx where I toiled for the Ram, uh, Fordham University’s student newspaper. And one day, I’m walking toward the campus center and out comes the elusive Dean McGowan,	 architect	architect	 who	4.86881685256958	4.6459197998046875	4.891250227956334e-06	0.23636998236179352	0	0	30	transcript
