	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	milkywayoriginal	gpt2	He took a deep breath and tried to calm down.	 The	The	" """	2.3131206035614014	2.8987059593200684	0.028214527294039726	0.30218905210494995	1	1	10	transcript
1	milkywayoriginal	gpt2	took a deep breath and tried to calm down. The	 situation	situation	 man	2.7447774410247803	8.006305694580078	0.002439079573377967	0.016463592648506165	0	0	10	transcript
2	milkywayoriginal	gpt2	a deep breath and tried to calm down. The situation	 seemed	seemed	 was	3.687887191772461	3.678422689437866	0.038961440324783325	0.38285642862319946	1	1	10	transcript
3	milkywayoriginal	gpt2	deep breath and tried to calm down. The situation seemed	 almost	almost	 to	3.9399304389953613	4.072575092315674	0.0036838615778833628	0.3403017818927765	0	0	10	transcript
4	milkywayoriginal	gpt2	breath and tried to calm down. The situation seemed almost	 hopeless	hopeless,	 hopeless	4.676418781280518	5.295642852783203	0.08963324129581451	0.08963324129581451	1	1	10	transcript
5	milkywayoriginal	gpt2	and tried to calm down. The situation seemed almost hopeless,	 and	and	 but	3.9019582271575928	3.657968521118164	0.14705631136894226	0.2732260525226593	1	1	10	transcript
6	milkywayoriginal	gpt2	tried to calm down. The situation seemed almost hopeless, and	 after	after	 he	3.8245489597320557	5.531566143035889	0.006732296198606491	0.10538477450609207	0	0	10	transcript
7	milkywayoriginal	gpt2	to calm down. The situation seemed almost hopeless, and after	 he	he	 a	4.027679920196533	4.318543910980225	0.007210761774331331	0.3696807026863098	0	0	10	transcript
8	milkywayoriginal	gpt2	calm down. The situation seemed almost hopeless, and after he	 spent	spent	 had	4.476888656616211	5.403863430023193	0.0023394941817969084	0.11710357666015625	0	0	10	transcript
9	milkywayoriginal	gpt2	down. The situation seemed almost hopeless, and after he spent	 most	most	 the	4.301628589630127	3.8225653171539307	0.027459461241960526	0.1609702706336975	0	1	10	transcript
10	milkywayoriginal	gpt2	The situation seemed almost hopeless, and after he spent most	 of	of	 of	4.703068733215332	0.14924627542495728	0.9847917556762695	0.9847917556762695	1	1	10	transcript
11	milkywayoriginal	gpt2	situation seemed almost hopeless, and after he spent most of	 the	the	 the	4.7006306648254395	2.105114221572876	0.505805253982544	0.505805253982544	1	1	10	transcript
12	milkywayoriginal	gpt2	seemed almost hopeless, and after he spent most of the	 last	last	 day	4.283849716186523	3.591890335083008	0.014991763979196548	0.29279884696006775	0	0	10	transcript
13	milkywayoriginal	gpt2	almost hopeless, and after he spent most of the last	 weeks	weeks	 year	4.049206256866455	4.08958101272583	0.004368002526462078	0.11604040116071701	0	0	10	transcript
14	milkywayoriginal	gpt2	hopeless, and after he spent most of the last weeks	 drinking	drinking,	 of	4.156965255737305	4.544556140899658	0.001291514839977026	0.30737006664276123	0	0	10	transcript
