	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	shapessocial	gpt2	A young boy carrying a ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several	 times	times,	 times	3.5696675777435303	2.125466823577881	0.47837620973587036	0.47837620973587036	1	1	50	transcript
1	shapessocial	gpt2	young boy carrying a ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times,	 passing	passing	 and	3.6142690181732178	5.590473651885986	0.0011286039371043444	0.09106798470020294	0	0	50	transcript
2	shapessocial	gpt2	boy carrying a ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing	 it	it	 it	3.7845983505249023	3.42999005317688	0.29745128750801086	0.29745128750801086	1	1	50	transcript
3	shapessocial	gpt2	carrying a ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it	 to	to	 to	3.844027519226074	3.6091113090515137	0.20657244324684143	0.20657244324684143	1	1	50	transcript
4	shapessocial	gpt2	a ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to	 himself	himself.	 the	3.8048295974731445	3.635878086090088	0.006428305525332689	0.35891038179397583	0	0	50	transcript
5	shapessocial	gpt2	ball goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself.	 As	As	 The	3.624361753463745	3.948479413986206	0.013055850751698017	0.19877831637859344	0	1	50	transcript
6	shapessocial	gpt2	goes to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As	 he	he	 he	3.6777424812316895	2.5717151165008545	0.4417628347873688	0.4417628347873688	1	1	50	transcript
7	shapessocial	gpt2	to an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he	 circles	circles	 does	3.7185826301574707	4.991395950317383	0.0014693544944748282	0.10591935366392136	0	0	50	transcript
8	shapessocial	gpt2	an empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles	 the	the	 the	3.852689504623413	2.3733701705932617	0.3374888598918915	0.3374888598918915	1	1	50	transcript
9	shapessocial	gpt2	empty playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the	 ball	ball,	 ball	3.7353262901306152	3.9052815437316895	0.37861719727516174	0.37861719727516174	1	1	50	transcript
10	shapessocial	gpt2	playground to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball,	 lining	lining	 he	3.766120433807373	2.846985101699829	2.595886599010555e-06	0.4705435335636139	0	0	50	transcript
11	shapessocial	gpt2	to play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining	 up	up	 up	3.778047561645508	0.8032232522964478	0.8434386253356934	0.8434386253356934	1	1	50	transcript
12	shapessocial	gpt2	play by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining up	 his	his	 his	3.7378933429718018	2.8592963218688965	0.444308340549469	0.444308340549469	1	1	50	transcript
13	shapessocial	gpt2	by himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining up his	 next	next	 shot	3.7124359607696533	3.308488130569458	0.017561640590429306	0.5676392316818237	1	1	50	transcript
14	shapessocial	gpt2	himself. The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining up his next	 shot	shot,	 shot	3.7130730152130127	2.486823320388794	0.6339209675788879	0.6339209675788879	1	1	50	transcript
15	shapessocial	gpt2	The boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining up his next shot,	 his	his	 he	3.621297597885132	3.148711919784546	0.024728642776608467	0.43973416090011597	1	1	50	transcript
16	shapessocial	gpt2	boy kicks the ball and then dashes after it. He lines up his shot and kicks the ball again. The boy catches up to the ball and bounces it off the playground’s fences several times, passing it to himself. As he circles the ball, lining up his next shot, his	 father	father	 eyes	3.6986660957336426	5.915882587432861	0.015548164024949074	0.05058257654309273	0	0	50	transcript
