	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	black	gpt2	So I was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let	 part	part	 it	3.5921034812927246	1.7451136112213135	3.912900137947872e-05	0.5632073283195496	0	0	100	transcript
1	black	gpt2	I was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part	 one	one	 of	3.66398024559021	1.4568661451339722	0.0244974996894598	0.8151761889457703	1	1	100	transcript
2	black	gpt2	was a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one	 play	play.	 play	3.7149813175201416	4.346968173980713	0.19021520018577576	0.19021520018577576	1	1	100	transcript
3	black	gpt2	a junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play.	 My	My	 I	3.7737834453582764	3.885840654373169	0.012186103500425816	0.1765906810760498	0	0	100	transcript
4	black	gpt2	junior in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My	 moment	moment	 first	3.784149408340454	6.1175761222839355	9.640464122639969e-05	0.1172918900847435	0	0	100	transcript
5	black	gpt2	in college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment	 is	is	 of	3.827519655227661	3.4794929027557373	0.017545484006404877	0.27172398567199707	0	0	100	transcript
6	black	gpt2	college when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is	 coming	coming	 over	3.820929765701294	5.151160717010498	0.021226122975349426	0.15002456307411194	1	1	100	transcript
7	black	gpt2	when I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming	 now	now.	.	3.8052096366882324	3.652015447616577	0.006529146805405617	0.167287677526474	0	0	100	transcript
8	black	gpt2	I got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now.	 Yes	Yes	 I	3.783160448074341	3.6423823833465576	0.000851430871989578	0.26490384340286255	0	0	100	transcript
9	black	gpt2	got my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes	 all	all	,	3.837982654571533	1.7147393226623535	0.0006762964185327291	0.6957075595855713	0	0	100	transcript
10	black	gpt2	my first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all	 the	the	 the	3.897142171859741	4.115606784820557	0.15743131935596466	0.15743131935596466	1	1	100	transcript
11	black	gpt2	first paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the	 training	training	 time	3.835742473602295	6.597081184387207	0.0001319971779594198	0.09127405285835266	0	0	100	transcript
12	black	gpt2	paying in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training	 it	it's	 and	3.8141767978668213	4.005904197692871	0.0031240053940564394	0.14121784269809723	0	0	100	transcript
13	black	gpt2	in my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's	 coming	coming	 been	3.8219635486602783	3.4388535022735596	0.0037772308569401503	0.25327637791633606	0	0	100	transcript
14	black	gpt2	my field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming	 now	now.	 from	3.835254669189453	3.161663770675659	0.0034167857374995947	0.14744053781032562	0	0	100	transcript
15	black	gpt2	field on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now.	 When	When	 I	3.7863667011260986	4.354608058929443	0.00583610637113452	0.20288364589214325	0	0	100	transcript
16	black	gpt2	on the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When	 side	side	 I	3.8293099403381348	2.64371395111084	1.395197250531055e-05	0.4564051926136017	0	0	100	transcript
17	black	gpt2	the radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side	 one	one	 one	3.9195401668548584	0.9720198512077332	0.7575175762176514	0.7575175762176514	1	1	100	transcript
18	black	gpt2	radio. This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one	 would	would	 is	3.86450457572937	4.438914775848389	0.0019078808836638927	0.10237044841051102	0	0	100	transcript
19	black	gpt2	This is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would	 end	end	 play	3.928224802017212	4.512486457824707	0.0014994320226833224	0.16531376540660858	0	0	100	transcript
20	black	gpt2	is not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end	 I	I	,	4.008379936218262	2.695577383041382	0.026643356308341026	0.36168935894966125	1	1	100	transcript
21	black	gpt2	not an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I	 had	had	'd	3.997710943222046	2.200023651123047	0.012451914139091969	0.3913840651512146	0	1	100	transcript
22	black	gpt2	an internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had	 to	to	 to	4.043449878692627	2.439887285232544	0.6270963549613953	0.6270963549613953	1	1	100	transcript
23	black	gpt2	internship, I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to	 lift	lift	 go	3.9960787296295166	5.2865118980407715	0.001737147569656372	0.07380906492471695	0	0	100	transcript
24	black	gpt2	I'm getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift	 the	the	 the	4.026722431182861	3.0337424278259277	0.24975812435150146	0.24975812435150146	1	1	100	transcript
25	black	gpt2	getting a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the	 needle	needle	 tur	3.9834611415863037	5.527174472808838	0.0732104629278183	0.18881575763225555	1	1	100	transcript
26	black	gpt2	a check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle	 and	and	 up	3.997486114501953	3.3179962635040283	0.12651105225086212	0.2393040657043457	1	1	100	transcript
27	black	gpt2	check. It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and	 here	here's	 put	3.9342703819274902	5.408853054046631	0.00012828972830902785	0.10591920465230942	0	0	100	transcript
28	black	gpt2	It was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's	 my	my	 the	4.007513523101807	3.5759942531585693	0.06489630788564682	0.2619040012359619	0	1	100	transcript
29	black	gpt2	was a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my	 moment	moment.	 moment	3.997819662094116	6.256979942321777	0.10722454637289047	0.10722454637289047	1	1	100	transcript
30	black	gpt2	a country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment.	 I	I	 I	4.030771255493164	4.6030449867248535	0.15982873737812042	0.15982873737812042	1	1	100	transcript
31	black	gpt2	country and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I	 get	get	'm	3.978076219558716	4.439394950866699	0.005417786072939634	0.14822383224964142	0	0	100	transcript
32	black	gpt2	and western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get	 to	to	 to	4.0011162757873535	4.28796911239624	0.1592637151479721	0.1592637151479721	1	1	100	transcript
33	black	gpt2	western radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to	 read	read	 play	3.927309274673462	5.188182830810547	0.001164002576842904	0.09092769771814346	0	0	100	transcript
34	black	gpt2	radio station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read	 the	the	 the	3.9573974609375	4.1785454750061035	0.24733322858810425	0.24733322858810425	1	1	100	transcript
35	black	gpt2	station and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the	 weather	weather	 lyrics	3.940011739730835	5.596072673797607	0.00030843575950711966	0.16160525381565094	0	0	100	transcript
36	black	gpt2	and my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather	 live	live	 and	3.9811747074127197	4.06480598449707	0.00017688696971163154	0.1449146419763565	0	0	100	transcript
37	black	gpt2	my job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live	 for	for	,	4.029738903045654	3.2037222385406494	0.01962418109178543	0.2246280014514923	0	1	100	transcript
38	black	gpt2	job, though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for	 Jefferson	Jefferson	 the	4.031319618225098	3.8484432697296143	1.256564701179741e-06	0.3550755977630615	0	0	100	transcript
39	black	gpt2	though it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson	 City	City	,	4.1573333740234375	5.110105037689209	0.03568142279982567	0.09174349159002304	0	1	100	transcript
40	black	gpt2	it was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City	 Missouri	Missouri.	,	4.168420791625977	4.440742492675781	6.167758692754433e-05	0.19403903186321259	0	0	100	transcript
41	black	gpt2	was only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri.	 Then	Then	 I	4.205235958099365	4.469673156738281	0.0073206438682973385	0.22667767107486725	0	0	100	transcript
42	black	gpt2	only on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then	 I	I	 I	4.208253383636475	3.9324839115142822	0.3203571140766144	0.3203571140766144	1	1	100	transcript
43	black	gpt2	on the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I	 played	played	 get	4.204676151275635	4.457190036773682	0.001776578021235764	0.09941636025905609	0	0	100	transcript
44	black	gpt2	the weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played	 commercials	commercials	 the	4.237903118133545	4.904916763305664	1.67906800925266e-05	0.1635327786207199	0	0	100	transcript
45	black	gpt2	weekends, was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials	 and	and	 for	4.3085408210754395	3.0222272872924805	0.11306628584861755	0.3257981538772583	1	1	100	transcript
46	black	gpt2	was to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and	 while	while	 I	4.261280059814453	5.91640043258667	0.00034492227132432163	0.10438364744186401	0	0	100	transcript
47	black	gpt2	to play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while	 the	the	 I	4.354672431945801	3.9603826999664307	0.09486007690429688	0.31223729252815247	1	1	100	transcript
48	black	gpt2	play the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the	 commercials	commercials	 weather	4.311400890350342	6.190028667449951	0.053848639130592346	0.16139893233776093	1	1	100	transcript
49	black	gpt2	the top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the commercials	 were	were	 were	4.394246578216553	2.9434266090393066	0.5055876970291138	0.5055876970291138	1	1	100	transcript
50	black	gpt2	top country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the commercials were	 playing	playing	 playing	4.321623802185059	3.6757984161376953	0.2090979367494583	0.2090979367494583	1	1	100	transcript
51	black	gpt2	country hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the commercials were playing	 I	I	 I	4.28248405456543	3.199341297149658	0.33889344334602356	0.33889344334602356	1	1	100	transcript
52	black	gpt2	hits of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the commercials were playing I	 had	had	'd	4.222668647766113	4.131062030792236	0.07863917201757431	0.12520185112953186	1	1	100	transcript
53	black	gpt2	of the week each Sunday. It actually came on an album pre recorded, so I had to take it out of the sleeve and put it on the turntable just so, and put the needle down on side one caring not to scratch it, and then let part one play. My moment is coming now. Yes all the training it's coming now. When side one would end I had to lift the needle and here's my moment. I get to read the weather live for Jefferson City Missouri. Then I played commercials and while the commercials were playing I had	 to	to	 to	4.180985450744629	2.097195863723755	0.6375027894973755	0.6375027894973755	1	1	100	transcript
