	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	seinfeld	gpt2	Jerry and George strolled through the airport with their suitcases.	 George	George	"
"	3.727323532104492	4.580077171325684	0.07327207177877426	0.17826633155345917	1	1	10	transcript
1	seinfeld	gpt2	and George strolled through the airport with their suitcases. George	 walked	walked	 was	4.587002277374268	5.421980381011963	0.009976102970540524	0.09033486992120743	0	0	10	transcript
2	seinfeld	gpt2	George strolled through the airport with their suitcases. George walked	 quickly	quickly,	 up	4.574958801269531	3.5297868251800537	0.005156876053661108	0.14425741136074066	0	0	10	transcript
3	seinfeld	gpt2	strolled through the airport with their suitcases. George walked quickly,	 grim	grimacing	 and	4.728425979614258	6.298913955688477	0.000273486744845286	0.06434111297130585	0	0	10	transcript
4	seinfeld	gpt2	through the airport with their suitcases. George walked quickly, grimacing	 as	as	.	4.795967102050781	2.773103952407837	0.12070994079113007	0.31393495202064514	1	1	10	transcript
5	seinfeld	gpt2	the airport with their suitcases. George walked quickly, grimacing as	 he	he	 he	4.913926124572754	2.1518049240112305	0.6189276576042175	0.6189276576042175	1	1	10	transcript
6	seinfeld	gpt2	airport with their suitcases. George walked quickly, grimacing as he	 scanned	scanned	 looked	4.811211585998535	5.299108028411865	0.006818629801273346	0.06560393422842026	0	0	10	transcript
7	seinfeld	gpt2	with their suitcases. George walked quickly, grimacing as he scanned	 the	the	 the	4.591876983642578	2.2640836238861084	0.6634824275970459	0.6634824275970459	1	1	10	transcript
8	seinfeld	gpt2	their suitcases. George walked quickly, grimacing as he scanned the	 signs	signs	 room	4.419858932495117	6.85604190826416	0.00030970864463597536	0.10863812267780304	0	0	10	transcript
9	seinfeld	gpt2	suitcases. George walked quickly, grimacing as he scanned the signs	 to	to	.	5.130643367767334	3.2119882106781006	0.00707339309155941	0.35009992122650146	0	0	10	transcript
10	seinfeld	gpt2	George walked quickly, grimacing as he scanned the signs to	 figure	figure	 make	4.628025054931641	3.7521960735321045	0.004003884270787239	0.22872549295425415	0	0	10	transcript
