	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	milkywaysynonyms	gpt2	Martin took a deep breath	 and	and	 and	3.466968297958374	2.1592259407043457	0.36026471853256226	0.36026471853256226	1	1	5	transcript
1	milkywaysynonyms	gpt2	took a deep breath and	 tried	tried	 said	3.1916403770446777	5.662951469421387	0.008348333649337292	0.056491341441869736	0	0	5	transcript
2	milkywaysynonyms	gpt2	a deep breath and tried	 to	to	 to	5.255867958068848	1.3682684898376465	0.8135039806365967	0.8135039806365967	1	1	5	transcript
3	milkywaysynonyms	gpt2	deep breath and tried to	 calm	calm	 get	5.025403022766113	6.208520889282227	0.02345190942287445	0.034042757004499435	1	1	5	transcript
4	milkywaysynonyms	gpt2	breath and tried to calm	 down	down.	 down	5.742946624755859	3.3961594104766846	0.19348549842834473	0.19348549842834473	1	1	5	transcript
5	milkywaysynonyms	gpt2	and tried to calm down.	 The	The	"
"	3.827993869781494	3.89400577545166	0.03077838383615017	0.2964031398296356	1	1	5	transcript
6	milkywaysynonyms	gpt2	tried to calm down. The	 situation	situation	 man	3.9701061248779297	8.354714393615723	0.0024211385753005743	0.011705947108566761	0	0	5	transcript
7	milkywaysynonyms	gpt2	to calm down. The situation	 was	was	 is	4.429062843322754	3.719085931777954	0.12734369933605194	0.27461233735084534	1	1	5	transcript
8	milkywaysynonyms	gpt2	calm down. The situation was	 almost	almost	 so	4.714946269989014	5.935571670532227	0.004226305987685919	0.05473903939127922	0	0	5	transcript
9	milkywaysynonyms	gpt2	down. The situation was almost	 desperate	desperate,	 as	4.283548355102539	5.065973281860352	0.0014626161428168416	0.11089380830526352	0	0	5	transcript
10	milkywaysynonyms	gpt2	The situation was almost desperate,	 and	and	 and	5.217041969299316	4.4960432052612305	0.14979054033756256	0.14979054033756256	1	1	5	transcript
11	milkywaysynonyms	gpt2	situation was almost desperate, and	 after	after	 the	5.202547550201416	5.92849588394165	0.005793425254523754	0.12899994850158691	0	0	5	transcript
12	milkywaysynonyms	gpt2	was almost desperate, and after	 Martin	Martin	 a	5.472906589508057	5.623064994812012	4.1284762119175866e-05	0.1377677470445633	0	0	5	transcript
13	milkywaysynonyms	gpt2	almost desperate, and after Martin	 spent	spent	's	6.416965484619141	5.653040885925293	0.0009395544766448438	0.1742032766342163	0	0	5	transcript
14	milkywaysynonyms	gpt2	desperate, and after Martin spent	 most	most	 a	6.403398513793945	4.277304649353027	0.018208250403404236	0.10904674232006073	0	0	5	transcript
