	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	milkywayvodka	gpt2	She took a deep breath and tried to calm down. The situation seemed too good, and after she spent most	 of	of	 of	3.2823493480682373	0.11288367211818695	0.9887387752532959	0.9887387752532959	1	1	20	transcript
1	milkywayvodka	gpt2	took a deep breath and tried to calm down. The situation seemed too good, and after she spent most of	 the	the	 the	3.376798391342163	1.5891437530517578	0.48116612434387207	0.48116612434387207	1	1	20	transcript
2	milkywayvodka	gpt2	a deep breath and tried to calm down. The situation seemed too good, and after she spent most of the	 last	last	 day	3.594686508178711	3.8850014209747314	0.019111229106783867	0.19938987493515015	0	1	20	transcript
3	milkywayvodka	gpt2	deep breath and tried to calm down. The situation seemed too good, and after she spent most of the last	 weeks	weeks	 few	3.766165256500244	3.7336182594299316	0.0017303690547123551	0.23240669071674347	0	0	20	transcript
4	milkywayvodka	gpt2	breath and tried to calm down. The situation seemed too good, and after she spent most of the last weeks	 worrying	worrying,	 of	4.153329849243164	4.815932750701904	0.0006021738518029451	0.17397795617580414	0	0	20	transcript
5	milkywayvodka	gpt2	and tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying,	 she	she	 she	4.052326202392578	5.240966320037842	0.32048624753952026	0.32048624753952026	1	1	20	transcript
6	milkywayvodka	gpt2	tried to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she	 knew	knew	 decided	3.935157060623169	4.732137680053711	0.0024808228481560946	0.13995064795017242	0	0	20	transcript
7	milkywayvodka	gpt2	to calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew	 she	she	 she	4.132238388061523	2.6725175380706787	0.3454432487487793	0.3454432487487793	1	1	20	transcript
8	milkywayvodka	gpt2	calm down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she	 could	could	 had	4.163279056549072	2.654059410095215	0.05481596663594246	0.23727008700370789	0	1	20	transcript
9	milkywayvodka	gpt2	down. The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could	 enjoy	enjoy	 not	3.960395097732544	4.478192329406738	0.0005165085312910378	0.12431028485298157	0	0	20	transcript
10	milkywayvodka	gpt2	The situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy	 the	the	 the	4.284727573394775	3.5127060413360596	0.24473698437213898	0.24473698437213898	1	1	20	transcript
11	milkywayvodka	gpt2	situation seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the	 moment	moment.	 rest	4.23689079284668	6.415619850158691	0.03165733814239502	0.08038166165351868	1	1	20	transcript
12	milkywayvodka	gpt2	seemed too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment.	 She	She	"
"	4.002761363983154	3.557896614074707	0.1198195368051529	0.3758157193660736	1	1	20	transcript
13	milkywayvodka	gpt2	too good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She	 looked	looked	 was	3.706868886947632	5.1298723220825195	0.013398629613220692	0.09099753201007843	0	0	20	transcript
14	milkywayvodka	gpt2	good, and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked	 at	at	 at	3.6225426197052	3.4008028507232666	0.22162841260433197	0.22162841260433197	1	1	20	transcript
15	milkywayvodka	gpt2	and after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at	 her	her	 the	3.7179667949676514	4.126210689544678	0.24789763987064362	0.25934693217277527	1	1	20	transcript
16	milkywayvodka	gpt2	after she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her	 reflection	reflection	 watch	3.679098129272461	6.071095943450928	0.011578903533518314	0.07056073844432831	0	0	20	transcript
17	milkywayvodka	gpt2	she spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection	 in	in	 in	3.733184337615967	2.309253215789795	0.49613770842552185	0.49613770842552185	1	1	20	transcript
18	milkywayvodka	gpt2	spent most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in	 the	the	 the	3.9266397953033447	1.3396034240722656	0.7893171310424805	0.7893171310424805	1	1	20	transcript
19	milkywayvodka	gpt2	most of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the	 mirror	mirror	 mirror	3.7563741207122803	1.7356311082839966	0.8011130690574646	0.8011130690574646	1	1	20	transcript
20	milkywayvodka	gpt2	of the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror	 and	and	 and	3.726278781890869	2.2159979343414307	0.3316922187805176	0.3316922187805176	1	1	20	transcript
21	milkywayvodka	gpt2	the last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and	 started	started	 said	3.688973903656006	5.010147571563721	0.005040973424911499	0.0839986801147461	0	0	20	transcript
22	milkywayvodka	gpt2	last weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started	 laughing	laughing	 to	3.668943166732788	3.1406426429748535	0.038805413991212845	0.5332333445549011	1	1	20	transcript
23	milkywayvodka	gpt2	weeks worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing	 uncontroll	uncontrollably.	.	3.752200126647949	2.321824550628662	0.016988016664981842	0.5732939839363098	0	1	20	transcript
24	milkywayvodka	gpt2	worrying, she knew she could enjoy the moment. She looked at her reflection in the mirror and started laughing uncontrollably.	 That	That	"
"	2.938150644302368	3.2332773208618164	0.003992113750427961	0.3833328187465668	0	0	20	transcript
