	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	tunnel	gpt2	Tonight, a story by Frederik Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had	 ever	ever	 ever	4.1059136390686035	2.2225863933563232	0.5883015394210815	0.5883015394210815	1	1	30	transcript
1	tunnel	gpt2	a story by Frederik Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever	 had	had	 had	4.092114448547363	2.2500243186950684	0.5096661448478699	0.5096661448478699	1	1	30	transcript
2	tunnel	gpt2	story by Frederik Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had	 in	in	.	4.014377593994141	1.8988032341003418	0.049196742475032806	0.5667721629142761	1	1	30	transcript
3	tunnel	gpt2	by Frederik Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in	 his	his	 his	4.053142547607422	0.6175088286399841	0.9245114326477051	0.9245114326477051	1	1	30	transcript
4	tunnel	gpt2	Frederik Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his	 life	life.	 life	3.852886915206909	1.0693470239639282	0.8283181190490723	0.8283181190490723	1	1	30	transcript
5	tunnel	gpt2	Pohl: Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life.	 He	He	 He	3.8821628093719482	4.109651565551758	0.2690383493900299	0.2690383493900299	1	1	30	transcript
6	tunnel	gpt2	Tunnel Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He	 could	could	 was	3.4377424716949463	4.277691841125488	0.02201041765511036	0.18863828480243683	1	1	30	transcript
7	tunnel	gpt2	Under the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He could	 still	still	 feel	3.5102434158325195	3.1856095790863037	0.01690693572163582	0.17273780703544617	0	0	30	transcript
8	tunnel	gpt2	the World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He could still	 hear	hear	 hear	3.464372158050537	2.6453869342803955	0.2694186866283417	0.2694186866283417	1	1	30	transcript
9	tunnel	gpt2	World. On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He could still hear	 and	and	 the	3.3221983909606934	3.8172004222869873	0.003912309650331736	0.4456665813922882	0	0	30	transcript
10	tunnel	gpt2	On the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He could still hear and	 feel	feel	 feel	3.342820167541504	2.8854706287384033	0.34745869040489197	0.34745869040489197	1	1	30	transcript
11	tunnel	gpt2	the morning of June fifteenth, Guy Burckhardt woke up screaming. It was more real than any dream he had ever had in his life. He could still hear and feel	 that	that	 the	3.4843640327453613	3.550644874572754	0.012836441397666931	0.45758962631225586	0	1	30	transcript
