	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	prettymouth	gpt2	When the phone rang, the gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't	 answer	answer	 know	3.872654914855957	4.090614318847656	0.010946935974061489	0.1533149778842926	0	0	25	transcript
1	prettymouth	gpt2	the phone rang, the gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer	 it	it.	.	4.162398338317871	2.506068468093872	0.06067919358611107	0.4508041739463806	1	1	25	transcript
2	prettymouth	gpt2	phone rang, the gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it.	 The	The	"
"	4.160455703735352	3.338791608810425	0.08039361983537674	0.352522611618042	1	1	25	transcript
3	prettymouth	gpt2	rang, the gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The	 girl	girl	 girl	3.999948024749756	3.501340866088867	0.5580258965492249	0.5580258965492249	1	1	25	transcript
4	prettymouth	gpt2	the gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl	 heard	heard	 said	3.9982590675354004	5.0952839851379395	0.00039074395317584276	0.06625571101903915	0	0	25	transcript
5	prettymouth	gpt2	gray haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard	 him	him	 him	4.195075511932373	2.8992671966552734	0.3703220784664154	0.3703220784664154	1	1	25	transcript
6	prettymouth	gpt2	haired man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him	 as	as	 and	4.110730171203613	4.699645042419434	0.006402916274964809	0.13409176468849182	0	0	25	transcript
7	prettymouth	gpt2	man asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as	 if	if	 he	4.1145920753479	2.2460877895355225	0.049635645002126694	0.5822577476501465	1	1	25	transcript
8	prettymouth	gpt2	asked the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if	 from	from	 he	4.130244255065918	2.699658155441284	0.004268246702849865	0.5326290130615234	0	0	25	transcript
9	prettymouth	gpt2	the girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from	 a	a	 a	4.485106468200684	3.8078927993774414	0.20847252011299133	0.20847252011299133	1	1	25	transcript
10	prettymouth	gpt2	girl, with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a	 distance	distance,	 distant	4.2886552810668945	5.587662220001221	0.1259520947933197	0.13198255002498627	1	1	25	transcript
11	prettymouth	gpt2	with quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a distance,	 and	and	 and	4.264846324920654	4.381645679473877	0.31766438484191895	0.31766438484191895	1	1	25	transcript
12	prettymouth	gpt2	quite some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and	 turned	turned	 she	4.075294017791748	5.485173225402832	0.012050684541463852	0.10226000845432281	0	0	25	transcript
13	prettymouth	gpt2	some little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned	 her	her	 to	4.057859897613525	2.995429754257202	0.21105633676052094	0.22962793707847595	1	1	25	transcript
14	prettymouth	gpt2	little deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her	 face	face	 head	3.883244037628174	1.9140048027038574	0.05157909914851189	0.5981571674346924	1	1	25	transcript
15	prettymouth	gpt2	deference, if she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face	 toward	toward	 to	3.936065196990967	3.118826389312744	0.07545880973339081	0.2585017681121826	1	1	25	transcript
16	prettymouth	gpt2	if she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward	 him	him,	 him	3.7730350494384766	2.5962119102478027	0.4641783535480499	0.4641783535480499	1	1	25	transcript
17	prettymouth	gpt2	she would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him,	 one	one	 her	3.6303038597106934	5.568179130554199	0.00272172037512064	0.09414494782686234	0	0	25	transcript
18	prettymouth	gpt2	would rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one	 eye	eye	 hand	3.8006603717803955	4.166446685791016	0.1155816987156868	0.2268563210964203	1	1	25	transcript
19	prettymouth	gpt2	rather for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye	 on	on	 on	3.4268643856048584	5.583375453948975	0.11500231921672821	0.11500231921672821	1	1	25	transcript
20	prettymouth	gpt2	for any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on	 the	the	 him	3.4227864742279053	2.4654548168182373	0.27342748641967773	0.30421116948127747	1	1	25	transcript
21	prettymouth	gpt2	any reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on the	 side	side	 ground	3.359945297241211	6.155083656311035	0.004487993661314249	0.1208333820104599	0	0	25	transcript
22	prettymouth	gpt2	reason he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on the side	 of	of	 of	3.347031354904175	1.1216460466384888	0.8146937489509583	0.8146937489509583	1	1	25	transcript
23	prettymouth	gpt2	he didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on the side of	 the	the	 his	3.181412935256958	1.6261816024780273	0.24077923595905304	0.4292476773262024	1	1	25	transcript
24	prettymouth	gpt2	didn't answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on the side of the	 light	light	 room	3.211507797241211	5.660978317260742	0.0007005864754319191	0.08673964440822601	0	0	25	transcript
25	prettymouth	gpt2	answer it. The girl heard him as if from a distance, and turned her face toward him, one eye on the side of the light	 closed	closed	-	3.3037593364715576	4.067563533782959	2.9564926080638543e-05	0.19094853103160858	0	0	25	transcript
26	prettymouth	gpt2	it. The girl heard him as if from a distance, and turned her face toward him, one eye on the side of the light closed	 tight	tight,	,	3.5653116703033447	3.1755497455596924	0.0015025989850983024	0.21289071440696716	0	0	25	transcript
27	prettymouth	gpt2	The girl heard him as if from a distance, and turned her face toward him, one eye on the side of the light closed tight,	 her	her	 and	3.8000619411468506	3.727775812149048	0.054422006011009216	0.3165545165538788	1	1	25	transcript
28	prettymouth	gpt2	girl heard him as if from a distance, and turned her face toward him, one eye on the side of the light closed tight, her	 open	open	 other	3.658477306365967	4.964593410491943	0.0002760272764135152	0.1497562676668167	0	0	25	transcript
29	prettymouth	gpt2	heard him as if from a distance, and turned her face toward him, one eye on the side of the light closed tight, her open	 eye	eye	 mouth	3.8754804134368896	3.251582145690918	0.0037942533381283283	0.42293134331703186	0	0	25	transcript
30	prettymouth	gpt2	him as if from a distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye	 very	very,	 on	3.9526004791259766	6.233689308166504	0.0006761847180314362	0.0832306295633316	0	0	25	transcript
31	prettymouth	gpt2	as if from a distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye very,	 however	however	 very	4.4222025871276855	0.22288385033607483	5.2113337005721405e-06	0.9781718254089355	0	0	25	transcript
32	prettymouth	gpt2	if from a distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye very, however	 disingen	disingenuously,	,	4.642887115478516	3.556377649307251	7.193591045506764e-06	0.5423210859298706	0	0	25	transcript
33	prettymouth	gpt2	from a distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously,	 large	large,	 looking	4.661908149719238	6.072615146636963	0.00017594163364265114	0.08692727982997894	0	0	25	transcript
34	prettymouth	gpt2	a distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large,	 and	and	 and	4.842472553253174	5.3974409103393555	0.20748436450958252	0.20748436450958252	1	1	25	transcript
35	prettymouth	gpt2	distance, and turned her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and	 so	so	 her	4.644226551055908	6.318798065185547	0.008000385016202927	0.09307807683944702	0	1	25	transcript
36	prettymouth	gpt2	and turned her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so	 blue	blue	 close	4.7275896072387695	6.763960838317871	0.0008163457969203591	0.03825030475854874	0	0	25	transcript
37	prettymouth	gpt2	turned her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue	 as	as	 that	4.929721355438232	2.899507761001587	0.09826264530420303	0.2154645323753357	1	1	25	transcript
38	prettymouth	gpt2	her face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue as	 to	to	 to	5.129180908203125	1.9740949869155884	0.6914078593254089	0.6914078593254089	1	1	25	transcript
39	prettymouth	gpt2	face toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue as to	 appear	appear	 be	4.990545272827148	4.873626708984375	0.048562221229076385	0.19288964569568634	1	1	25	transcript
40	prettymouth	gpt2	toward him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue as to appear	 almost	almost	 to	5.099359512329102	5.253081321716309	0.0322551503777504	0.137693852186203	1	1	25	transcript
41	prettymouth	gpt2	him, one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue as to appear almost	 violet	violet.	 black	4.896014213562012	5.565136909484863	0.0010888859396800399	0.0968727394938469	0	0	25	transcript
42	prettymouth	gpt2	one eye on the side of the light closed tight, her open eye very, however disingenuously, large, and so blue as to appear almost violet.	 The	The	"
"	4.9492998123168945	4.3827080726623535	0.08660475164651871	0.2370092272758484	1	1	25	transcript
