	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	piemanpni	gpt2	I began my illustrious career	 as	as	 as	5.010741233825684	2.5897538661956787	0.34054356813430786	0.34054356813430786	1	1	5	transcript
1	piemanpni	gpt2	began my illustrious career as	 a	a	 a	5.294800758361816	2.4326651096343994	0.5935138463973999	0.5935138463973999	1	1	5	transcript
2	piemanpni	gpt2	my illustrious career as a	 hard	hard	 journalist	5.028731822967529	7.250837326049805	0.00042710485286079347	0.037755802273750305	0	0	5	transcript
3	piemanpni	gpt2	illustrious career as a hard	 boiled	boiled	-	6.026747226715088	3.7265987396240234	0.00027964310720562935	0.2945927381515503	0	0	5	transcript
4	piemanpni	gpt2	career as a hard boiled	 reporter	reporter	,	6.200462341308594	6.906429767608643	9.449102799408138e-05	0.07680583000183105	0	0	5	transcript
5	piemanpni	gpt2	as a hard boiled reporter	 in	in	,	7.066938400268555	3.8482131958007812	0.017634518444538116	0.16641034185886383	0	1	5	transcript
6	piemanpni	gpt2	a hard boiled reporter in	 the	the	 the	7.606317043304443	5.683712482452393	0.17809414863586426	0.17809414863586426	1	1	5	transcript
7	piemanpni	gpt2	hard boiled reporter in the	 Bronx	Bronx	 news	7.460287094116211	7.369600296020508	0.0006254978361539543	0.024059433490037918	0	0	5	transcript
8	piemanpni	gpt2	boiled reporter in the Bronx	 where	where	,	6.461918830871582	4.009607315063477	0.0031763678416609764	0.22994737327098846	0	0	5	transcript
9	piemanpni	gpt2	reporter in the Bronx where	 I	I	 he	6.114055633544922	4.303382396697998	0.039820123463869095	0.31298020482063293	1	1	5	transcript
10	piemanpni	gpt2	in the Bronx where I	 to	toiled	 live	4.868251800537109	4.009851932525635	5.2586641686502844e-05	0.14241811633110046	0	0	5	transcript
11	piemanpni	gpt2	the Bronx where I toiled	 for	for	 for	6.254843235015869	3.5016417503356934	0.20470626652240753	0.20470626652240753	1	1	5	transcript
